I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
1.458757906e-04,-2.401819220e-03
3.335937799e-04,-2.262845170e-03
4.925040412e-04,-1.946619595e-03
6.917850114e-04,-1.594376052e-03
1.108384458e-03,-1.139603555e-03
1.414751168e-03,-6.379336119e-04
1.783968997e-03,-2.403399994e-04
2.036208985e-03,1.990958554e-04
2.194155706e-03,6.318531232e-04
2.374354750e-03,1.071265200e-03
2.416178118e-03,1.390205929e-03
2.345755929e-03,1.492051291e-03
2.181956545e-03,1.545902691e-03
1.878599287e-03,1.477692509e-03
1.407165895e-03,1.265025814e-03
9.274542681e-04,9.894130053e-04
5.452731857e-04,7.674475200e-04
1.808922389e-04,6.758313393e-04
-7.214993821e-05,7.779329899e-04
-1.318397699e-04,1.056408044e-03
-4.778984294e-05,1.385501935e-03
1.136883729e-04,1.827629167e-03
2.215193090e-04,2.198840724e-03
2.788120473e-04,2.356132260e-03
2.218563168e-04,2.450762549e-03
5.079925540e-05,2.465301659e-03
-1.491699950e-04,2.326028654e-03
-4.004416696e-04,2.015143167e-03
-7.523862296e-04,1.626397250e-03
-1.211321563e-03,1.066077035e-03
-1.612470485e-03,4.304693139e-04
-1.938493224e-03,-1.199018079e-04
-2.218719805e-03,-5.743372603e-04
-2.260372275e-03,-7.423422066e-04
-2.060251078e-03,-6.360159605e-04
-1.767607057e-03,-3.500316234e-04
-1.387063647e-03,-5.782912558e-05
-9.522415348e-04,6.352042692e-05
-6.125340005e-04,-3.834389645e-05
-4.100347578e-04,-3.957709123e-04
-2.514187945e-04,-9.234195459e-04
-1.834744471e-04,-1.486322028e-03
-1.050778446e-04,-1.908854814e-03
4.747181083e-05,-2.204417950e-03
3.067606594e-04,-2.456302056e-03
5.730176927e-04,-2.562538022e-03
7.768174983e-04,-2.480438910e-03
1.012007357e-03,-2.281086752e-03
1.151840552e-03,-2.023990965e-03
1.326277270e-03,-1.682887902e-03
1.467767172e-03,-1.211786759e-03
1.523863641e-03,-7.855182048e-04
1.649940968e-03,-4.331654636e-04
1.824059640e-03,-2.582445741e-04
2.008203417e-03,-3.334418871e-04
2.128698630e-03,-3.681782982e-04
2.228816040e-03,-5.730935954e-04
2.317940351e-03,-7.906731335e-04
2.319853054e-03,-7.526995032e-04
2.314033685e-03,-7.291605580e-04
2.263547620e-03,-5.463554407e-04
2.230040729e-03,-3.096419096e-04
2.147704363e-03,-3.324593126e-05
2.056847559e-03,4.327192728e-04
1.942418749e-03,9.358036914e-04
1.661522896e-03,1.440710854e-03
1.448856201e-03,1.897975337e-03
1.215769211e-03,2.203136450e-03
1.031995751e-03,2.318775747e-03
9.972213302e-04,2.153395675e-03
