I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-7.309453213e-05,-8.128925110e-04
9.604011575e-05,-1.037369017e-03
1.821738551e-04,-1.303925063e-03
1.424344227e-04,-1.622457523e-03
2.285301889e-04,-2.065980341e-03
3.042496392e-04,-2.368910471e-03
4.724397149e-04,-2.522039227e-03
6.673679454e-04,-2.561697969e-03
9.452116792e-04,-2.417739714e-03
1.264190418e-03,-2.360541839e-03
1.408950659e-03,-2.178424969e-03
1.531971036e-03,-1.971164951e-03
1.416702056e-03,-1.842543366e-03
1.202079700e-03,-1.637499896e-03
9.700369556e-04,-1.388364239e-03
6.970111281e-04,-1.047598198e-03
6.662145024e-04,-7.013401482e-04
6.900524604e-04,-2.478302922e-04
8.904346614e-04,2.283450740e-04
1.087688841e-03,6.266269484e-04
1.155557227e-03,1.091723563e-03
1.239664154e-03,1.489967457e-03
1.144435722e-03,1.837692223e-03
9.445234318e-04,2.093985910e-03
6.518224836e-04,2.240753965e-03
5.274255527e-04,2.324818168e-03
4.028197727e-04,2.191288630e-03
3.127842210e-04,1.963356510e-03
3.952725092e-04,1.648692531e-03
3.379417758e-04,1.322797965e-03
3.078571463e-04,1.056502922e-03
2.381802478e-04,7.614761707e-04
5.872150723e-05,5.379680078e-04
-1.092834282e-04,3.072068503e-04
-2.601052693e-04,2.638599253e-04
-4.496792390e-04,2.265033399e-04
-7.227240712e-04,2.449300664e-04
-1.026954735e-03,6.244149990e-04
-1.360268448e-03,9.924793849e-04
-1.716432860e-03,1.267237705e-03
-1.966997283e-03,1.415363513e-03
-2.029962372e-03,1.297735376e-03
-1.917014364e-03,8.695491706e-04
-1.618456095e-03,2.284542425e-04
-1.371147926e-03,-5.121743889e-04
-1.185831730e-03,-1.190663897e-03
-1.044883044e-03,-1.720154309e-03
-1.090513077e-03,-1.934254426e-03
-1.289813081e-03,-1.913406886e-03
-1.473415643e-03,-1.765637193e-03
-1.587721170e-03,-1.623459044e-03
-1.709108707e-03,-1.641738694e-03
-1.658029389e-03,-1.705852454e-03
-1.553597045e-03,-1.891671796e-03
-1.402219874e-03,-2.097664634e-03
-1.080155838e-03,-2.214775421e-03
-6.279845256e-04,-2.101272112e-03
-8.882986731e-05,-1.801636186e-03
4.580286914e-04,-1.488666865e-03
1.076752436e-03,-1.120469533e-03
1.619424438e-03,-9.179513436e-04
1.951622660e-03,-7.937775226e-04
2.163358964e-03,-7.698636036e-04
2.220205497e-03,-9.685702389e-04
2.103151754e-03,-1.095720218e-03
2.004391747e-03,-1.198139973e-03
1.908052596e-03,-1.192078344e-03
1.782853506e-03,-1.182409353e-03
1.765190973e-03,-1.094751875e-03
1.770004164e-03,-8.287512464e-04
1.799533376e-03,-5.930060288e-04
1.847323263e-03,-1.975152118e-04
1.864539576e-03,3.197191691e-04
1.861307072e-03,8.208526997e-04
1.788691967e-03,1.291726017e-03
1.686087111e-03,1.706132432e-03
1.589135616e-03,1.867107581e-03
1.496921410e-03,1.775249257e-03
1.263407175e-03,1.528700581e-03
9.900633013e-04,1.149609569e-03
6.868199562e-04,8.687517256e-04
2.050814510e-04,7.390906685e-04
-3.518685990e-04,6.317201769e-04
-9.800050175e-04,6.212157314e-04
-1.485614688e-03,6.803644355e-04
-1.842695172e-03,7.596724317e-04
-2.021000488e-03,8.672090480e-04
-1.917778631e-03,9.261916275e-04
-1.651056460e-03,1.099569839e-03
-1.231366885e-03,1.162121887e-03
-9.119277820e-04,1.002020319e-03
-6.841048598e-04,8.197894786e-04
-5.289492547e-04,3.822522704e-04
-6.730972091e-04,-2.971248468e-04
-8.763179649e-04,-9.796869708e-04
-1.042239135e-03,-1.481171814e-03
-1.205464127e-03,-1.675392850e-03
-1.299425145e-03,-1.555291587e-03
-1.444389578e-03,-1.147359726e-03
-1.443815185e-03,-6.699169171e-04
-1.352944295e-03,-3.067796351e-04
-1.251602080e-03,-3.144930524e-04
-9.012524388e-04,-7.041312056e-04
-5.053913337e-04,-1.285759383e-03
-9.622998186e-05,-1.948869554e-03
3.436710394e-04,-2.442935249e-03
5.952559877e-04,-2.675832482e-03
7.204741123e-04,-2.468838124e-03
7.695835666e-04,-1.992714824e-03
7.142084651e-04,-1.351529732e-03
6.199530908e-04,-6.759025273e-04
6.502038450e-04,-2.611827804e-04
7.466569659e-04,6.041608140e-05
8.859158261e-04,2.749624837e-04
1.191409072e-03,3.412170045e-04
1.346787787e-03,3.675991902e-04
1.336506451e-03,3.511471150e-04
1.206935616e-03,4.175298091e-04
9.524456691e-04,4.513548338e-04
7.826559595e-04,4.035650054e-04
6.231333828e-04,4.137894139e-04
5.461323308e-04,3.101450566e-04
6.526436773e-04,2.662617480e-04
9.155922453e-04,1.594513742e-04
1.172161195e-03,2.000974200e-04
1.342586940e-03,3.843170998e-04
1.331484411e-03,5.025053397e-04
1.006520120e-03,9.723628173e-04
5.131237558e-04,1.451438409e-03
-4.594811799e-06,1.883806428e-03
-4.320879525e-04,2.278984059e-03
-6.835257518e-04,2.452566288e-03
-7.000964833e-04,2.576464787e-03
-5.180318258e-04,2.502995310e-03
-2.800367074e-04,2.285510767e-03
-1.096156921e-04,1.981745241e-03
-1.397383021e-04,1.493480057e-03
-3.725452698e-04,1.018253970e-03
-6.235415931e-04,5.257309531e-04
-9.103281191e-04,4.094509131e-05
-1.187763643e-03,-3.153854341e-04
-1.302866498e-03,-5.971356877e-04
-1.295077149e-03,-6.423955201e-04
-1.186629175e-03,-5.586066982e-04
-1.051651780e-03,-4.686470784e-04
-8.887021686e-04,-3.446014016e-04
-6.957058213e-04,-3.265069681e-04
-5.014658091e-04,-3.167619579e-04
-2.291235287e-04,-3.843360755e-04
4.148621429e-06,-5.859809462e-04
4.362223262e-05,-8.426258573e-04
7.309453213e-05,-1.115670661e-03
-2.179212970e-05,-1.430405769e-03
-2.935031080e-04,-1.751354313e-03
-4.970750888e-04,-1.882002689e-03
-6.493684486e-04,-2.006641822e-03
-7.470841520e-04,-2.060996369e-03
-6.395712262e-04,-1.801470062e-03
-3.833867377e-04,-1.462521963e-03
-9.405124729e-05,-1.023442135e-03
3.235117765e-04,-5.636666319e-04
7.920307107e-04,-2.541529248e-04
1.275938470e-03,-6.634472084e-05
1.664556097e-03,-8.566855831e-05
2.068434376e-03,-1.484247623e-04
2.383188577e-03,-1.576096402e-04
2.493568463e-03,-4.234062362e-05
2.391129732e-03,1.583548728e-04
2.044430235e-03,5.288021057e-04
1.729116077e-03,9.257074562e-04
1.321184100e-03,1.225120272e-03
1.004175283e-03,1.598524628e-03
8.253668202e-04,1.813906478e-03
7.478673360e-04,1.887637074e-03
6.913008401e-04,1.936020213e-03
5.725714727e-04,2.053482225e-03
5.514486111e-04,2.153153531e-03
3.272711765e-04,2.295905957e-03
2.249938916e-06,2.570716664e-03
-2.044121793e-04,2.698445693e-03
-4.287035554e-04,2.684129635e-03
-5.696142907e-04,2.524251118e-03
-6.367991446e-04,2.124051563e-03
-7.433104911e-04,1.586994855e-03
-7.975891349e-04,9.446942713e-04
-8.200695156e-04,4.452553112e-04
-8.158686687e-04,1.998743246e-04
-7.433295250e-04,1.881974167e-04
-5.702835624e-04,4.321639135e-04
-5.073612556e-04,7.172795595e-04
-5.649292725e-04,8.960120613e-04
-6.631670985e-04,8.487064042e-04
-1.027272781e-03,5.511495983e-04
-1.514327596e-03,9.075703019e-06
-1.924177166e-03,-5.601683515e-04
-2.265261253e-03,-1.028203056e-03
-2.493791515e-03,-1.223482657e-03
-2.403124701e-03,-1.191575197e-03
-2.025367459e-03,-9.204813396e-04
-1.607339247e-03,-4.798778100e-04
-1.225903397e-03,-3.914418921e-04
-9.372372297e-04,-4.736501141e-04
-9.234574973e-04,-7.218886167e-04
-9.627128020e-04,-1.129730372e-03
-9.716175846e-04,-1.580487122e-03
-9.694246110e-04,-1.952011837e-03
-7.588749868e-04,-2.042901935e-03
-3.131924605e-04,-2.035392448e-03
3.524287313e-04,-1.727388240e-03
1.020784024e-03,-1.369287143e-03
1.596013666e-03,-1.123127760e-03
2.091061790e-03,-7.551013259e-04
2.350070747e-03,-5.136458785e-04
2.405241597e-03,-3.034664551e-04
2.418071963e-03,-8.179999713e-05
2.335251542e-03,2.919224607e-05
2.320114290e-03,3.559080506e-05
2.320133150e-03,-6.822441355e-05
2.256522654e-03,-2.571860678e-04
2.267307136e-03,-4.099778016e-04
2.137270989e-03,-4.102768435e-04
1.867183484e-03,-2.853387850e-04
1.555642928e-03,1.379013265e-04
1.104924129e-03,7.992599276e-04
6.941631436e-04,1.343460404e-03
4.443249491e-04,1.952776103e-03
3.567055101e-04,2.415693831e-03
4.314566322e-04,2.463873010e-03
6.873942912e-04,2.460858785e-03
8.399487124e-04,2.353141783e-03
