I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-1.648815960e-04,-7.456601452e-05
-9.791980847e-05,-7.999624358e-05
-1.037772454e-04,-9.258450882e-05
-1.232102659e-04,-1.248621120e-04
-9.273165779e-05,-1.577567891e-04
-8.190916560e-05,-1.124067567e-04
-6.956298603e-05,-1.680808782e-04
-2.517653229e-05,-1.284885948e-04
6.218185445e-05,-1.151408651e-04
8.821279334e-05,-2.217613801e-04
9.697047062e-05,-1.095777188e-04
1.109732548e-04,-8.839791553e-05
1.636901725e-04,-1.953032479e-04
1.373601990e-04,-1.347732468e-04
8.986939793e-05,-9.303069965e-05
1.280993747e-04,-1.187293747e-04
1.233004441e-04,-7.270530477e-05
6.021197260e-05,-8.030953177e-05
4.524086035e-05,-1.253130540e-05
4.461904268e-07,1.124969458e-05
-1.881594471e-05,1.112153313e-05
6.498715811e-05,3.845306856e-05
4.010966950e-05,1.606760088e-05
1.322479948e-04,5.663770207e-05
1.815235591e-04,9.881219012e-05
9.682332166e-05,1.114764018e-04
1.361497852e-04,1.019924821e-04
6.978608144e-05,1.118466462e-04
3.645470770e-06,1.223748404e-04
-4.195139263e-05,1.966607961e-04
-5.712186612e-05,1.879933116e-04
-3.495949568e-05,1.313366229e-04
-9.585499356e-05,1.777499274e-04
-6.560423208e-05,1.463599474e-04
-8.587267075e-05,1.785093918e-04
-8.010541933e-05,1.918618800e-04
-7.722416922e-05,1.299221040e-04
-1.263146114e-04,1.693624945e-04
-1.432176359e-04,1.781961182e-04
-1.675017847e-04,1.389788231e-04
-5.981799768e-05,7.962125528e-05
-4.542598253e-05,1.552647700e-05
-4.641329724e-05,-4.492283188e-05
-2.604992551e-05,-8.964630251e-05
-5.801424777e-05,-1.074227184e-04
-7.290940994e-05,-1.147468865e-04
-1.397383021e-04,-1.131330064e-04
-1.118656364e-04,-6.788739847e-05
-1.003358848e-04,-1.757230712e-05
-9.931534441e-05,3.250544614e-05
-5.818513091e-05,6.705198030e-05
-3.984860086e-05,6.863737781e-06
-2.404206862e-05,-6.842851872e-05
-2.548981456e-06,-1.497253688e-04
