I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
2.558284905e-04,9.412719373e-05
2.818404464e-04,1.249760389e-04
2.141571604e-04,2.122394944e-04
2.673914714e-04,1.773559488e-04
2.133549715e-04,1.687311742e-04
1.854111033e-04,2.611068485e-04
2.390014270e-04,2.480913536e-04
8.977446123e-05,1.939646754e-04
1.026617683e-04,2.160178701e-04
7.055029710e-05,2.165922197e-04
-2.744545782e-05,1.881784410e-04
1.567362597e-05,2.416405914e-04
-4.981668462e-05,2.236220898e-04
-1.289917564e-04,2.581164008e-04
-1.631158229e-04,2.661858161e-04
-1.857433817e-04,2.063678112e-04
-1.746788039e-04,2.275998268e-04
-2.384413092e-04,1.909505081e-04
-2.337942860e-04,2.433683985e-04
-2.346486872e-04,2.191791718e-04
-2.804116812e-04,8.062755660e-05
-2.950647613e-04,8.854980842e-05
-2.809100843e-04,3.289467713e-05
-2.542668371e-04,-5.528014663e-05
-2.330490533e-04,-5.619151125e-05
-2.389634465e-04,-1.133371115e-04
-2.876076906e-04,-1.164794303e-04
-2.369366121e-04,-1.453014411e-04
-2.126714389e-04,-1.826390362e-04
-2.165020269e-04,-2.087269240e-04
-1.516050688e-04,-2.464537392e-04
-1.252560905e-04,-2.004534181e-04
-1.248288900e-04,-2.446167637e-04
-6.666274567e-05,-2.858751395e-04
-1.861183591e-05,-3.247791610e-04
-1.976528620e-05,-3.383167787e-04
4.055586032e-05,-3.866429906e-04
5.972780855e-05,-3.687194258e-04
6.506310456e-05,-2.356170153e-04
1.406306692e-04,-2.356360055e-04
2.051953779e-04,-2.067760361e-04
1.858383039e-04,-1.908365957e-04
1.827671949e-04,-1.912827865e-04
2.847596770e-04,-1.785473723e-04
3.123380302e-04,-1.625367295e-04
3.378705878e-04,-6.798233517e-05
3.260987287e-04,6.787790426e-06
2.883861598e-04,2.891693657e-05
3.495996934e-04,-1.078451714e-05
2.949318732e-04,3.168426701e-05
3.211716539e-04,9.992766718e-05
3.335368237e-04,9.684230463e-05
2.783278760e-04,1.205853332e-04
2.474410576e-04,1.151930774e-04
1.937937923e-04,2.084278822e-04
1.928302081e-04,1.764113549e-04
1.029798004e-04,1.890708227e-04
7.791243843e-05,2.585625916e-04
8.140601858e-05,2.851536556e-04
4.226467718e-05,3.337979142e-04
1.435404101e-05,2.805208787e-04
7.756118976e-06,2.842945105e-04
-3.332188135e-05,3.032623499e-04
-1.281563309e-04,3.006991174e-04
-1.794397540e-04,2.387593413e-04
-1.753101096e-04,1.831421832e-04
-1.712564263e-04,1.617013040e-04
-2.200905437e-04,1.762974280e-04
-3.148680262e-04,1.590811298e-04
-3.079283633e-04,1.240267011e-04
-2.663709456e-04,1.321910386e-04
-2.995978866e-04,9.222851077e-05
-2.575942781e-04,7.073541929e-05
-3.113507119e-04,-2.156903429e-05
-3.106814402e-04,-4.511269799e-05
-2.411754103e-04,-6.137966557e-05
-3.033762623e-04,-1.491842413e-04
-2.647902875e-04,-1.659021364e-04
-2.400789235e-04,-1.942589734e-04
-2.070893097e-04,-1.612361229e-04
-1.733971876e-04,-2.216854336e-04
-1.920090290e-04,-2.462876146e-04
-1.246247848e-04,-2.593790414e-04
-2.004534144e-05,-2.645671775e-04
-1.210410232e-06,-2.681936603e-04
-5.535609307e-05,-3.095469729e-04
2.223832053e-05,-3.127082891e-04
7.064048987e-05,-3.627100959e-04
7.456601452e-05,-3.287948784e-04
1.921941439e-04,-3.087305522e-04
2.069421607e-04,-2.435345232e-04
2.074975346e-04,-2.167773491e-04
2.731397399e-04,-1.711662335e-04
2.576702100e-04,-8.821279334e-05
1.940928341e-04,-1.112153332e-04
2.213911357e-04,-9.538981249e-05
2.813942556e-04,-6.913577818e-05
2.934081713e-04,-2.791063480e-06
3.291271278e-04,3.743252819e-05
3.101640614e-04,4.351306052e-05
2.712600399e-04,9.338196105e-05
3.042876197e-04,1.531477465e-04
3.197571496e-04,1.492601878e-04
2.515327360e-04,1.447793038e-04
2.322136279e-04,1.873430156e-04
1.776549907e-04,2.502511197e-04
1.811343245e-04,2.370267903e-04
1.862275385e-04,2.498381655e-04
1.100049267e-04,3.128411772e-04
1.168876479e-04,2.698834869e-04
4.189443280e-05,2.655544959e-04
-3.270480875e-06,2.799275389e-04
-3.144218499e-05,2.589708311e-04
-6.482102617e-05,2.548221964e-04
-1.135032508e-04,2.635798592e-04
-2.201807365e-04,1.753860561e-04
-2.114990057e-04,1.195647928e-04
-2.126524487e-04,2.045260917e-04
-2.948749170e-04,1.862844947e-04
-2.864352718e-04,1.007488463e-04
-2.555484534e-04,1.223558502e-04
-3.067986399e-04,9.087094804e-05
-3.748142044e-04,2.121777834e-05
-3.329387400e-04,1.534135481e-05
-2.560325956e-04,-2.397086791e-05
-2.737140749e-04,-1.394582432e-05
-2.905981382e-04,-6.757411757e-05
-2.388495341e-04,-1.426765084e-04
-2.140622237e-04,-1.436068560e-04
-2.484094002e-04,-1.755521953e-04
-2.007667063e-04,-2.002303227e-04
-1.651046914e-04,-2.457844676e-04
-8.589165373e-05,-2.462306584e-04
-6.978608144e-05,-2.512336941e-04
-6.532417319e-05,-2.442228142e-04
3.992454731e-05,-2.477021480e-04
4.200835519e-06,-2.486704616e-04
4.023783185e-05,-2.428652369e-04
8.086964226e-05,-3.157794126e-04
7.882381033e-05,-2.728406980e-04
1.793827832e-04,-2.129847271e-04
2.394096373e-04,-2.501372073e-04
2.311171411e-04,-2.336091711e-04
2.324747038e-04,-1.899109775e-04
2.319715568e-04,-1.412287675e-04
2.272865531e-04,-8.994534437e-05
2.924778091e-04,-1.356134017e-04
2.480201656e-04,-9.163517097e-05
2.126144827e-04,1.448694820e-05
2.916613885e-04,-6.398560345e-06
2.572572557e-04,3.417628614e-05
3.038224531e-04,1.400943001e-04
3.263028630e-04,1.078689093e-04
2.474031062e-04,1.204192013e-04
2.655924764e-04,2.228768572e-04
2.350189316e-04,2.286061354e-04
1.721677982e-04,2.280080516e-04
1.802039624e-04,2.268403623e-04
1.571064931e-04,3.174692392e-04
5.109829726e-05,3.361570125e-04
1.545053055e-05,3.167809627e-04
-7.457076208e-06,3.271192836e-04
-1.055809917e-04,2.681367041e-04
-9.061463061e-05,2.916613885e-04
-1.144525886e-04,2.641209867e-04
-2.059548569e-04,1.978854561e-04
