I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
2.563838498e-04,3.156308318e-03
1.673688712e-05,3.191319993e-03
-2.518127731e-04,3.141522408e-03
-5.040147807e-04,2.955038566e-03
-7.559177466e-04,2.734036651e-03
-1.026043319e-03,2.562723123e-03
-1.295855618e-03,2.388803754e-03
-1.592311193e-03,2.104898449e-03
-1.860485878e-03,1.930124825e-03
-2.046680311e-03,1.684430521e-03
-2.285249764e-03,1.392493839e-03
-2.566197654e-03,1.098786597e-03
-2.781285206e-03,7.829740061e-04
-2.956600161e-03,4.867747484e-04
-3.002135316e-03,1.082581366e-04
-2.907917835e-03,-2.188611543e-04
-2.724030521e-03,-5.972306244e-04
-2.481350442e-03,-9.962198092e-04
-2.185526071e-03,-1.308500883e-03
-1.886151382e-03,-1.708643511e-03
-1.732220408e-03,-2.054303419e-03
-1.559307333e-03,-2.329897135e-03
-1.424662303e-03,-2.647532616e-03
-1.288028318e-03,-2.817825414e-03
-1.055107452e-03,-2.887350507e-03
-7.780658780e-04,-2.945274580e-03
-4.074145691e-04,-2.854213584e-03
2.645814311e-05,-2.757129259e-03
4.595334176e-04,-2.647442278e-03
9.018505225e-04,-2.411730355e-03
1.350988634e-03,-2.262916416e-03
1.755892183e-03,-2.052627737e-03
2.170911059e-03,-1.897177892e-03
2.488712547e-03,-1.849573222e-03
2.732418012e-03,-1.562079415e-03
2.898714039e-03,-1.222462044e-03
2.966805594e-03,-8.628942887e-04
2.960411832e-03,-3.287758736e-04
2.866877941e-03,1.111963502e-04
2.748836763e-03,4.653718497e-04
2.706814092e-03,7.661611889e-04
2.641789149e-03,9.902673773e-04
2.659973688e-03,1.182670472e-03
2.635632642e-03,1.309896354e-03
2.362065716e-03,1.557650743e-03
2.134071896e-03,1.728873933e-03
1.770227216e-03,1.922928845e-03
1.279863995e-03,2.179146511e-03
8.707785746e-04,2.413424896e-03
4.306402116e-04,2.731805667e-03
5.122645598e-05,2.849286655e-03
-2.733818255e-04,2.907803981e-03
-5.979521084e-04,3.009611275e-03
-8.723972132e-04,3.018853255e-03
-1.193844131e-03,2.965932246e-03
-1.406216528e-03,2.799341688e-03
-1.563565107e-03,2.598798135e-03
-1.765153022e-03,2.398605691e-03
-1.851339010e-03,2.077861223e-03
-2.099264180e-03,1.731385011e-03
-2.336832229e-03,1.362015260e-03
-2.527616452e-03,9.063883917e-04
-2.874168800e-03,4.673607182e-04
-3.140800865e-03,3.123807619e-05
-3.230594331e-03,-3.118728637e-04
-3.218191210e-03,-5.597221316e-04
-3.093941370e-03,-8.121662540e-04
-2.847202821e-03,-1.109813224e-03
