I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
8.447096916e-04,-1.002390520e-03
6.451106747e-04,-1.027291757e-03
3.237538622e-04,-1.108493656e-03
1.051917643e-04,-1.062768628e-03
-2.666889632e-04,-9.299462545e-04
-4.024685186e-04,-6.560423062e-04
-3.601278877e-04,-2.469758911e-04
-3.903406614e-04,2.829037257e-04
-2.395188203e-04,7.538908976e-04
-1.058610505e-04,1.049568062e-03
6.013602615e-05,1.135625760e-03
2.856330830e-04,9.058472351e-04
4.286845506e-04,4.687562759e-04
5.465025897e-04,1.172436555e-06
5.656555295e-04,-3.938199952e-04
6.185196107e-04,-5.192991812e-04
8.227466606e-04,-3.895432164e-04
8.837371133e-04,-9.092791151e-05
1.019981806e-03,4.606868606e-04
1.105033327e-03,8.758337935e-04
8.355770260e-04,1.094362698e-03
4.480226489e-04,1.273337286e-03
-7.213095523e-05,1.278264332e-03
-5.348968552e-04,1.204704633e-03
-8.347225958e-04,1.147896051e-03
-9.639564087e-04,1.125268522e-03
-7.384024211e-04,1.088372315e-03
-3.273993498e-04,1.047911472e-03
1.676156971e-04,9.700939409e-04
5.142202135e-04,7.831591065e-04
4.872399441e-04,6.047399365e-04
1.754999830e-04,2.998399723e-04
-3.544365754e-04,-5.866454740e-05
-9.323101258e-04,-3.558321041e-04
-1.408058335e-03,-5.623660400e-04
-1.472542295e-03,-6.271111197e-04
-1.170528354e-03,-6.444983301e-04
-6.938118604e-04,-4.885595408e-04
-7.168476441e-05,-2.840191883e-04
4.662262800e-04,-9.323481208e-05
6.987769157e-04,-2.149783359e-05
6.424335297e-04,2.043741988e-04
4.315325932e-04,4.203161225e-04
7.789345545e-06,4.673464864e-04
-3.392613726e-04,5.181836896e-04
-5.959110567e-04,3.298723605e-04
-6.738567026e-04,6.857566768e-05
-6.340650725e-04,-2.905079455e-04
-6.060262676e-04,-6.720909150e-04
-5.267182714e-04,-9.025957552e-04
-4.384295607e-04,-9.295950294e-04
-2.882579865e-04,-7.662940770e-04
-2.605324844e-04,-3.423846792e-04
-1.301072334e-04,1.328982908e-04
7.343155175e-06,4.807511868e-04
4.600507964e-05,7.946129190e-04
1.378063898e-04,9.844289161e-04
8.806564438e-05,9.746127762e-04
1.042993827e-04,9.277153295e-04
6.242394011e-05,9.170589619e-04
-2.865586794e-05,8.859490626e-04
1.708814307e-05,1.005888800e-03
-4.475669630e-05,1.181255910e-03
1.491415242e-05,1.312350505e-03
3.973942876e-05,1.322574914e-03
-5.928161772e-05,1.236744924e-03
-2.654595592e-04,1.064425218e-03
-5.200254382e-04,8.117200341e-04
-7.840894978e-04,5.331880529e-04
-1.013307949e-03,2.842043177e-04
-8.886641590e-04,1.029228370e-04
-6.949653034e-04,-1.717026171e-04
-4.160061071e-04,-3.743347770e-04
3.724740600e-05,-4.896037863e-04
2.685828949e-04,-6.009473000e-04
2.542288566e-04,-5.152645172e-04
8.150095528e-05,-1.983126567e-04
-3.736654762e-04,1.631490450e-04
-8.160347934e-04,5.641318276e-04
-1.027030637e-03,9.251283482e-04
-1.154868980e-03,1.042410033e-03
-9.230492869e-04,9.900822770e-04
-3.737366933e-04,7.592451875e-04
6.244292308e-05,4.593672638e-04
4.097167111e-04,2.035197977e-04
5.445517018e-04,1.318540162e-04
3.473497345e-04,1.801090402e-04
-3.062574979e-05,3.298723605e-04
-5.155066028e-04,5.681855255e-04
-8.096931851e-04,5.469677271e-04
-8.519768598e-04,4.173066991e-04
-7.378613227e-04,1.342938194e-04
-3.821241262e-04,-2.649041999e-04
6.097144433e-05,-7.097465568e-04
4.051076830e-04,-1.161395689e-03
5.898637464e-04,-1.405191259e-03
6.912628887e-04,-1.534372917e-03
7.032388239e-04,-1.618940267e-03
6.922121975e-04,-1.506851520e-03
6.916900747e-04,-1.332951128e-03
6.784705329e-04,-1.162549132e-03
8.219492156e-04,-8.461004472e-04
9.858245030e-04,-5.626793718e-04
1.166322734e-03,-2.392434981e-04
1.264707767e-03,2.237122862e-05
1.308092615e-03,2.883481793e-04
1.395859290e-03,6.021007430e-04
1.387880067e-03,7.531077135e-04
1.384514617e-03,8.216501446e-04
1.326742466e-03,7.897950127e-04
1.267608022e-03,6.460410077e-04
1.201690524e-03,4.087911220e-04
1.141146291e-03,8.298666944e-05
1.100533409e-03,-2.500470146e-04
8.721171762e-04,-4.477805633e-04
7.035378367e-04,-4.291687219e-04
4.865896481e-04,-2.493919746e-04
1.004687947e-04,1.882164070e-04
-1.282844896e-04,6.922881585e-04
-3.604411613e-04,1.124746399e-03
-5.537935067e-04,1.422673347e-03
-6.370602641e-04,1.585357240e-03
-6.728361477e-04,1.713309553e-03
-6.915619015e-04,1.542850514e-03
-7.030537236e-04,1.344760996e-03
-7.113841712e-04,1.082571922e-03
-8.182087913e-04,7.535017212e-04
-9.680290823e-04,5.184779875e-04
-1.140832901e-03,2.305000671e-04
-1.238116762e-03,-4.734365211e-05
-1.331465435e-03,-3.388721379e-04
-1.411200617e-03,-5.500721163e-04
-1.381002017e-03,-7.100076182e-04
-1.350618433e-03,-8.488725289e-04
-1.323210890e-03,-8.386101690e-04
-1.319731586e-03,-6.566783995e-04
-1.228466630e-03,-4.271039215e-04
-1.082794974e-03,-5.656650319e-05
