I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
4.665537926e-05,5.059656687e-04
-4.513168460e-05,5.800854997e-04
-5.924364450e-05,5.220143357e-04
-7.733808889e-05,4.952381132e-04
-2.336091711e-04,4.749317304e-04
-2.967925684e-04,4.434848088e-04
-3.091197868e-04,3.486171190e-04
-3.777524107e-04,3.003620950e-04
-4.173779162e-04,3.014775866e-04
-4.771626845e-04,2.419016673e-04
-4.599226522e-04,1.443141227e-04
-5.087567843e-04,1.353333500e-04
-5.393065512e-04,1.240646670e-04
-4.979865043e-04,-5.916769805e-05
-5.121933646e-04,-8.611474914e-05
-5.267895176e-04,-6.735102215e-05
-4.867177922e-04,-1.872290886e-04
-4.587549483e-04,-2.792772430e-04
-4.095885670e-04,-2.972767397e-04
-4.038070620e-04,-3.543226630e-04
-3.497895668e-04,-3.796510864e-04
-3.164486843e-04,-4.410687252e-04
-3.379607515e-04,-5.042378907e-04
-1.443141227e-04,-4.581758403e-04
-1.336577698e-04,-4.991589230e-04
-7.220215048e-05,-5.213972181e-04
4.965054904e-05,-5.031556357e-04
7.616565563e-05,-5.232769181e-04
1.391259721e-04,-4.979674704e-04
1.886625978e-04,-4.653908545e-04
2.545990865e-04,-4.437838506e-04
3.354687360e-04,-3.926475765e-04
4.151279572e-04,-3.570567642e-04
3.465902701e-04,-3.317330847e-04
4.032469587e-04,-2.951170027e-04
4.898601328e-04,-2.011796605e-04
4.435987212e-04,-1.280803845e-04
5.054815556e-04,-7.902791549e-05
5.537175457e-04,-7.419102531e-06
5.060606054e-04,4.371716932e-05
4.903822555e-04,9.944350313e-05
4.675316159e-04,1.642123098e-04
4.474293091e-04,2.415646450e-04
4.107989662e-04,3.163157671e-04
3.625629470e-04,3.107004159e-04
3.403768351e-04,3.599237825e-04
3.046578786e-04,4.494941386e-04
2.439997043e-04,4.741295415e-04
2.134309179e-04,4.961827071e-04
9.074278933e-05,5.070242332e-04
7.438089142e-06,5.811440060e-04
-2.227629375e-05,5.398096982e-04
-1.144715789e-04,4.777940048e-04
-1.534610201e-04,4.545303818e-04
-1.763354085e-04,4.103337997e-04
-2.359303035e-04,4.576204810e-04
-3.640486684e-04,4.171025939e-04
-4.134761111e-04,3.250544542e-04
-4.188683815e-04,3.645707911e-04
-4.491571162e-04,2.782709198e-04
-4.630839394e-04,1.721488079e-04
-4.992158501e-04,1.458378101e-04
-5.714750150e-04,3.954955901e-05
-5.353288143e-04,-4.784680277e-05
-4.862573696e-04,-7.025125524e-05
-5.091459607e-04,-1.034449742e-04
-5.208228831e-04,-2.208310325e-04
-4.932445008e-04,-2.745542442e-04
-4.136992211e-04,-3.467374190e-04
-3.571326961e-04,-3.869752400e-04
-3.410651116e-04,-3.795941302e-04
-2.957150864e-04,-4.361416504e-04
-2.040799009e-04,-4.800249299e-04
-1.356323919e-04,-4.954042961e-04
-9.935331764e-05,-4.933394375e-04
-6.045405462e-05,-5.245775101e-04
-5.743514976e-06,-5.097393296e-04
7.984435069e-05,-4.856972664e-04
1.455767488e-04,-4.959074431e-04
1.647866593e-04,-4.570983583e-04
2.487796301e-04,-4.138463701e-04
2.864542475e-04,-3.723981208e-04
3.076720168e-04,-3.253914765e-04
4.109271395e-04,-3.340209951e-04
4.642753629e-04,-2.657206205e-04
4.311006342e-04,-1.299410942e-04
4.806942306e-04,-4.767591963e-05
5.201915628e-04,-5.773894009e-05
4.650585761e-04,-5.169163614e-06
5.349348648e-04,9.284557746e-05
5.270885304e-04,1.671505306e-04
4.995861091e-04,1.843288628e-04
5.441956455e-04,2.181159070e-04
4.547012504e-04,3.275844501e-04
3.403435985e-04,2.912151976e-04
3.349845647e-04,3.511471150e-04
2.905838774e-04,4.590682220e-04
2.227676887e-04,5.009056767e-04
1.644876174e-04,5.203576875e-04
1.106409836e-04,5.160049768e-04
7.062149962e-05,5.153357051e-04
-1.152975074e-05,5.142012378e-04
-5.796203550e-05,5.472810008e-04
-1.649005862e-04,5.209700321e-04
-2.728596737e-04,5.235379795e-04
-2.471799962e-04,4.832052509e-04
-3.448434873e-04,4.243887961e-04
-4.166564031e-04,3.874784161e-04
-3.889688815e-04,3.066087666e-04
-4.433376598e-04,2.681936603e-04
-4.689983325e-04,1.554736227e-04
-5.636666319e-04,1.310755615e-04
-5.378540955e-04,8.930928743e-05
-5.053913337e-04,-2.604992551e-05
-4.954612232e-04,-7.168476441e-05
-4.857162421e-04,-1.243826991e-04
-4.552756145e-04,-1.582029799e-04
-3.917172144e-04,-2.940394916e-04
