I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-1.667945180e-04,-4.634589422e-04
-1.134652775e-04,-5.322387442e-04
-3.879008727e-05,-5.048881867e-04
5.786709880e-05,-5.134797539e-04
1.553786860e-04,-5.591288209e-04
1.916767651e-04,-4.493090091e-04
2.637507569e-04,-4.726818006e-04
3.259468358e-04,-4.834663123e-04
3.445444454e-04,-4.155219358e-04
3.638635390e-04,-3.382218420e-04
4.139792582e-04,-2.659627062e-04
4.503675154e-04,-2.468667226e-04
4.904582165e-04,-1.448362600e-04
4.847479286e-04,-1.203479987e-04
5.160049768e-04,-4.170931061e-05
5.365344696e-04,5.387037163e-05
4.937666818e-04,9.899731231e-05
5.118421395e-04,2.072032366e-04
4.155551724e-04,1.760933228e-04
4.611900076e-04,2.021812252e-04
4.731279914e-04,3.224152897e-04
3.283676633e-04,3.662606177e-04
3.192540025e-04,4.486207326e-04
2.458794042e-04,4.877430911e-04
1.889996201e-04,4.843207134e-04
1.360785827e-04,4.841735645e-04
6.595548621e-05,5.279998877e-04
5.141632573e-05,5.375407636e-04
-4.211752821e-05,5.121554132e-04
-1.489089336e-04,5.634625559e-04
-1.792926050e-04,5.107266479e-04
-2.601432498e-04,4.514830071e-04
-2.877548395e-04,4.189585743e-04
-3.304847050e-04,3.702431277e-04
-3.682684910e-04,3.601801000e-04
-3.928896622e-04,2.931091294e-04
-5.007775617e-04,2.658298181e-04
-4.531918094e-04,1.767056528e-04
-5.032315967e-04,1.081109876e-04
-5.550371716e-04,6.725608546e-05
-5.189621588e-04,-1.706915646e-05
-4.959264188e-04,-5.282609709e-05
-5.065590376e-04,-1.615541551e-04
-4.688891640e-04,-2.254258434e-04
-4.202069540e-04,-2.534456435e-04
-4.419800825e-04,-3.262079263e-04
-3.605740785e-04,-3.609633131e-04
-3.219690989e-04,-3.495474812e-04
-2.246616205e-04,-4.774617264e-04
-2.453050402e-04,-4.852510756e-04
-1.942779490e-04,-4.513358581e-04
-3.964449206e-05,-5.212310934e-04
-2.121777834e-05,-4.863665381e-04
5.515198427e-05,-4.830201215e-04
1.143386689e-04,-4.988266737e-04
1.998933149e-04,-5.099624395e-04
2.487226739e-04,-4.756010021e-04
3.244990949e-04,-4.575825005e-04
3.956427390e-04,-4.195756337e-04
3.865860344e-04,-3.557941527e-04
4.141454119e-04,-3.005092440e-04
4.584559065e-04,-2.373828029e-04
5.436593201e-04,-1.198258615e-04
5.201536114e-04,-9.823784058e-05
4.742244782e-04,-9.767773008e-05
5.304919323e-04,4.921860091e-05
4.689224006e-04,9.531861724e-05
4.651297641e-04,1.540780941e-04
5.086808233e-04,2.781237708e-04
4.308063362e-04,3.050850646e-04
4.055348691e-04,3.611484135e-04
3.925384081e-04,3.525378997e-04
2.879589447e-04,3.652210871e-04
2.747393737e-04,4.821657203e-04
2.134119277e-04,4.322161258e-04
9.414617671e-05,5.129575729e-04
7.216892845e-05,5.565988249e-04
-1.511826031e-05,4.881703062e-04
-6.100942119e-05,5.012237234e-04
-1.268557389e-04,5.297846510e-04
-2.388115536e-04,5.331880529e-04
-2.788690035e-04,4.160962999e-04
-3.313770867e-04,4.112641618e-04
-3.462532477e-04,3.560172336e-04
-3.716196516e-04,3.063856566e-04
-4.303221649e-04,3.062005562e-04
-4.853982246e-04,2.199006703e-04
-4.891196149e-04,1.837544987e-04
-5.024531274e-04,8.146297478e-05
-5.126205506e-04,6.522924377e-05
-4.651297641e-04,-5.188150317e-05
-5.123642622e-04,-1.222609280e-04
-4.804141645e-04,-8.763844380e-05
-4.696106771e-04,-2.201047901e-04
-4.609479220e-04,-2.150115615e-04
-3.829215711e-04,-3.027069615e-04
-3.931696992e-04,-3.764707944e-04
-3.515363496e-04,-3.735325881e-04
-3.186606627e-04,-4.799869785e-04
-2.416595817e-04,-5.039958050e-04
-9.315886564e-05,-5.150936195e-04
-1.016032547e-04,-5.049261381e-04
-6.874655082e-05,-5.053913337e-04
6.881775334e-05,-5.270695547e-04
1.235425298e-04,-4.745757324e-04
1.556587522e-04,-4.751927918e-04
2.358733473e-04,-4.709872010e-04
3.166907700e-04,-4.081550578e-04
3.357297974e-04,-3.655201290e-04
4.329043732e-04,-2.933701908e-04
4.495320900e-04,-2.796284971e-04
4.399722384e-04,-2.460835094e-04
5.396388588e-04,-2.019011590e-04
5.333352019e-04,-1.228732435e-04
5.105415476e-04,2.753089802e-06
5.169163342e-04,5.228972077e-05
5.177565035e-04,1.093024111e-04
4.928552662e-04,1.392209087e-04
5.089988117e-04,2.179687726e-04
4.741864977e-04,3.074679116e-04
3.994163708e-04,3.070549574e-04
3.572988498e-04,3.330716572e-04
2.748295665e-04,4.602406698e-04
2.713549766e-04,4.997570068e-04
