I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
3.038746654e-04,4.007739190e-04
2.832169994e-04,4.717514385e-04
2.359113132e-04,4.161912366e-04
1.365247736e-04,4.948251881e-04
1.017314135e-04,5.666571087e-04
1.894885281e-05,5.456671352e-04
-6.268500874e-05,5.339522613e-04
-9.503855836e-05,4.938046332e-04
-1.459327468e-04,5.091080093e-04
-2.289953700e-04,4.486207326e-04
-2.808958525e-04,4.085110559e-04
-2.962894214e-04,4.255422391e-04
-3.129883262e-04,3.487073118e-04
-3.467184433e-04,2.856900392e-04
-4.426114028e-04,2.693281276e-04
-5.064118886e-04,1.839586184e-04
-5.111728096e-04,1.142484834e-04
-4.866086238e-04,6.883673632e-05
-5.060748663e-04,2.058646714e-05
-5.397147615e-04,-6.835257227e-05
-5.139448913e-04,-1.729889773e-04
-4.627326853e-04,-2.159798896e-04
-4.259694542e-04,-2.319905325e-04
-4.267716431e-04,-2.432402252e-04
-3.783125139e-04,-3.697779321e-04
-3.274563060e-04,-3.755784128e-04
-2.990804787e-04,-3.795751254e-04
-2.510485647e-04,-4.974311450e-04
-2.229528036e-04,-5.014088820e-04
-1.100998561e-04,-5.078975810e-04
-5.730698831e-05,-4.748747742e-04
-7.158033441e-06,-5.171062076e-04
9.598790348e-05,-5.709338584e-04
1.601016702e-04,-4.721216683e-04
2.365283872e-04,-4.605919239e-04
2.508824400e-04,-4.546632990e-04
3.529840906e-04,-4.045285750e-04
3.821810824e-04,-3.439321299e-04
3.901935124e-04,-3.227712878e-04
4.121897509e-04,-3.129883262e-04
4.303031892e-04,-1.738433784e-04
4.902730579e-04,-7.833964628e-05
5.409441656e-04,-8.436321514e-05
5.332070286e-04,-3.345004006e-05
4.625285801e-04,7.984435069e-05
4.681629362e-04,1.087423007e-04
4.491571162e-04,1.580558310e-04
4.792464897e-04,2.670781978e-04
4.480985808e-04,3.296682553e-04
3.633224114e-04,3.421805741e-04
3.552008129e-04,4.084540997e-04
3.054932749e-04,4.512789019e-04
2.304098889e-04,4.748178180e-04
1.921039657e-04,5.095351953e-04
1.607139857e-04,5.258449237e-04
3.077289875e-05,5.442905822e-04
-8.648499352e-05,5.155967665e-04
-5.022490222e-05,5.586636253e-04
-1.104701005e-04,5.537365214e-04
-2.343496453e-04,4.623624554e-04
-2.575752733e-04,4.360134772e-04
-3.094378044e-04,4.724586906e-04
-3.816969111e-04,3.657242632e-04
-4.254330706e-04,3.283676633e-04
-4.344138433e-04,2.697173622e-04
-5.001652171e-04,1.546334533e-04
-5.095732049e-04,1.687311742e-04
-4.837985616e-04,7.177494990e-05
-5.217342405e-04,8.795646863e-06
-5.395486369e-04,-8.934726065e-05
-5.246914807e-04,-1.100808731e-04
-5.015227944e-04,-1.723908936e-04
-4.570034216e-04,-2.920126426e-04
-4.528025747e-04,-2.898386447e-04
-3.962740593e-04,-3.378515830e-04
-2.950979979e-04,-3.945652279e-04
-3.009032225e-04,-4.659509577e-04
-2.633235417e-04,-4.392839619e-04
-1.623895805e-04,-4.349881783e-04
-8.841690578e-05,-5.412194878e-04
-3.763663699e-05,-5.547191249e-04
9.116998990e-05,-5.332450382e-04
1.017883769e-04,-5.165270995e-04
1.314837718e-04,-5.186678609e-04
2.185288758e-04,-4.791705287e-04
2.398368379e-04,-3.931507235e-04
3.408610064e-04,-3.790767223e-04
3.862869926e-04,-3.698681248e-04
4.718606069e-04,-3.443593159e-04
4.359945015e-04,-2.420298260e-04
4.434325965e-04,-1.961576490e-04
5.258258898e-04,-1.815995056e-04
5.217152648e-04,-3.787871901e-05
5.859619123e-04,-1.485719167e-06
5.467826268e-04,4.879139669e-05
4.691454815e-04,1.290297223e-04
4.684429732e-04,1.759651641e-04
4.602026893e-04,2.780668146e-04
4.079699283e-04,3.390952188e-04
3.571517009e-04,3.160214983e-04
3.253345203e-04,3.995113075e-04
2.789212158e-04,4.704318417e-04
2.033916244e-04,4.171025939e-04
1.646964811e-04,4.563531256e-04
1.051158179e-04,4.930404248e-04
2.320664862e-05,5.221424508e-04
-4.198936585e-05,5.255458527e-04
-9.576480807e-05,5.038439413e-04
-1.635810040e-04,5.039578537e-04
-2.383131505e-04,4.927081172e-04
-2.627444628e-04,4.335594422e-04
-2.949128684e-04,4.060759966e-04
-3.449146752e-04,3.941902542e-04
-3.732905025e-04,3.258566721e-04
-4.756200069e-04,2.909731120e-04
-4.759712610e-04,2.415836352e-04
-4.783541081e-04,1.143196787e-04
-5.371847656e-04,2.264653631e-05
-4.907904658e-04,2.460218093e-05
-5.371325533e-04,-5.076602611e-05
-5.481781554e-04,-1.444612717e-04
-4.730710061e-04,-2.040799009e-04
-4.216736706e-04,-2.688249806e-04
-4.190155305e-04,-3.139756445e-04
-4.012770951e-04,-3.350035695e-04
-3.529508540e-04,-4.014242149e-04
-2.845935524e-04,-4.535857879e-04
-2.084278822e-04,-4.770677479e-04
-1.518471399e-04,-5.299887853e-04
