I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-1.851248788e-03,-3.488592047e-04
-1.710855402e-03,-4.878522595e-04
-1.344666001e-03,-6.178693147e-04
-7.546884008e-04,-6.963039050e-04
-1.047645637e-04,-8.002662216e-04
4.702989536e-04,-9.551987750e-04
8.708687383e-04,-1.029356499e-03
1.041384647e-03,-1.194717595e-03
1.049587037e-03,-1.349688042e-03
9.281235398e-04,-1.492478419e-03
5.935282097e-04,-1.548484899e-03
3.905495105e-04,-1.581156394e-03
2.308940457e-04,-1.646015444e-03
1.098198045e-04,-1.557783689e-03
2.275428706e-04,-1.508246991e-03
3.686434648e-04,-1.391824568e-03
5.566747859e-04,-1.187502523e-03
7.447772659e-04,-1.035285182e-03
1.040606294e-03,-8.575589745e-04
1.356176799e-03,-7.042261423e-04
1.547815627e-03,-5.243544583e-04
1.716859988e-03,-2.489457838e-04
1.768480521e-03,1.267038460e-04
1.666245866e-03,6.318340893e-04
1.456626575e-03,1.130660763e-03
1.202155603e-03,1.583202276e-03
8.646980277e-04,1.847712556e-03
5.592189846e-04,1.698362175e-03
2.847264404e-04,1.243993174e-03
1.169968236e-04,7.437946624e-04
-6.692856459e-06,2.194734698e-04
-1.631348132e-04,-1.385326323e-04
-2.638979058e-04,-1.409866818e-04
-3.927804646e-04,1.821168844e-04
-4.167655716e-04,7.410605904e-04
-4.736501141e-04,1.256918418e-03
-4.652626812e-04,1.657189219e-03
-3.140088811e-04,1.732239383e-03
-1.605668367e-04,1.532251132e-03
1.013421843e-05,1.185233705e-03
1.098387875e-04,7.177257794e-04
1.436828024e-04,2.702015336e-04
7.129078585e-05,-2.037808590e-04
-2.335522004e-04,-6.564742653e-04
-6.442182930e-04,-9.312848561e-04
-9.552177507e-04,-1.158310333e-03
-1.197840902e-03,-1.270864275e-03
-1.172849443e-03,-1.143695205e-03
-1.040587202e-03,-9.557208978e-04
-7.685250021e-04,-5.618249415e-04
-4.289456410e-04,-1.156392682e-04
-2.327879774e-04,1.296610426e-04
-1.481257204e-04,2.202946489e-04
-2.527763718e-04,1.666283933e-04
-4.380735627e-04,-8.652296674e-05
-6.974905846e-04,-4.098116478e-04
-8.609956130e-04,-6.361298729e-04
