I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
7.000964833e-04,5.558915436e-04
7.034049486e-04,6.116605946e-04
6.519174203e-04,7.150628953e-04
4.806752549e-04,7.957284106e-04
3.475396079e-04,8.221153403e-04
3.409369383e-04,8.450988680e-04
2.196775749e-04,8.807466365e-04
7.233980796e-06,8.960310370e-04
-9.429332567e-05,9.104040801e-04
-2.158849675e-04,9.106461657e-04
-2.830508747e-04,8.549910272e-04
-3.215988690e-04,8.059955435e-04
-4.420940240e-04,7.735802792e-04
-5.723104114e-04,7.070694119e-04
-6.364289438e-04,6.070657982e-04
-7.187463343e-04,5.564327003e-04
-7.801259635e-04,4.774617264e-04
-8.254807326e-04,3.495095007e-04
-8.850756567e-04,2.426611318e-04
-9.066826897e-04,1.019734991e-04
-9.476846899e-04,4.760946922e-06
-9.228072013e-04,-1.429375698e-04
-8.867132710e-04,-2.077396202e-04
-8.416005876e-04,-2.890744363e-04
-7.787684444e-04,-4.285184259e-04
-7.135391934e-04,-5.034356727e-04
-6.616956671e-04,-6.470425869e-04
-5.888811429e-04,-7.074396708e-04
-4.926511901e-04,-8.188780630e-04
-3.500126477e-04,-7.834581775e-04
-2.429601736e-04,-8.466795553e-04
-1.825630752e-04,-9.708533762e-04
-3.190736243e-05,-8.533723885e-04
8.004846313e-05,-9.270080482e-04
1.393300772e-04,-9.259874932e-04
2.352989977e-04,-8.147864137e-04
3.680833615e-04,-8.280107286e-04
4.298759741e-04,-7.837334997e-04
5.355709000e-04,-7.364277844e-04
6.603570655e-04,-6.666986737e-04
7.627957384e-04,-5.370756262e-04
7.927189581e-04,-4.682721046e-04
8.443536353e-04,-3.520205209e-04
9.052348905e-04,-2.040609106e-04
8.684336790e-04,-1.593564375e-04
9.215588216e-04,-7.062149962e-05
9.490802768e-04,1.185774745e-04
9.152741986e-04,2.101604332e-04
8.268193342e-04,3.670248552e-04
7.966587436e-04,4.377792648e-04
7.407615194e-04,5.252278061e-04
6.717016804e-04,6.795669906e-04
6.065246998e-04,6.607130636e-04
5.102235009e-04,8.046522271e-04
4.786673817e-04,8.275265573e-04
2.635656274e-04,8.509563049e-04
1.247339533e-04,9.290729067e-04
6.926394417e-05,8.841120871e-04
-5.346215767e-05,8.926846203e-04
-1.696615363e-04,8.453030023e-04
-2.762440708e-04,8.731946582e-04
-3.691798483e-04,8.132437360e-04
-4.491049040e-04,7.790104719e-04
-5.344506935e-04,7.591882604e-04
-7.546884008e-04,6.385649322e-04
-7.414688007e-04,5.658216542e-04
-7.895719027e-04,4.029336851e-04
-9.043235332e-04,3.358437389e-04
-8.667628863e-04,3.058493021e-04
-9.322721744e-04,1.166075963e-04
-9.306155844e-04,-3.817301331e-05
-8.935580263e-04,-6.924495392e-05
-8.802625234e-04,-1.979044318e-04
-8.376987535e-04,-3.034284746e-04
-7.975511253e-04,-4.055918253e-04
-8.025161806e-04,-5.576051190e-04
-6.837868132e-04,-5.732407444e-04
-6.165876985e-04,-7.156039937e-04
-5.183308385e-04,-7.845736109e-04
-3.135484585e-04,-8.257608279e-04
-2.489457838e-04,-8.852465544e-04
-1.745126647e-04,-9.108312661e-04
-9.187724936e-05,-9.821980493e-04
7.127180288e-05,-9.148090030e-04
1.577947696e-04,-9.309525485e-04
2.549551136e-04,-8.826216217e-04
4.490858992e-04,-8.203495527e-04
4.954801989e-04,-7.663700380e-04
5.633865949e-04,-7.127939607e-04
6.168108084e-04,-6.511911633e-04
7.465620292e-04,-5.313653382e-04
8.454501512e-04,-5.046841106e-04
7.832540432e-04,-3.662796225e-04
8.689938113e-04,-2.641020110e-04
8.858398651e-04,-1.121267051e-04
8.943554712e-04,5.950471314e-05
9.534140117e-04,7.979213842e-05
8.486874285e-04,2.197915019e-04
8.238051669e-04,3.457358689e-04
8.426828426e-04,4.459056072e-04
7.320608129e-04,5.105415476e-04
6.844750606e-04,5.847135326e-04
6.589663099e-04,7.706800243e-04
4.956843331e-04,7.970100269e-04
4.259504494e-04,8.098783437e-04
3.107763769e-04,8.713529096e-04
1.324710902e-04,9.014233365e-04
1.011950371e-04,9.012192022e-04
-1.945200347e-05,9.024818428e-04
-1.749778457e-04,9.652000736e-04
-3.123380302e-04,9.440582362e-04
-3.845591855e-04,8.512174245e-04
-4.583799746e-04,7.818205631e-04
-5.604104372e-04,7.257951656e-04
-6.410380010e-04,6.385459565e-04
-7.165343268e-04,5.753815058e-04
-7.951730513e-04,4.719745193e-04
-8.579862188e-04,3.292600450e-04
-8.795362664e-04,2.488365863e-04
-9.065924678e-04,1.532948954e-04
-8.860629750e-04,-2.716540257e-05
-9.295380441e-04,-9.236141341e-05
-9.082633187e-04,-1.479975617e-04
-8.357811021e-04,-3.025028564e-04
-7.977172500e-04,-4.471302673e-04
-7.664032164e-04,-5.225506611e-04
-7.215896039e-04,-6.070088129e-04
-6.114565185e-04,-7.310545188e-04
-4.903632798e-04,-7.633368950e-04
-3.593826550e-04,-8.595858235e-04
-3.036515554e-04,-8.888540324e-04
-2.290523262e-04,-8.905059076e-04
-5.892561603e-05,-9.751871112e-04
3.109092722e-05,-9.728469886e-04
1.819317695e-04,-9.544725181e-04
3.541375336e-04,-8.210900705e-04
3.979876055e-04,-7.825277862e-04
5.004452541e-04,-8.006554563e-04
5.998698180e-04,-7.152669714e-04
6.186145474e-04,-6.426376058e-04
7.304042228e-04,-4.916306352e-04
8.178385324e-04,-4.527645942e-04
8.203305770e-04,-3.712826292e-04
8.743670769e-04,-2.444126585e-04
8.966244059e-04,-1.303493045e-04
9.382957360e-04,4.687847468e-05
8.467555162e-04,1.304442412e-04
8.502490819e-04,2.652364783e-04
9.247201378e-04,3.969623358e-04
7.584477426e-04,4.578245862e-04
7.273378433e-04,5.516717210e-04
6.606181269e-04,6.365380832e-04
5.898637464e-04,6.962658954e-04
5.128816701e-04,7.718524430e-04
3.452707024e-04,8.428679430e-04
3.198141058e-04,9.075560374e-04
1.971781894e-04,8.946544840e-04
9.276963101e-05,8.629322983e-04
-7.010885838e-06,9.455676773e-04
-1.843478385e-04,9.220050415e-04
-2.805398544e-04,8.798685158e-04
-3.577260359e-04,8.498408715e-04
-4.397681332e-04,7.612340851e-04
-5.593709066e-04,7.448911783e-04
-6.722570397e-04,6.327644805e-04
-7.706467877e-04,5.232010153e-04
-7.978121866e-04,4.929502029e-04
-8.226564387e-04,3.567055101e-04
-9.309335728e-04,2.370647708e-04
-9.240129148e-04,1.373791747e-04
-8.802814991e-04,-7.196007118e-06
-8.915501530e-04,-1.244728919e-04
-9.511261014e-04,-1.895739697e-04
-8.820852381e-04,-3.306555736e-04
-8.143782034e-04,-4.607058363e-04
-7.696215180e-04,-4.754491092e-04
-6.915809354e-04,-6.149311084e-04
-6.321141846e-04,-7.150106248e-04
-4.713622038e-04,-8.180616423e-04
-4.107040295e-04,-8.449517190e-04
-2.672443225e-04,-7.947078557e-04
-1.793305710e-04,-9.069817024e-04
-1.383807394e-04,-8.752025315e-04
6.679091166e-05,-9.160573827e-04
1.702928421e-04,-9.719878435e-04
3.116497537e-04,-8.478709497e-04
4.060000647e-04,-8.440024103e-04
5.003503175e-04,-7.573654875e-04
6.312218029e-04,-7.234882796e-04
6.328736199e-04,-6.717776414e-04
7.776197162e-04,-5.084766890e-04
8.251295076e-04,-4.844678624e-04
8.730664849e-04,-3.512183030e-04
9.656842449e-04,-2.446167637e-04
9.083203040e-04,-1.423062640e-04
9.494504775e-04,-2.420820238e-07
9.786664741e-04,7.898994227e-05
9.510501404e-04,2.591179800e-04
8.273604326e-04,3.234595642e-04
7.608068991e-04,4.085490364e-04
7.337886491e-04,5.405881675e-04
6.439571735e-04,6.325983559e-04
6.315350765e-04,7.275039679e-04
5.378920469e-04,7.390716928e-04
4.123986291e-04,8.175964467e-04
3.152762656e-04,8.245883510e-04
1.981085516e-04,8.600652800e-04
7.313250535e-05,9.091367247e-04
-7.134774933e-05,9.104420315e-04
-1.564182166e-04,9.503428591e-04
-2.850776946e-04,8.761518402e-04
-4.053117882e-04,8.335311431e-04
-4.977823701e-04,8.001903188e-04
-5.899016978e-04,7.134299958e-04
-6.672588061e-04,6.058031577e-04
-7.412837003e-04,5.189099465e-04
-7.620932302e-04,4.326480557e-04
-8.668150986e-04,3.725120332e-04
-8.623911417e-04,2.599581203e-04
-8.792371955e-04,9.501957538e-05
