I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-8.913982892e-04,3.601610952e-04
-8.816010668e-04,2.367324923e-04
-8.701282786e-04,7.190785982e-05
-8.984471206e-04,-3.626009129e-05
-8.826975827e-04,-9.654326277e-05
-8.873065817e-04,-2.407482098e-04
-8.519958355e-04,-3.870512010e-04
-7.761862362e-04,-4.463328223e-04
-7.173508056e-04,-5.555212847e-04
-6.327074952e-04,-6.524205673e-04
-5.442716065e-04,-7.478104089e-04
-4.630839394e-04,-8.520148695e-04
-4.082499945e-04,-8.164050523e-04
-3.054742992e-04,-8.628942887e-04
-1.758892176e-04,-9.335917421e-04
-8.488535241e-05,-9.095686837e-04
7.756118430e-05,-9.231774602e-04
1.883825462e-04,-9.092696127e-04
3.400825372e-04,-8.897274383e-04
4.444151418e-04,-8.011396276e-04
4.403424682e-04,-7.840135368e-04
5.845094565e-04,-7.751989178e-04
6.588333636e-04,-5.971926730e-04
7.025885279e-04,-5.243164487e-04
8.113688091e-04,-4.328711657e-04
8.878856897e-04,-2.703676582e-04
8.874585037e-04,-1.862465288e-04
9.030039655e-04,-1.525164262e-04
9.149039397e-04,-6.621655757e-06
8.871974424e-04,1.542252430e-04
8.737167809e-04,2.358211350e-04
8.271895931e-04,3.504920751e-04
8.119431441e-04,4.426114028e-04
7.729299832e-04,5.769621930e-04
6.335809012e-04,6.632573204e-04
5.890852772e-04,7.162922411e-04
4.856592859e-04,8.216501446e-04
2.981121652e-04,8.554372471e-04
2.707948734e-04,8.640477317e-04
1.234903175e-04,9.381106356e-04
-8.406417692e-06,9.673408349e-04
-5.371847874e-05,9.183453512e-04
-2.006955037e-04,8.772863075e-04
-3.382597934e-04,8.851895691e-04
-4.178620875e-04,8.792561712e-04
-5.316833267e-04,7.455794257e-04
-5.879887613e-04,6.553730345e-04
-6.731874309e-04,5.788038834e-04
-7.620742545e-04,5.215491401e-04
-7.628147141e-04,4.512219166e-04
-8.767452091e-04,3.489493974e-04
-8.872164181e-04,2.373448224e-04
-8.828256978e-04,9.998463065e-05
-9.119277820e-04,5.188150226e-06
-9.465502808e-04,-1.595795329e-04
-9.184165392e-04,-2.825287229e-04
-7.881051861e-04,-3.409559431e-04
-7.469559787e-04,-4.703748855e-04
-7.140233647e-04,-5.474899081e-04
-6.537021836e-04,-5.983081064e-04
-5.548140616e-04,-6.926204660e-04
-4.321259330e-04,-7.466759416e-04
-3.609063278e-04,-8.394835168e-04
-2.587666968e-04,-8.845582488e-04
-1.275440009e-04,-8.834428154e-04
-2.527146535e-05,-9.390219930e-04
1.100618829e-04,-9.498064755e-04
2.044691355e-04,-8.853177424e-04
3.015725233e-04,-8.636917337e-04
3.900084121e-04,-8.181376033e-04
5.218102015e-04,-7.664791774e-04
6.599678309e-04,-7.309263456e-04
