I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
1.696947584e-04,-8.926086593e-04
3.485981433e-04,-8.535575471e-04
4.052358272e-04,-8.097881218e-04
4.889534903e-04,-7.260562270e-04
6.273532053e-04,-7.259802660e-04
7.212572964e-04,-6.123489002e-04
7.663130527e-04,-4.764364276e-04
8.100634441e-04,-3.752271587e-04
9.115005960e-04,-3.073160187e-04
8.941323613e-04,-1.734351681e-04
9.208895499e-04,-8.233637345e-05
9.424585733e-04,-6.825764103e-06
9.053630638e-04,1.709431381e-04
8.515306981e-04,2.353369637e-04
8.629845106e-04,3.832585935e-04
7.940907963e-04,5.155255785e-04
7.148208097e-04,5.458712694e-04
7.065852406e-04,6.481769960e-04
5.139591522e-04,7.176687941e-04
4.726058396e-04,7.671104977e-04
4.157450458e-04,8.560685092e-04
2.673772397e-04,8.918444510e-04
1.800188475e-04,9.008252528e-04
7.854375144e-05,9.448034689e-04
-3.443735477e-05,9.025008185e-04
-1.852971909e-04,8.453409537e-04
-3.610582498e-04,8.967383183e-04
-4.890057025e-04,8.192340611e-04
-5.149844219e-04,7.089633727e-04
-6.097808946e-04,6.773550413e-04
-7.234693039e-04,6.243770476e-04
-7.627625018e-04,5.335060996e-04
-8.452840266e-04,4.100347578e-04
-8.175774710e-04,3.160547058e-04
-8.579672431e-04,1.855962328e-04
-9.494504775e-04,8.516541129e-05
-8.964202716e-04,-5.117424371e-05
-9.508080548e-04,-1.678198169e-04
-8.724304498e-04,-3.192540025e-04
-7.756830310e-04,-3.900273878e-04
-8.060287801e-04,-4.321639135e-04
-7.350749802e-04,-5.697993911e-04
-6.291949539e-04,-6.198581541e-04
-5.397527711e-04,-7.337174029e-04
-4.512978776e-04,-7.796465652e-04
-3.862347803e-04,-8.578532725e-04
-2.889272873e-04,-9.422924486e-04
-1.155870486e-04,-8.901736001e-04
-5.163942114e-05,-9.804702131e-04
4.925657413e-05,-9.584882064e-04
2.257248852e-04,-9.054769762e-04
2.843134862e-04,-9.290159214e-04
4.149618326e-04,-7.778760628e-04
5.629783846e-04,-7.733761449e-04
6.164357765e-04,-7.149157464e-04
7.081279182e-04,-5.496069207e-04
7.744394243e-04,-5.210459931e-04
8.159398567e-04,-3.905495105e-04
8.794982568e-04,-2.710179542e-04
8.620730950e-04,-1.935184846e-04
9.093076224e-04,-6.828137703e-05
9.586211527e-04,-3.289467713e-06
9.176190943e-04,1.518471399e-04
8.388712304e-04,3.091957187e-04
8.045620052e-04,3.622069489e-04
8.310391568e-04,4.657800891e-04
7.175548817e-04,5.480452674e-04
6.167538231e-04,6.266649580e-04
5.928209284e-04,7.308694185e-04
5.055195070e-04,8.143592277e-04
3.332567867e-04,8.180996520e-04
2.434063645e-04,8.639717707e-04
1.513250027e-04,9.700749069e-04
1.147278999e-05,9.464600589e-04
-1.040383140e-04,9.163896902e-04
-2.217234141e-04,9.397102403e-04
-3.019237774e-04,8.542457945e-04
-4.304883187e-04,8.276547305e-04
-4.978013458e-04,8.034655475e-04
-5.630353699e-04,6.819830742e-04
-7.250499330e-04,6.255684420e-04
-7.855182048e-04,5.049973843e-04
-8.256848669e-04,3.750372853e-04
-9.137125453e-04,3.192540025e-04
-9.087474900e-04,2.099753183e-04
-9.070196538e-04,6.476406270e-05
-8.979439735e-04,-6.039709479e-05
-9.069817024e-04,-1.643404685e-04
-8.842022507e-04,-2.648092632e-04
-8.099352708e-04,-3.810655908e-04
-8.033516351e-04,-4.773098335e-04
-7.402583724e-04,-5.690019461e-04
-6.737665390e-04,-6.540012546e-04
-5.833749892e-04,-7.164773997e-04
-4.773857654e-04,-7.842366467e-04
-4.142165999e-04,-8.805947728e-04
-2.669642854e-04,-8.805757971e-04
-1.312416862e-04,-9.011052898e-04
-1.152975074e-05,-9.335537907e-04
1.229302143e-04,-9.120037430e-04
1.922700903e-04,-9.383336874e-04
3.068128717e-04,-8.629132644e-04
3.989321995e-04,-8.382019005e-04
