I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-3.529651149e-04,-8.333080914e-04
-2.215762652e-04,-8.639148436e-04
-7.025125524e-05,-9.082111064e-04
-7.770358934e-06,-9.147900273e-04
9.674737521e-05,-9.401374264e-04
2.786981349e-04,-8.791090222e-04
4.051646392e-04,-8.636917337e-04
4.350451636e-04,-7.696404937e-04
5.187960342e-04,-7.339405129e-04
6.545376382e-04,-6.293231272e-04
7.364847697e-04,-4.986937274e-04
7.929753046e-04,-5.143721355e-04
8.565337048e-04,-3.290749155e-04
9.041384328e-04,-1.884774829e-04
8.975357632e-04,-1.544483384e-04
9.115385474e-04,-4.055586032e-05
9.556069854e-04,9.334398783e-05
9.088424267e-04,1.989629527e-04
8.909710450e-04,2.878687810e-04
8.309869445e-04,3.984148207e-04
7.633178611e-04,4.690363130e-04
7.392188418e-04,6.039614673e-04
5.960961571e-04,7.708129124e-04
5.052584456e-04,7.895007147e-04
4.267146869e-04,8.264300996e-04
3.255386255e-04,8.808937855e-04
2.201047901e-04,8.601222071e-04
4.583420014e-05,9.189386619e-04
-2.990425116e-07,8.992255898e-04
-1.649005862e-04,8.588786004e-04
-3.236446937e-04,9.277153295e-04
-3.030392400e-04,8.492617635e-04
-4.768826184e-04,7.426032680e-04
-5.671982071e-04,7.352980901e-04
-6.198012270e-04,7.020094199e-04
-7.501884829e-04,5.728135584e-04
-7.560269441e-04,5.066539743e-04
-8.363032248e-04,4.120995582e-04
-8.864711854e-04,2.741270582e-04
-8.771201828e-04,1.554546470e-04
-9.413810913e-04,1.395531740e-06
-9.688075515e-04,-1.108973083e-04
-9.104040801e-04,-2.060877596e-04
-8.415293414e-04,-2.885570284e-04
-7.936256006e-04,-4.096265475e-04
-7.369309315e-04,-5.155255785e-04
-7.010078407e-04,-5.941974814e-04
-6.579599576e-04,-6.820590352e-04
-5.461655674e-04,-7.373961271e-04
-4.175677896e-04,-8.073151112e-04
-2.902848355e-04,-9.007730405e-04
-2.006195573e-04,-8.980768616e-04
-1.222799037e-04,-8.737167809e-04
1.801849794e-05,-9.093977860e-04
1.079638387e-04,-9.177662432e-04
1.830472465e-04,-8.763559745e-04
3.206874826e-04,-8.171313093e-04
4.459246120e-04,-7.532026502e-04
5.353810266e-04,-7.288235938e-04
6.538303569e-04,-6.347913295e-04
7.612910704e-04,-5.187391071e-04
8.186929626e-04,-4.532487656e-04
9.043615428e-04,-3.205925750e-04
8.926846203e-04,-2.568870259e-04
9.069057414e-04,-1.371560938e-04
9.347072337e-04,-3.728063530e-05
8.929789183e-04,9.191522986e-05
9.306535358e-04,2.130796638e-04
8.781597135e-04,2.499900584e-04
7.956714253e-04,4.284804454e-04
7.057877956e-04,5.080874544e-04
6.865209434e-04,6.117128069e-04
6.563224015e-04,6.772601046e-04
5.420596572e-04,7.379372255e-04
4.468359693e-04,8.574071107e-04
2.855808416e-04,8.855218184e-04
1.958965877e-04,9.294811171e-04
8.164809697e-05,8.727674722e-04
-1.611981497e-05,9.239607025e-04
-9.784386202e-05,9.440772119e-04
-2.648852242e-04,8.599181310e-04
-3.209105926e-04,8.834950277e-04
-4.419990873e-04,7.648795727e-04
-6.394762895e-04,6.881395238e-04
-6.796619273e-04,6.539632450e-04
-6.798090762e-04,5.723104114e-04
-7.779899752e-04,4.808461235e-04
-8.864901611e-04,3.633081797e-04
-8.486874285e-04,2.812091261e-04
-8.992113289e-04,1.374883577e-04
-9.690306615e-04,5.855537165e-05
-8.789049461e-04,-2.138391392e-05
-9.152030107e-04,-1.858572941e-04
-8.890201570e-04,-2.706477244e-04
-8.042249829e-04,-3.495806886e-04
-8.062898414e-04,-4.970941227e-04
-7.119205547e-04,-6.062113680e-04
-6.146890228e-04,-6.646148977e-04
-5.210079835e-04,-7.595252828e-04
-4.139223020e-04,-8.380690124e-04
-3.393373045e-04,-8.725633379e-04
-2.873276535e-04,-8.960832492e-04
-1.499104837e-04,-9.142916533e-04
7.362141787e-06,-9.338717791e-04
9.658123599e-05,-8.992113289e-04
2.398748184e-04,-8.466985309e-04
3.689567675e-04,-8.482222329e-04
4.223239666e-04,-8.562536677e-04
5.780586507e-04,-7.579826051e-04
6.769468309e-04,-6.843659212e-04
7.115123444e-04,-6.141858757e-04
8.619259461e-04,-4.845058429e-04
8.872734034e-04,-4.047706607e-04
9.088044171e-04,-2.838483197e-04
9.480217122e-04,-1.466020331e-04
8.913460770e-04,-2.223832053e-05
9.026100161e-04,1.028658808e-04
8.564957534e-04,2.006005670e-04
8.354868041e-04,3.371253551e-04
8.848335710e-04,4.430386180e-04
8.042249829e-04,4.695394600e-04
6.859465502e-04,5.781298969e-04
6.258817157e-04,7.014540606e-04
5.729084951e-04,7.482565707e-04
4.348030780e-04,8.436464122e-04
3.145500086e-04,8.271183469e-04
2.436294599e-04,9.186965763e-04
6.541436596e-05,9.563142085e-04
-6.573239079e-05,8.437033393e-04
-1.073467720e-04,9.308386361e-04
