I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
1.277481206e-04,-2.820967711e-05
1.391069818e-04,-1.058515522e-06
9.639611380e-05,4.834520587e-05
8.449612506e-05,6.102840780e-05
4.059383355e-05,4.919961430e-05
4.899550549e-05,7.072592894e-07
6.000786379e-05,3.097700755e-05
1.177183276e-05,9.695148037e-05
5.171062003e-05,1.041854630e-04
1.775742930e-05,6.099043458e-05
-4.650348274e-05,8.295344742e-05
-5.111728387e-05,1.005779632e-04
-2.938211310e-06,1.819317695e-04
1.733022509e-05,1.853351569e-04
1.986022107e-05,1.414328726e-04
7.533023563e-06,6.818644033e-05
-9.288355795e-05,4.745282422e-05
-6.928292714e-05,1.190996118e-04
-5.870252062e-05,9.836599929e-05
-5.764400339e-05,1.172199190e-04
-6.545233919e-05,8.652296674e-05
-7.733808889e-05,6.313119911e-07
-6.737000513e-05,2.397086791e-05
-5.327228791e-05,-3.230133734e-05
-5.961388888e-05,-3.720943278e-05
-6.156953168e-05,-2.484426295e-05
-2.895016405e-05,-1.160332395e-04
-6.775923976e-05,-5.063311983e-05
-7.737131818e-05,-6.777822273e-05
-3.747050141e-05,-1.109162913e-04
-1.606760088e-05,-8.573976083e-05
-6.190180284e-05,-1.441479835e-04
-8.793274174e-05,-1.420262124e-04
-1.119273384e-05,-1.135981802e-04
-1.167689788e-05,-1.028279075e-04
-6.521025352e-05,-8.609576616e-05
-1.236517073e-05,-1.068103884e-04
1.305344267e-05,-1.268747146e-04
-1.639987204e-05,-1.115333653e-04
3.056878995e-05,-7.170374738e-05
9.317785043e-06,-1.109162913e-04
-5.710287951e-06,-1.136314095e-04
1.965611227e-05,-5.072805288e-05
5.411245638e-06,-3.348801329e-05
2.727932224e-05,-3.599902266e-05
6.643965025e-05,-1.671790051e-05
1.000036136e-04,-2.880301508e-05
7.951207954e-05,-3.324593126e-05
5.195270205e-05,-1.400278416e-05
1.051348008e-04,-4.607628216e-05
1.550986344e-04,-4.367919246e-05
8.451510803e-05,-2.028742347e-05
4.931353396e-05,4.856830128e-05
6.303626287e-05,8.654195699e-05
-1.327653808e-05,7.770833327e-05
-1.740617336e-05,1.221137791e-04
8.687422087e-05,1.079068825e-04
3.984860086e-05,4.492283188e-05
3.148015821e-05,6.404256419e-05
6.463590398e-05,9.128391684e-05
4.786104182e-05,9.087094804e-05
5.825632979e-05,9.914920520e-05
1.234618412e-05,9.714135376e-05
-2.622080683e-05,7.030821871e-05
-4.965054904e-05,6.822441355e-05
-7.538244972e-05,9.096588474e-05
-8.280154725e-05,6.545233919e-05
-7.596154319e-05,5.470579345e-05
-1.037202892e-04,4.468549741e-05
-1.053768865e-04,2.426516403e-05
-4.931353396e-05,2.097569632e-05
-5.243686610e-05,1.902479926e-05
-1.252371003e-04,3.021753400e-05
-1.348871592e-04,1.368475478e-05
-4.903347872e-05,-1.863082252e-05
