I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-4.998282020e-05,1.151408651e-04
-8.629987133e-05,5.846043859e-05
-7.908487896e-05,5.779115236e-05
-2.616384700e-05,7.125755656e-05
-9.669516294e-05,1.080730144e-04
-1.047835467e-04,2.800556831e-05
-1.087423007e-04,4.509371138e-05
-1.351292449e-04,4.401621118e-05
-7.973517495e-05,-1.047123442e-05
-6.320239481e-05,1.930010876e-05
-8.899599925e-05,-1.878271723e-05
-1.510639413e-04,-1.751534728e-05
-1.067914054e-04,-1.182404594e-05
-1.001127894e-04,-2.999443859e-05
-8.162911399e-05,-5.256977602e-05
-5.437352229e-05,-1.238415716e-04
-7.276226825e-05,-1.073847452e-04
-3.550536576e-06,-6.467387720e-05
1.970832636e-05,-6.552828563e-05
1.256927862e-05,-3.871413719e-05
5.031508863e-07,-7.590458699e-05
2.510533159e-05,-5.392733510e-05
4.652247299e-05,-5.003978004e-05
5.128341945e-05,-1.087802739e-04
7.828268281e-05,-1.362637122e-04
2.872706864e-05,-1.086141419e-04
8.881087706e-05,-1.211074705e-04
1.281943114e-04,-9.624897211e-05
8.192815585e-05,-4.003372305e-05
1.246390166e-04,-6.324037531e-05
1.026048121e-04,9.502906323e-06
8.320976485e-05,-3.337884118e-05
1.147136572e-04,-1.084147789e-05
9.849890921e-05,5.809019422e-05
2.958622281e-05,-2.378099907e-06
4.671233910e-05,-1.991718091e-05
8.983142470e-05,6.495393609e-05
8.075572259e-05,7.917506446e-05
5.204763875e-05,-3.569523415e-06
3.910336818e-05,1.005257509e-04
6.971013499e-05,1.153069970e-04
5.411245638e-07,5.498584869e-05
1.757230712e-05,1.244539017e-04
9.317785043e-06,5.531811985e-05
-4.377412915e-05,5.107931065e-05
2.314968879e-05,1.302591263e-04
-1.424486618e-05,5.556020187e-05
-5.547001274e-05,1.442998837e-05
-1.134462877e-06,5.481971311e-05
-2.543760093e-05,1.304964535e-04
-7.505017857e-05,1.314647816e-04
-2.826189120e-05,5.052394408e-05
-6.071037569e-05,4.191341941e-05
-1.145048009e-04,5.857435826e-05
-1.276721741e-04,3.153711805e-05
-1.452634606e-04,-2.746444443e-05
-4.469973646e-05,-4.038972475e-05
-4.345609705e-05,-4.327097849e-05
-1.097296190e-04,-4.550192898e-05
-5.457763109e-05,-5.394157415e-05
-3.745151480e-05,-6.348245370e-05
-5.329127453e-05,-8.738687029e-06
-8.520338451e-05,-1.762926877e-05
-8.503250137e-05,-6.340650725e-05
