I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
6.461691373e-05,-8.304363291e-05
5.600639270e-05,-1.303682948e-04
7.449006807e-05,-7.828268281e-05
7.015632582e-05,-7.146166899e-05
6.735102215e-05,-9.538981249e-05
1.035921232e-04,-9.317785043e-06
1.611222106e-04,1.435404101e-05
1.008770050e-04,-4.051788710e-05
6.139864854e-05,-3.544365973e-05
1.357605506e-04,6.530519022e-05
1.046126636e-04,5.368525308e-05
2.914003198e-05,1.453916229e-05
1.208084286e-04,2.298355321e-05
1.013991496e-04,2.430313725e-05
5.487192902e-05,8.423505642e-05
5.403650721e-05,1.249950292e-04
2.597872481e-05,1.370611571e-04
7.012309652e-05,8.434423216e-05
4.288174750e-05,4.721074220e-05
3.322694465e-05,6.234799366e-05
1.803748455e-05,1.004308215e-04
-2.810050319e-06,1.147278963e-04
-2.961944847e-05,7.536345947e-05
-1.115476039e-06,6.285114068e-05
-2.071462768e-05,8.092659846e-05
-9.087094804e-05,1.003928410e-04
-5.392258572e-06,8.241231990e-05
-4.311908197e-05,7.791243843e-05
-1.059369970e-04,2.671921175e-05
-1.142817055e-04,5.160144792e-05
-1.012282664e-04,8.988838090e-05
-2.792962187e-05,2.008331467e-05
-3.999574983e-05,7.827318768e-06
-6.863263116e-05,2.610688625e-07
-5.245585271e-05,-4.187544619e-05
-6.445078179e-05,-9.075703019e-06
-6.662477244e-05,2.792962187e-05
-6.562321505e-05,-6.656781625e-05
-1.015083180e-04,-5.952369975e-05
-4.929454735e-05,-4.425354564e-05
-3.447533163e-05,-3.151813144e-05
-4.037073813e-05,-1.537932985e-05
-2.080956256e-05,-6.368655886e-05
-2.616384700e-05,-4.829299360e-05
1.898682603e-05,-1.164604473e-04
3.040265619e-05,-1.233384246e-04
-7.381128853e-06,-5.098912152e-05
-2.093772309e-05,-8.536951646e-05
-2.034438512e-05,-1.020874188e-04
1.177183276e-05,-6.370554911e-05
6.984303764e-05,-9.988969396e-05
3.797365267e-08,-7.927000115e-05
-2.069564107e-05,-3.594206282e-05
6.344448047e-05,-6.409477646e-05
4.585318675e-05,-6.469286745e-05
8.890106983e-05,-5.786709880e-05
1.128149743e-04,-3.860496508e-05
7.545839617e-05,-3.116687367e-05
1.093024111e-04,-1.353760763e-05
9.289779700e-05,-6.265652701e-06
4.471872307e-05,4.167608495e-06
3.592307621e-05,4.741485100e-05
7.432392886e-05,8.406417692e-06
1.080730144e-04,7.585237199e-06
8.929029718e-05,1.325422927e-04
1.217767567e-04,8.603880269e-05
1.489089336e-04,2.134593888e-05
3.365889643e-05,1.165886060e-04
-2.221933391e-05,1.055999819e-04
7.964024553e-05,7.315149560e-05
4.475669630e-05,5.550323840e-05
-2.112284346e-05,1.195268196e-04
-1.186202007e-05,1.181882471e-04
-5.963287549e-05,7.456601452e-05
-1.903904013e-05,1.249190827e-04
-4.490858919e-05,1.005969534e-04
-9.183927614e-05,7.900893252e-05
-1.398379754e-05,6.415173993e-05
-2.248040255e-05,6.041608140e-05
-6.675768236e-05,3.369212209e-05
-7.047435065e-05,-2.716540257e-05
-6.976709119e-05,-8.572552360e-06
-9.308766312e-05,4.749080108e-05
-1.044465316e-04,7.768934302e-05
-4.559686204e-05,9.094689631e-06
-4.412538328e-05,-3.415729952e-05
-1.050066421e-04,-4.035175152e-05
-1.259633573e-04,-4.540699592e-05
-1.009529587e-04,-1.656600580e-05
-3.808282781e-05,-7.162780093e-05
-6.984303764e-05,-1.064354001e-04
-4.767591963e-05,-1.005969534e-04
1.469105700e-05,-9.950046660e-05
-4.693543451e-05,-9.688027785e-05
-3.769359682e-05,-6.376251258e-05
3.510664101e-05,-6.830036000e-05
1.831753980e-05,-7.973517495e-05
-5.641460666e-05,-8.999755664e-05
-2.344873110e-06,-1.612171473e-04
5.650954336e-05,-9.786285227e-05
3.317473238e-05,-3.997676322e-05
6.193977606e-05,-6.177363684e-05
1.164794303e-04,-9.950046660e-05
6.575138104e-05,-8.523660654e-05
4.626614827e-05,-3.635502435e-05
9.155922453e-05,-4.100205115e-05
1.141535467e-04,-4.213651482e-05
1.058800335e-04,-6.725608546e-05
6.526721700e-05,-3.348801329e-05
6.721811224e-05,6.787790426e-06
5.440675159e-05,1.880170566e-05
9.762076661e-05,3.295163697e-05
1.533708419e-04,5.349538333e-05
8.271136176e-05,4.615222861e-05
3.899419607e-05,6.889369979e-05
7.462297071e-05,3.849104542e-05
3.237253986e-05,2.508634498e-05
6.151256821e-05,6.603143265e-05
2.938211401e-05,8.367494593e-05
3.403388519e-06,1.432935824e-04
5.840822632e-05,1.140965833e-04
-5.022490222e-05,1.114574188e-04
4.741959856e-06,1.335485867e-04
2.791063480e-06,8.810361760e-05
-6.788739847e-05,5.202865214e-05
-5.061413322e-05,7.402488700e-05
-3.163205110e-05,6.668173592e-05
-4.193240602e-05,5.470579345e-05
-1.241785940e-04,3.733759513e-05
-8.877290384e-05,3.391521750e-05
-1.308524661e-04,6.288911391e-05
-1.219618789e-04,2.529994617e-06
-1.116235508e-04,8.496605005e-06
-9.202439833e-05,1.058040925e-05
-4.357002035e-05,-3.636926704e-05
-1.357795409e-04,1.637613764e-06
-1.179841420e-04,-3.794991790e-05
-1.386038348e-04,-4.750978769e-05
-1.017883769e-04,-5.354284895e-06
-1.007725768e-05,-9.098487499e-05
-5.197168866e-05,-8.391702431e-05
-6.431787369e-06,-3.363990982e-05
-2.300253982e-05,-8.499927208e-05
-7.331762754e-05,-5.608233914e-05
2.722236241e-05,-7.568149158e-05
-2.249938916e-05,-1.224270527e-04
-5.130240606e-05,-9.617302567e-05
-1.204714135e-05,-9.816189413e-05
3.702431059e-05,-8.083166904e-05
9.514773410e-05,-3.932646359e-05
-7.400115464e-06,-7.337459101e-05
5.805222099e-05,-8.542647993e-05
7.644570724e-05,-2.794860848e-05
4.349407391e-05,-7.326541527e-05
7.642672426e-05,-8.192815585e-05
5.318209878e-05,-2.233325358e-05
1.194556171e-04,-3.125706280e-05
7.856274169e-05,1.816564691e-05
8.594386600e-05,2.117980512e-05
2.083756699e-04,2.201522511e-05
1.382335904e-04,2.019249041e-05
7.936493057e-05,-4.219822131e-06
1.163465276e-04,5.788608541e-05
5.061413322e-05,1.052487278e-04
4.243555668e-05,8.030953177e-05
7.850577822e-05,9.338196105e-05
5.996989057e-05,9.846093599e-05
1.372272891e-05,8.698814781e-05
6.201572251e-05,9.639611380e-05
7.796940190e-05,9.461135778e-05
2.882200170e-05,1.275250252e-04
3.017956078e-05,6.467387720e-05
-1.106457330e-05,1.039433773e-04
-1.727801191e-06,8.817482012e-05
-2.610688625e-07,4.682151484e-05
-2.824765033e-05,9.576480807e-05
-7.149489102e-05,9.669516294e-05
-8.099780098e-05,6.718488294e-05
-8.564957534e-05,-1.967509888e-05
-9.903528553e-05,3.103396739e-05
-7.705803728e-05,3.598003605e-05
-6.017399937e-05,-1.056142173e-05
-8.189018263e-05,3.016057417e-05
-8.298666944e-05,3.674425534e-05
-1.051537911e-04,5.922465789e-05
-1.351102546e-04,1.524642175e-05
-8.479042299e-05,-6.761209079e-05
-8.869695739e-05,-4.552091559e-05
-1.013421861e-04,-3.899419607e-05
-1.080350412e-04,-3.477437349e-05
-9.310664609e-05,-1.012140274e-04
-3.415729952e-05,-1.228922338e-04
-3.401015420e-05,-7.055029710e-05
-6.175465387e-05,-9.987070371e-05
-4.873918442e-05,-4.949865615e-05
-3.455127808e-05,-6.104739441e-05
1.253130540e-05,-6.197774928e-05
7.331762754e-05,-9.180130291e-05
2.575562939e-05,-1.325992489e-04
-2.936312740e-05,-1.366576817e-05
7.592356997e-05,-2.281741945e-05
6.928292714e-05,-1.064164171e-04
4.841640475e-07,-9.308766312e-05
6.986202789e-05,-6.798233517e-05
4.107799759e-05,-3.947836012e-05
6.714690971e-05,-3.598003605e-05
1.026997415e-04,-3.889925938e-05
3.821098653e-05,2.800557013e-07
4.338015060e-05,5.653327662e-06
1.179651517e-04,1.822260674e-05
8.456732758e-05,4.984041880e-06
6.193977606e-05,7.093953172e-05
1.599735115e-04,1.091884915e-04
