I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
1.231532951e-04,-7.262461281e-07
1.073087988e-04,-5.072805288e-05
8.544546290e-05,-4.998282020e-05
9.868403140e-05,1.411195899e-05
1.001317723e-04,1.591570799e-05
1.587441075e-04,3.689140431e-05
6.917375867e-05,6.980506441e-05
5.686079749e-05,8.358475316e-05
9.907325875e-05,6.461691373e-05
6.270399172e-05,2.037761078e-05
7.218316750e-05,2.529045196e-05
3.700532397e-05,1.053958695e-04
-2.817170389e-05,1.134083141e-04
3.410508725e-05,4.919961430e-05
3.834389645e-05,1.045224781e-04
-6.311220932e-05,7.495524187e-05
-4.752877430e-05,6.522924377e-05
-8.036648796e-05,1.285645412e-04
-7.912285218e-05,1.182072374e-04
-3.884229955e-05,1.271880028e-04
-4.235961023e-05,1.189334798e-04
-3.293265036e-05,6.666274567e-05
-7.186988660e-05,7.036517491e-05
-7.870989066e-05,8.482839621e-05
-9.879320714e-05,-1.841722110e-06
-1.032740984e-04,6.378149556e-05
-7.930797437e-05,2.586480332e-05
-1.193986609e-04,-8.814634384e-06
-1.094875333e-04,2.967641012e-05
-6.409477646e-05,-7.549636939e-05
-7.726214244e-05,-5.124544259e-05
-5.390834485e-05,7.476062819e-06
-9.197218606e-05,-1.091742524e-05
-6.013602615e-05,-1.209603215e-04
-2.696129286e-06,-1.094495601e-04
-4.856830128e-05,-4.611425538e-05
-3.990556070e-05,-1.040383140e-04
-3.380604539e-05,-1.038911651e-04
3.274752817e-05,-9.317784861e-05
3.705753988e-05,-8.315755258e-05
1.509927370e-05,-6.110435061e-05
2.988051710e-05,-5.784811219e-05
1.171487202e-05,-9.380916163e-05
9.708439029e-05,-7.939815987e-05
4.897651888e-05,-3.720943278e-05
4.355103374e-05,-5.827531641e-05
1.159952662e-04,-8.352779696e-05
4.044194066e-05,-9.533760021e-05
8.572077058e-05,-4.834520587e-05
1.340137678e-04,-7.214994184e-06
9.964760829e-05,-7.604223811e-06
6.134643627e-05,-3.129503602e-05
8.257845184e-05,-2.938211401e-05
9.438826237e-05,1.214207532e-05
1.040762872e-04,3.905115591e-05
8.557362889e-05,-2.306899432e-06
1.917194822e-05,-2.430313725e-05
7.517833728e-05,7.021328202e-05
1.069385544e-04,1.087802739e-04
5.699370740e-05,1.056569454e-04
6.926394417e-05,1.071426595e-04
6.738899538e-05,1.085571785e-04
-1.564039849e-05,7.363565965e-05
2.564170973e-05,6.164073420e-05
6.327834853e-05,1.253083028e-04
-1.379867626e-05,1.362257317e-04
-3.596104943e-05,6.731304893e-05
-4.851608901e-05,4.589115997e-05
-1.662296563e-05,7.062149962e-05
-4.355103374e-05,5.569310815e-05
-9.109404346e-05,1.118466462e-04
-2.828087781e-05,7.779851876e-05
-3.183615991e-05,3.607496910e-05
-8.202309255e-05,7.493625890e-05
-7.960227231e-05,1.127770010e-04
-7.158982771e-05,4.637532402e-05
-1.130000965e-04,-6.357739039e-05
-1.361687755e-04,1.006301773e-06
-1.113292528e-04,2.249938916e-06
-1.090033693e-04,-5.323906225e-05
-9.630118439e-05,-1.008580221e-04
-6.264703552e-05,-4.055586032e-05
-2.705622683e-05,-1.390785019e-05
-8.752452413e-05,-1.150839016e-04
-1.141345565e-04,-7.056928735e-05
-1.706915646e-05,-6.380048580e-05
-3.255766205e-05,-5.928161772e-05
-7.139046829e-06,-8.023832925e-05
4.782781616e-05,-1.254032395e-04
2.121777925e-06,-5.377543857e-05
1.933808198e-05,-3.800688137e-05
9.862706793e-05,-7.545839617e-05
8.302464266e-05,-9.806695743e-05
6.123251660e-05,-8.140601858e-05
1.809444620e-05,-9.284557746e-05
4.174728383e-05,-7.796940190e-05
9.018267883e-05,-3.917931463e-05
1.049496859e-04,1.859284930e-05
1.408727549e-04,-2.932515417e-05
5.998887718e-05,-2.326360845e-05
1.001697456e-04,7.222114073e-05
8.791850269e-05,2.248040255e-05
8.423505642e-05,3.354497676e-05
9.652427980e-05,3.579491386e-05
