I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-8.630737662e-03,3.190911841e-03
-8.942111395e-03,2.126002451e-03
-9.131291881e-03,9.190858109e-04
-9.203441441e-03,-2.345015382e-04
-9.101354517e-03,-1.340612303e-03
-8.892836049e-03,-2.525328659e-03
-8.454311639e-03,-3.604758065e-03
-7.952660322e-03,-4.561651498e-03
-7.312681060e-03,-5.536392331e-03
-6.592520513e-03,-6.457149051e-03
-5.724048708e-03,-7.224392612e-03
-4.793209955e-03,-7.851784118e-03
-3.809023183e-03,-8.388037793e-03
-2.657557605e-03,-8.799302392e-03
-1.536214608e-03,-9.076178074e-03
-3.611294378e-04,-9.219451807e-03
8.464184939e-04,-9.157863446e-03
1.942471019e-03,-8.978181519e-03
3.013665089e-03,-8.637695573e-03
4.139731172e-03,-8.197628893e-03
5.123808514e-03,-7.709624711e-03
6.034696940e-03,-6.995900068e-03
6.850247737e-03,-6.175978109e-03
7.549878675e-03,-5.301539786e-03
8.173809387e-03,-4.291986115e-03
8.612960577e-03,-3.205360845e-03
8.903748356e-03,-2.092182171e-03
9.122909047e-03,-9.649959393e-04
9.212555364e-03,1.679669658e-04
9.078669362e-03,1.375011750e-03
8.798723109e-03,2.526054857e-03
8.443488739e-03,3.594961017e-03
7.966511883e-03,4.644804168e-03
7.320266683e-03,5.560562480e-03
6.565241143e-03,6.444489583e-03
5.702384748e-03,7.231289521e-03
4.755331203e-03,7.831700146e-03
3.770755138e-03,8.394341916e-03
2.679629717e-03,8.796549402e-03
1.473401440e-03,9.029042907e-03
3.788536415e-04,9.209132753e-03
-7.839565515e-04,9.182020091e-03
-1.930889091e-03,8.923495188e-03
-3.005633596e-03,8.631577715e-03
-4.150738474e-03,8.247910999e-03
-5.102348980e-03,7.630354725e-03
-6.011974532e-03,6.965886801e-03
-6.887452211e-03,6.141839549e-03
-7.596273441e-03,5.214902572e-03
-8.203614503e-03,4.278282635e-03
-8.639945649e-03,3.168597585e-03
-8.959271014e-03,2.045545727e-03
-9.178468958e-03,9.176902822e-04
-9.173076600e-03,-2.141381701e-04
-9.048584849e-03,-1.394259627e-03
-8.816741407e-03,-2.550913254e-03
-8.497193456e-03,-3.596503520e-03
-8.027654141e-03,-4.646460991e-03
-7.323541678e-03,-5.606102757e-03
-6.555927917e-03,-6.445419975e-03
-5.655563436e-03,-7.225712296e-03
-4.699566867e-03,-7.892187685e-03
-3.683899995e-03,-8.371287026e-03
-2.608965617e-03,-8.804343641e-03
-1.560346922e-03,-9.123018011e-03
-3.813598887e-04,-9.179195389e-03
7.724647876e-04,-9.185570292e-03
