I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-3.632388776e-03,8.407751098e-03
-4.698190372e-03,7.881925441e-03
-5.666053388e-03,7.248714566e-03
-6.519482937e-03,6.499418523e-03
-7.338099647e-03,5.656849593e-03
-7.958779112e-03,4.732480738e-03
-8.474299684e-03,3.649737919e-03
-8.888279088e-03,2.551753540e-03
-9.143471718e-03,1.448016032e-03
-9.197622538e-03,2.869004384e-04
-9.167945944e-03,-9.063503821e-04
-8.972642943e-03,-2.036617137e-03
-8.584347554e-03,-3.154765582e-03
-8.238483220e-03,-4.249830730e-03
-7.686175872e-03,-5.263717845e-03
-6.920384709e-03,-6.209726911e-03
-6.047023926e-03,-6.958543789e-03
-5.153988022e-03,-7.670445368e-03
-4.147150088e-03,-8.313604631e-03
-3.014054149e-03,-8.751550689e-03
-1.980795991e-03,-9.038189426e-03
-8.122422150e-04,-9.177576751e-03
3.540853213e-04,-9.199293330e-03
1.452943194e-03,-9.089829400e-03
2.646269975e-03,-8.804063313e-03
3.731855890e-03,-8.394213393e-03
4.711803980e-03,-7.862530649e-03
5.676894914e-03,-7.216418162e-03
6.530452520e-03,-6.458321586e-03
7.277479861e-03,-5.599243566e-03
7.912755013e-03,-4.666225985e-03
8.461787365e-03,-3.625714919e-03
8.887253702e-03,-2.545654075e-03
9.117568843e-03,-1.362983603e-03
9.254093282e-03,-2.476831432e-04
9.193606675e-03,8.867512224e-04
8.978665806e-03,2.080481499e-03
8.738606237e-03,3.100615228e-03
8.257446811e-03,4.208069295e-03
7.582716644e-03,5.257466342e-03
6.907943636e-03,6.134287454e-03
6.100372411e-03,6.969456561e-03
5.129443016e-03,7.728834637e-03
4.165040329e-03,8.274069987e-03
3.119417001e-03,8.684142493e-03
1.995358849e-03,9.005129337e-03
8.659036830e-04,9.143808857e-03
-3.239769721e-04,9.202084504e-03
-1.508080866e-03,9.078503586e-03
-2.620348241e-03,8.801195771e-03
-3.689866513e-03,8.375615813e-03
-4.749141634e-03,7.895406336e-03
-5.655767396e-03,7.253010292e-03
-6.565317046e-03,6.465593353e-03
-7.343549281e-03,5.670515355e-03
-7.910951041e-03,4.631489981e-03
-8.487448096e-03,3.558548866e-03
-8.864270523e-03,2.570365323e-03
-9.093934670e-03,1.459080609e-03
-9.211306460e-03,2.645482018e-04
-9.140443057e-03,-9.278814541e-04
-8.925725706e-03,-2.050900133e-03
-8.607051335e-03,-3.146544332e-03
-8.212205954e-03,-4.242264666e-03
-7.597497664e-03,-5.208656192e-03
-6.861682516e-03,-6.176424213e-03
-6.113501731e-03,-7.001439575e-03
-5.196252838e-03,-7.673772518e-03
-4.204946104e-03,-8.308417164e-03
-3.147104522e-03,-8.749485947e-03
-1.978474669e-03,-9.082576260e-03
-8.179856814e-04,-9.207884781e-03
3.349133767e-04,-9.171496145e-03
1.473548589e-03,-9.078465402e-03
2.614082536e-03,-8.817040361e-03
3.738306696e-03,-8.459684439e-03
4.789213184e-03,-7.880401798e-03
5.720332265e-03,-7.206819952e-03
6.570804399e-03,-6.446981803e-03
7.325753570e-03,-5.500521511e-03
7.918835618e-03,-4.607727751e-03
8.468015119e-03,-3.565023420e-03
8.858432062e-03,-2.475939225e-03
9.163687937e-03,-1.379943569e-03
9.257515892e-03,-2.027033624e-04
9.164243005e-03,9.256314952e-04
9.017157368e-03,2.091341885e-03
8.668952622e-03,3.240263322e-03
8.232958615e-03,4.276384134e-03
7.571485825e-03,5.213844124e-03
6.845282391e-03,6.125511136e-03
6.042467430e-03,6.951997988e-03
5.083622877e-03,7.752283011e-03
4.091200419e-03,8.307206444e-03
2.938894788e-03,8.684275672e-03
1.831815811e-03,9.047469124e-03
7.046533283e-04,9.145407937e-03
-4.590112658e-04,9.225959890e-03
-1.590749482e-03,9.140016511e-03
-2.660234692e-03,8.815982379e-03
-3.707922995e-03,8.463629521e-03
-4.808067344e-03,7.905374281e-03
-5.732046906e-03,7.208120544e-03
-6.569038611e-03,6.461909972e-03
-7.351338398e-03,5.559114739e-03
-7.984012365e-03,4.589524120e-03
-8.499756455e-03,3.560077399e-03
-8.951073512e-03,2.428970532e-03
-9.162292816e-03,1.298755873e-03
-9.230887517e-03,2.085987653e-04
-9.198125452e-03,-9.168168763e-04
-8.914628066e-03,-2.102705650e-03
-8.592545055e-03,-3.196194768e-03
-8.148984052e-03,-4.238006659e-03
-7.536877878e-03,-5.234743934e-03
-6.827672012e-03,-6.157513242e-03
-5.990604870e-03,-6.974663585e-03
-5.028879270e-03,-7.651183289e-03
-4.070225172e-03,-8.253768086e-03
-3.065190511e-03,-8.699635975e-03
-1.891690772e-03,-9.060076438e-03
-7.563639665e-04,-9.247866459e-03
3.941190371e-04,-9.233882651e-03
1.581360586e-03,-9.109907784e-03
2.689669142e-03,-8.864289150e-03
3.745407797e-03,-8.465134539e-03
4.785235506e-03,-7.886871696e-03
5.771558732e-03,-7.257510442e-03
6.676423363e-03,-6.441660691e-03
7.425087970e-03,-5.501114763e-03
7.985778153e-03,-4.540319555e-03
8.507774211e-03,-3.539305879e-03
8.908305317e-03,-2.437690040e-03
9.154854342e-03,-1.254725386e-03
9.245743975e-03,-1.519563230e-04
9.139009751e-03,9.699990042e-04
8.962247521e-03,2.140375553e-03
8.711460046e-03,3.267409746e-03
8.183122613e-03,4.319935106e-03
7.582659833e-03,5.279187579e-03
6.901084911e-03,6.191224325e-03
6.005779840e-03,7.021802943e-03
5.101309158e-03,7.669049781e-03
4.071900621e-03,8.285357617e-03
3.015283728e-03,8.764846250e-03
1.893660636e-03,9.032332338e-03
7.222066633e-04,9.189457633e-03
-3.665596596e-04,9.181165136e-03
-1.569275395e-03,9.033632465e-03
-2.693257527e-03,8.776949719e-03
-3.724009730e-03,8.393767290e-03
-4.842689727e-03,7.841056213e-03
-5.718974397e-03,7.214685436e-03
-6.563570350e-03,6.444413681e-03
-7.390631828e-03,5.557420198e-03
-8.005154319e-03,4.589505028e-03
-8.558668196e-03,3.582334612e-03
-8.929727599e-03,2.477928065e-03
-9.119130671e-03,1.315549714e-03
-9.159017354e-03,1.370231766e-04
-9.177017026e-03,-1.078575151e-03
-8.945994079e-03,-2.135875635e-03
-8.584775031e-03,-3.258300712e-03
-8.157685399e-03,-4.370064940e-03
-7.540656254e-03,-5.275879055e-03
-6.836486980e-03,-6.193345878e-03
-6.002006587e-03,-6.961519830e-03
-5.116854794e-03,-7.593164220e-03
-4.112323280e-03,-8.211925626e-03
-3.007750725e-03,-8.681075647e-03
-1.897605136e-03,-9.043173864e-03
-7.695455570e-04,-9.227056056e-03
3.867189225e-04,-9.241187014e-03
1.566076186e-03,-9.086610749e-03
2.678827615e-03,-8.804490790e-03
3.763203276e-03,-8.405258879e-03
4.792018794e-03,-7.843528874e-03
5.715756211e-03,-7.151316851e-03
6.619709544e-03,-6.382141728e-03
