I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
1.257924712e-03,-9.149704129e-03
2.504390897e-03,-8.922474459e-03
3.565227613e-03,-8.493695408e-03
4.552480765e-03,-8.013537154e-03
5.506264977e-03,-7.364263758e-03
6.377043668e-03,-6.539618131e-03
7.138429675e-03,-5.775892176e-03
7.870134898e-03,-4.762584344e-03
8.443674073e-03,-3.767033806e-03
8.852090687e-03,-2.730746986e-03
9.093787521e-03,-1.573609188e-03
9.205653332e-03,-4.623956629e-04
9.274100885e-03,7.631137851e-04
9.111080319e-03,1.866680337e-03
8.734538220e-03,2.940551611e-03
8.299321868e-03,4.079077393e-03
7.664070465e-03,5.135727581e-03
6.925554015e-03,6.044346839e-03
6.214245688e-03,6.869975012e-03
5.270595662e-03,7.605904248e-03
4.204570781e-03,8.174161427e-03
3.202365711e-03,8.640762419e-03
2.160235774e-03,8.896329440e-03
1.032180851e-03,9.098753333e-03
-1.915248577e-04,9.189866483e-03
-1.377171488e-03,9.058567695e-03
-2.476964379e-03,8.857672103e-03
-3.541294718e-03,8.496263064e-03
-4.587829579e-03,7.996805012e-03
-5.553461611e-03,7.348400075e-03
-6.417471450e-03,6.612214260e-03
-7.187334821e-03,5.760977976e-03
-7.827091031e-03,4.810725339e-03
-8.344491944e-03,3.807461588e-03
-8.782271296e-03,2.694971161e-03
-9.072015062e-03,1.561576268e-03
-9.191617370e-03,3.522056213e-04
-9.191114455e-03,-7.617562078e-04
-8.983763866e-03,-1.886801678e-03
-8.646230213e-03,-3.042430151e-03
-8.198074996e-03,-4.100238439e-03
-7.605719380e-03,-5.078306887e-03
-6.944056600e-03,-6.020674948e-03
-6.137729157e-03,-6.890504621e-03
-5.196921993e-03,-7.579835597e-03
-4.258740228e-03,-8.170387708e-03
-3.166907700e-03,-8.632209152e-03
-2.029905329e-03,-8.972476237e-03
-9.551038384e-04,-9.173727594e-03
2.477021480e-04,-9.273265488e-03
1.388701261e-03,-9.163963608e-03
2.456302056e-03,-8.880878799e-03
3.578779520e-03,-8.477556519e-03
4.579517990e-03,-7.930940017e-03
5.572723690e-03,-7.357846014e-03
6.506277714e-03,-6.615357008e-03
7.220486179e-03,-5.741787143e-03
7.859108038e-03,-4.801578354e-03
8.436164819e-03,-3.758148057e-03
8.845174685e-03,-2.699580276e-03
9.094846435e-03,-1.567376778e-03
9.225831367e-03,-3.485411580e-04
9.164580144e-03,8.151044603e-04
9.012566879e-03,1.931373146e-03
8.750045672e-03,3.042486962e-03
8.190266788e-03,4.095031414e-03
7.597906049e-03,5.089371465e-03
6.942979060e-03,6.028056145e-03
6.121680140e-03,6.907872390e-03
5.234819837e-03,7.600288838e-03
4.251838662e-03,8.171374910e-03
3.231334733e-03,8.643553592e-03
2.086804016e-03,8.891905658e-03
8.897464140e-04,9.098434821e-03
-2.013837802e-04,9.215474129e-03
-1.354895183e-03,9.085253812e-03
-2.592622768e-03,8.848355152e-03
-3.601933829e-03,8.513479494e-03
-4.612042569e-03,7.982189767e-03
-5.634962581e-03,7.351490203e-03
-6.463120226e-03,6.572850049e-03
-7.258535363e-03,5.680037197e-03
-7.925400510e-03,4.778518807e-03
-8.400664665e-03,3.699089400e-03
-8.771225810e-03,2.608001931e-03
-9.071881883e-03,1.502555679e-03
-9.122832678e-03,2.768042032e-04
-9.126345627e-03,-8.736408199e-04
-9.071639739e-03,-1.969342120e-03
-8.703798987e-03,-3.068892984e-03
-8.259383030e-03,-4.132592119e-03
-7.670744322e-03,-5.128882825e-03
-6.981992628e-03,-6.061824504e-03
-6.193569396e-03,-6.868764292e-03
-5.241887644e-03,-7.582512684e-03
-4.204385914e-03,-8.192516863e-03
-3.146767383e-03,-8.605114184e-03
-2.074756892e-03,-8.921767585e-03
-9.278624784e-04,-9.142783470e-03
2.365283872e-04,-9.189457633e-03
1.386503456e-03,-9.090550244e-03
2.475996036e-03,-8.891122416e-03
3.601226490e-03,-8.476753719e-03
4.630953539e-03,-7.913500071e-03
5.532856099e-03,-7.336723153e-03
6.440174766e-03,-6.576419342e-03
7.245980669e-03,-5.659617018e-03
7.903475314e-03,-4.729580600e-03
8.402691223e-03,-3.776778700e-03
8.870949037e-03,-2.644110238e-03
9.098454379e-03,-1.469157869e-03
9.156045504e-03,-3.792998323e-04
9.210770950e-03,8.048040909e-04
9.021547623e-03,1.980724744e-03
8.691395633e-03,3.064929508e-03
8.221562020e-03,4.071601667e-03
7.680266164e-03,5.102462601e-03
6.959697232e-03,6.076216232e-03
6.090907380e-03,6.773284636e-03
5.263195839e-03,7.469474338e-03
4.266420379e-03,8.154803887e-03
3.136818297e-03,8.624362759e-03
2.035615733e-03,8.985862136e-03
8.745332016e-04,9.137225337e-03
-2.627064823e-04,9.122648276e-03
-1.342862262e-03,9.078802541e-03
-2.492305823e-03,8.879872970e-03
-3.596299561e-03,8.463534527e-03
-4.614866804e-03,7.960934192e-03
-5.610583350e-03,7.347640581e-03
-6.544939242e-03,6.563627161e-03
-7.255744655e-03,5.697571672e-03
-7.832777686e-03,4.796893336e-03
-8.413252421e-03,3.773095319e-03
-8.822527714e-03,2.641228959e-03
-9.024562314e-03,1.528330380e-03
-9.175141342e-03,3.217270132e-04
-9.223358706e-03,-8.653483237e-04
-8.987594396e-03,-1.980515895e-03
-8.689573035e-03,-3.104369855e-03
-8.259435184e-03,-4.151930101e-03
-7.657690905e-03,-5.188221578e-03
-7.000362035e-03,-6.054481026e-03
-6.124547217e-03,-6.854059175e-03
-5.233723205e-03,-7.613636553e-03
