I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-1.610320178e-04,1.338286384e-04
-2.417877404e-04,1.966940326e-04
-2.275096485e-04,1.925881224e-04
-2.098234108e-04,1.531477465e-04
-1.169066381e-04,9.113676242e-06
-6.268500874e-05,-1.134083141e-04
-4.509371138e-05,-1.503566746e-04
-5.366626283e-05,-1.741946326e-04
-9.241837688e-05,-1.765205234e-04
-1.974772313e-04,-9.299272642e-05
-2.629675437e-04,3.242949970e-05
-2.832549799e-04,1.510069706e-04
-3.456978884e-04,2.268925746e-04
-2.201617463e-04,3.290369641e-04
-1.339568116e-04,4.115584597e-04
-1.827956658e-05,4.255991953e-04
4.457157411e-05,4.212654603e-04
1.420689296e-05,2.939113183e-04
6.352042692e-05,2.264463837e-04
-6.846649921e-05,2.205319834e-05
-2.064200235e-04,-2.021052787e-04
-2.019011590e-04,-1.773749245e-04
-2.332151926e-04,-2.361533989e-04
-2.379001817e-04,-2.716350427e-04
-1.715744584e-04,-1.922321244e-04
-1.131472454e-04,-4.219822131e-06
-1.316736416e-05,1.635952358e-04
6.372453936e-05,2.361344086e-04
6.084328561e-05,3.564634244e-04
5.323906225e-05,3.721940157e-04
7.756118430e-05,3.109235258e-04
9.321582183e-05,2.388115536e-04
6.043506801e-05,1.601586264e-04
-9.502906323e-06,7.428595563e-05
-3.211147123e-05,-1.194698561e-04
-8.434423216e-05,-2.548791526e-04
-1.332115789e-04,-3.511281393e-04
-6.967690570e-05,-4.145725979e-04
-1.087802739e-04,-3.818440600e-04
-1.017504037e-04,-4.555177002e-04
-5.712186612e-05,-4.476523900e-04
-8.099780098e-05,-3.502357577e-04
-8.719700418e-06,-2.995978866e-04
2.121777925e-06,-2.980741847e-04
-3.480759915e-05,-3.378326073e-04
-3.302283949e-05,-2.823815739e-04
5.577380307e-06,-2.949508489e-04
-9.782962479e-06,-2.893734782e-04
-6.043506801e-05,-1.912495500e-04
-1.010431442e-04,-1.181312837e-04
-1.650857012e-04,-1.364678155e-05
-2.106256143e-04,9.905427578e-05
-2.264843642e-04,2.088740730e-04
-1.355374552e-04,2.499900584e-04
-8.068452007e-05,2.833499166e-04
1.067534322e-05,3.503639018e-04
1.207751993e-04,3.943943593e-04
1.684701128e-04,3.897283459e-04
2.021812252e-04,2.483903954e-04
2.199386508e-04,2.247185766e-04
2.724894439e-04,1.788843801e-04
2.448920859e-04,2.692332055e-05
2.826046839e-04,-2.625403431e-05
2.850776946e-04,-8.916213847e-05
2.023283741e-04,-6.229103019e-05
2.591179800e-04,-6.093347110e-05
2.327167895e-04,-8.845487901e-05
1.852971909e-04,-5.260300168e-05
1.468441187e-04,-2.810050319e-06
5.109829726e-05,1.142817055e-04
5.985597090e-05,2.096382959e-04
5.715983934e-05,2.638599253e-04
8.942794921e-06,3.322172561e-04
-3.168426701e-05,3.805054876e-04
-3.726639261e-05,3.244421387e-04
-4.148621429e-06,2.419538796e-04
4.416335651e-05,1.944820688e-04
2.578885687e-05,1.925691322e-04
2.194402441e-05,2.078725229e-04
1.111393867e-04,2.008616430e-04
3.082985859e-05,2.430171298e-04
9.650054380e-06,3.065897909e-04
9.332974150e-05,2.050814510e-04
4.538800931e-05,3.689140431e-05
3.462247696e-05,-5.725477604e-05
1.779540253e-05,-2.714641450e-04
-8.293445717e-05,-3.688096185e-04
-1.831754053e-04,-3.978736931e-04
-1.675587409e-04,-4.130299203e-04
-1.794017735e-04,-2.255160362e-04
-1.893508743e-04,-1.306293707e-04
-1.730981458e-04,-4.399722457e-05
-2.146982879e-04,6.649661373e-05
-2.280460176e-04,1.045794415e-04
-2.473651257e-04,1.642502903e-04
-2.556813415e-04,1.421021589e-04
-2.877548395e-04,1.330264495e-04
-2.332911390e-04,1.214634758e-04
-5.935282024e-05,-1.409297147e-05
1.685792813e-04,-5.284508370e-05
3.186226822e-04,-2.491546365e-05
3.558700846e-04,-7.612768241e-05
4.036219616e-04,-3.146117160e-05
3.199232742e-04,-2.294557999e-05
1.065303368e-04,-1.937605703e-05
-7.514036406e-05,9.382815188e-05
-2.566828916e-04,1.441289933e-04
-3.540853213e-04,2.421437384e-04
-2.645671775e-04,2.012128971e-04
-7.722416922e-05,9.758753731e-05
2.902611050e-05,1.431606652e-04
1.985547424e-04,5.734496153e-05
3.814548254e-04,-4.682151484e-05
3.606262908e-04,-3.103396739e-05
3.140468616e-04,-7.778427971e-05
2.614248660e-04,-1.071806328e-04
2.229148377e-04,-7.278125122e-05
1.699368440e-04,-6.954399578e-05
1.210315240e-04,2.952926116e-05
1.229491900e-04,1.762974280e-04
9.092791151e-05,2.921787673e-04
4.321401502e-05,3.650359868e-04
2.601195320e-06,3.169660922e-04
-1.171487202e-05,2.114610252e-04
-8.097881073e-05,3.341681440e-05
-1.873050351e-04,-1.515670883e-04
-2.074263321e-04,-3.298154043e-04
-1.336055429e-04,-3.968673991e-04
-1.134272970e-04,-2.793674066e-04
-1.707770134e-04,-8.719225298e-05
-4.817907029e-05,7.982536772e-05
3.626009129e-05,2.365995897e-04
2.348670387e-05,2.968305489e-04
8.269237878e-05,1.352574036e-04
1.627408346e-04,2.032539669e-05
2.596590784e-04,-1.228020410e-04
2.320095227e-04,-2.869906311e-04
2.701635531e-04,-2.779386705e-04
2.884431160e-04,-1.398522145e-04
2.049912728e-04,-3.376807217e-05
2.443747071e-04,6.121352635e-05
1.623326243e-04,2.567588526e-04
1.402034686e-04,2.793294552e-04
2.333480952e-04,2.037239028e-04
2.596401027e-04,1.338666189e-04
2.701635531e-04,-2.168295578e-05
2.758738410e-04,-1.542632235e-04
3.462722525e-04,-2.268023818e-04
3.734946076e-04,-2.176317503e-04
4.457205068e-04,-1.925881224e-04
4.393219424e-04,-1.608089224e-04
4.110030713e-04,-8.265439828e-05
3.578969336e-04,1.933808198e-05
2.246236545e-04,3.664457381e-06
1.169968236e-04,-5.074229193e-06
-1.362826879e-04,1.274110982e-04
-2.349287533e-04,1.143576519e-04
-2.426991123e-04,1.806121873e-04
-2.535595850e-04,3.006611369e-04
-1.252560905e-04,3.112415434e-04
-1.959915062e-05,3.820671700e-04
7.255815581e-05,4.263064766e-04
1.674827945e-04,3.968151868e-04
2.056795493e-04,2.804638934e-04
2.381422673e-04,1.978474756e-04
2.911962220e-04,1.004877777e-04
2.544899180e-04,-5.163942114e-05
1.655888627e-04,-1.054148597e-04
7.510239084e-05,-6.063917681e-05
-4.656044621e-05,-1.569261258e-05
-2.127995976e-04,9.968083759e-06
-3.324925492e-04,1.156250291e-04
-3.665976401e-04,1.978854561e-04
-4.272178339e-04,1.381244219e-04
-3.841509752e-04,4.877241008e-05
-3.475728445e-04,5.974679516e-05
-3.269151784e-04,8.592488302e-05
-2.725986124e-04,5.557918848e-05
-3.517974110e-04,5.798102211e-05
-3.698871005e-04,5.371847874e-05
-3.929466184e-04,9.412719373e-05
-4.152228939e-04,7.854375144e-05
-2.942246210e-04,4.232163701e-05
-1.758512371e-04,-4.314756097e-06
-7.201703556e-05,-1.151408651e-04
9.055766714e-05,-1.819317695e-04
2.198484581e-04,-2.586005721e-04
3.215988690e-04,-2.210351377e-04
3.488592047e-04,-1.692295773e-04
3.099931637e-04,-7.175596693e-05
3.138427564e-04,1.035541500e-04
1.877512259e-04,1.821738551e-04
8.508946485e-05,2.310222044e-04
9.598790348e-05,2.693281276e-04
1.405974490e-05,2.279178589e-04
-7.203601854e-05,1.219096666e-04
-1.218906764e-04,1.083720563e-04
-1.759793959e-04,1.072375962e-04
-2.085418091e-04,5.511401105e-05
-2.596590784e-04,9.331075853e-05
-2.881630498e-04,1.296610426e-04
-2.281029883e-04,1.371181133e-04
-1.675017847e-04,1.402034686e-04
-1.457855979e-04,1.964187250e-04
2.715116125e-06,2.375109616e-04
1.262956212e-04,2.403922117e-04
7.768934302e-05,3.292980255e-04
1.353523403e-04,3.546406806e-04
1.825820655e-04,3.658334317e-04
1.414138824e-04,3.794659569e-04
1.631158229e-04,3.339450341e-04
1.132421821e-04,3.272522008e-04
9.267470159e-05,3.406758769e-04
6.550929538e-05,3.780514526e-04
2.939635306e-05,3.432770609e-04
1.952320417e-05,3.959417809e-04
-4.574401100e-05,4.099065845e-04
4.397823795e-05,2.572240192e-04
1.034070010e-04,2.451721521e-04
1.788464142e-04,1.516240445e-04
2.255160362e-04,6.431787369e-06
1.930533035e-04,-8.382683882e-05
2.164071047e-04,-1.445751841e-04
1.136883729e-04,-1.320628653e-04
-5.682757183e-05,-7.006613305e-05
-2.173564426e-04,8.345185051e-05
-2.984112070e-04,1.535369665e-04
-3.943421470e-04,1.036870599e-04
-3.989701800e-04,-6.602668691e-06
-3.365652228e-04,-1.376592409e-04
-3.060723830e-04,-3.003051388e-04
-2.312832803e-04,-4.471492430e-04
-1.742895693e-04,-4.123606486e-04
-3.696735075e-05,-2.830128942e-04
4.868222095e-05,-1.046506368e-04
1.270028879e-04,6.881775334e-05
1.787704678e-04,1.334916305e-04
7.807857764e-05,2.033346682e-04
7.088256825e-05,2.543380251e-04
-3.914134140e-05,2.216142311e-04
-1.703640446e-04,1.748639188e-04
-2.107727632e-04,2.079057413e-05
-2.170384105e-04,-2.538063927e-05
-9.897832206e-05,5.933383136e-07
-1.400278416e-05,-2.603093890e-05
1.550606685e-04,-6.115657015e-05
3.249642905e-04,-1.005589802e-04
4.348220536e-04,-1.170537871e-04
4.828349920e-04,-1.817656303e-04
5.052584456e-04,-1.492791780e-04
4.949770519e-04,-7.967821875e-05
4.713242233e-04,-9.351486369e-05
3.806384047e-04,-8.929029718e-05
1.929204009e-04,3.304182610e-05
6.552828563e-05,6.554726860e-05
-7.705803728e-05,4.568705117e-05
-1.955453190e-04,9.756855434e-05
-2.787930716e-04,1.963807445e-04
-2.184339392e-04,2.690480615e-04
-1.314647816e-04,2.885712893e-04
-5.506179605e-06,4.225328448e-04
1.505607797e-04,4.292826634e-04
1.715934486e-04,3.669868747e-04
1.439058979e-04,2.519409463e-04
5.237990626e-05,-3.702431002e-07
-4.594811980e-05,-1.019545089e-04
-2.243483468e-04,-1.605668367e-04
-2.474980138e-04,-2.374539908e-04
-8.997856639e-05,-2.445788123e-04
-2.012128971e-05,-1.824349165e-04
1.406306692e-04,-8.417809295e-05
2.622223110e-04,-5.721680282e-05
1.921039657e-04,-5.835126285e-05
1.399613975e-04,-7.733808889e-05
4.497979171e-05,-1.641933341e-04
-1.027187318e-04,-2.763959637e-04
-2.155526890e-04,-3.127082891e-04
-2.207598300e-04,-2.983922022e-04
-1.267608022e-04,-3.370493941e-04
-1.084100295e-04,-3.138427564e-04
5.602537931e-05,-1.614592184e-04
2.056795493e-04,-1.399803732e-04
2.297928149e-04,-1.640414266e-04
3.179154301e-04,-1.851120614e-04
3.564824001e-04,-2.961802529e-04
3.275654744e-04,-2.736428869e-04
2.829369332e-04,-2.486894373e-04
2.691809786e-04,-2.020530519e-04
2.689721296e-04,-8.916213847e-05
2.611827804e-04,8.254522982e-06
2.460075484e-04,1.497633348e-04
2.110338246e-04,2.278798929e-04
1.561761455e-04,3.129883262e-04
1.207372261e-04,2.785319812e-04
-2.824290505e-06,1.361307950e-04
-1.953934261e-04,9.098487499e-05
-2.646431385e-04,5.693674393e-05
-1.896119356e-04,8.267338853e-05
-1.149509917e-04,1.572014298e-04
-2.142188714e-05,2.084089065e-04
1.475893514e-04,2.424190461e-04
2.388685098e-04,3.053271503e-04
2.508254838e-04,3.494905250e-04
1.980183588e-04,3.231985029e-04
9.308766312e-05,3.217270132e-04
-9.957641305e-05,3.049189399e-04
-2.782899246e-04,2.429411834e-04
-2.581686131e-04,1.575336937e-04
-2.362483356e-04,6.794435467e-05
-1.947431301e-04,-5.589721695e-05
-1.172009288e-04,-1.291578810e-04
-4.671233910e-05,-1.908935519e-04
-4.507472477e-05,-2.776396286e-04
-1.559198136e-04,-1.640414266e-04
-2.352230513e-04,2.183010292e-05
-3.276034549e-04,9.055766714e-05
-4.288507043e-04,1.815045689e-04
-3.938769514e-04,2.199766168e-04
-2.018109808e-04,1.206233064e-04
-4.338015060e-05,8.739635814e-05
1.072565792e-04,1.826057996e-05
2.173944085e-04,-1.139684246e-04
2.355031029e-04,-1.696045802e-04
1.556397619e-04,-1.394819701e-04
-1.534135481e-05,3.569998080e-05
-2.081715647e-04,1.600826799e-04
-3.789248294e-04,1.384376956e-04
-4.170076572e-04,1.453536534e-04
-3.751702025e-04,1.993142178e-05
-3.079663147e-04,-1.266136533e-04
-2.262612688e-04,-2.122584847e-04
-1.367478690e-04,-4.333363322e-04
-8.730142872e-05,-4.309534852e-04
-1.352574036e-04,-3.195150639e-04
-1.682660077e-04,-2.885380527e-04
-2.562177251e-04,-9.120797040e-05
-2.800034708e-04,9.854163181e-06
-2.789402206e-04,6.737000513e-05
-2.365805994e-04,8.719700418e-06
-1.360785827e-04,-1.362826879e-04
-1.304822217e-04,-1.619433897e-04
-4.611425538e-05,-3.488971852e-04
-5.318209878e-05,-3.996204759e-04
-1.290629552e-05,-3.845212050e-04
-5.743514748e-07,-4.001805792e-04
-3.176021346e-05,-3.446346382e-04
6.617858162e-05,-2.950457856e-04
-2.696129286e-06,-2.859131200e-04
-5.837024946e-05,-3.038224531e-04
-4.965054904e-05,-2.708898101e-04
-8.386481204e-05,-2.716872550e-04
-1.339045957e-05,-2.507875033e-04
-2.657206278e-05,-2.624454210e-04
1.139684264e-05,-1.710523211e-04
1.083340831e-04,-1.258304401e-04
2.161460288e-04,-1.634101209e-04
3.309308959e-04,-9.455439431e-05
2.743121877e-04,-4.604305286e-05
3.068508522e-04,5.667567530e-05
2.715211012e-04,2.093962103e-04
1.934235479e-04,3.417154076e-04
2.007856820e-04,3.930937673e-04
8.747231186e-05,3.784406872e-04
-1.050446190e-05,2.778437338e-04
-5.634340778e-05,1.389028766e-04
-9.695148037e-05,3.047860264e-05
-1.470672141e-04,-1.593754132e-04
-1.682090369e-04,-2.489125472e-04
-1.946529374e-04,-2.777345362e-04
-1.834032446e-04,-3.361380368e-04
-1.302211458e-04,-2.474031062e-04
-2.178548457e-04,-1.542632235e-04
-2.232328698e-04,-2.167583589e-04
-1.977572829e-04,-2.881250985e-04
-1.883825462e-04,-2.821964445e-04
-2.054896759e-04,-3.276604111e-04
-2.253878629e-04,-3.240339283e-04
-2.269305551e-04,-2.903038403e-04
-1.952273014e-04,-2.237502486e-04
-1.160522297e-04,-7.947410631e-05
-1.050066421e-04,1.083910465e-04
4.830723265e-05,1.774508855e-04
7.623685087e-05,1.703640446e-04
7.413880667e-05,2.594929538e-04
1.514009491e-04,2.238641755e-04
1.569973247e-04,2.169482177e-04
1.418790634e-04,2.093012736e-04
1.407066302e-04,1.743845060e-04
1.072755695e-04,1.609750616e-04
-7.912285218e-05,9.055766714e-05
-1.380674512e-04,8.125886961e-05
-1.288825733e-04,9.791980847e-05
-1.733782119e-04,8.058958338e-05
-2.623742039e-04,5.792405864e-05
-2.803547250e-04,6.844750715e-06
-3.106244840e-04,-7.252967862e-06
-2.960663405e-04,8.523660654e-05
-1.545954874e-04,1.250709756e-04
-1.231532951e-04,1.524974359e-04
-5.005876665e-05,1.422113273e-04
7.287143671e-05,2.305950038e-04
1.742895693e-04,3.520015161e-04
2.481103584e-04,3.421473666e-04
2.022761473e-04,2.987244807e-04
1.609370811e-04,3.144550719e-04
1.928634301e-04,3.470174852e-04
1.387367374e-04,3.184375528e-04
1.479216153e-04,3.605171223e-04
1.120175293e-04,3.462152963e-04
4.825502037e-05,3.914229164e-04
1.233763905e-04,4.140694509e-04
9.109404346e-05,3.457691055e-04
5.474376667e-05,3.577640164e-04
1.082391536e-04,2.296456660e-04
1.428996038e-04,1.370089449e-04
1.793305710e-04,8.001523383e-05
1.456337050e-04,-3.441836816e-05
1.938697387e-04,-1.188195602e-04
2.797424095e-04,-1.484627428e-04
2.617761202e-04,-6.082429900e-05
2.875127539e-04,-4.693543451e-05
2.669452806e-04,-4.518390051e-05
1.978854561e-04,-2.264653631e-05
6.037810817e-05,-6.967690570e-05
-7.722416922e-05,-2.539298148e-04
-1.149367527e-04,-3.714867635e-04
-2.158659772e-04,-3.350605257e-04
-2.375679178e-04,-3.167240066e-04
