I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-2.918683458e-03,9.512400138e-04
-2.453496680e-03,-2.867532894e-04
-1.765803318e-03,-1.927613863e-03
-1.007227460e-03,-3.314307192e-03
-3.761005355e-04,-3.657736117e-03
1.292528214e-05,-2.944937441e-03
5.160144792e-05,-1.374252257e-03
-2.750241765e-05,6.187047111e-04
7.623210877e-06,2.271878300e-03
2.084278822e-04,3.210511059e-03
6.307566073e-04,3.218395170e-03
1.214929041e-03,2.606383292e-03
1.828208333e-03,1.500490936e-03
2.445479389e-03,1.919568167e-04
2.975211944e-03,-7.387346704e-04
3.226782661e-03,-1.204405562e-03
3.300489625e-03,-1.433362952e-03
3.199038096e-03,-1.402571099e-03
3.001485020e-03,-1.052245148e-03
2.875915496e-03,-5.696142907e-04
2.662631916e-03,5.180555672e-05
2.342746593e-03,7.900750497e-04
1.970794518e-03,1.620615833e-03
1.516819582e-03,2.306040144e-03
8.226706996e-04,2.798354486e-03
-1.112722966e-04,3.032931825e-03
-9.686224512e-04,2.809513826e-03
-1.735585742e-03,2.328112489e-03
-2.375228330e-03,1.518158126e-03
-2.718362957e-03,5.740619381e-04
-2.740098163e-03,-2.661478356e-04
-2.462534467e-03,-1.118124695e-03
-2.003148198e-03,-1.847584383e-03
-1.393462182e-03,-2.325245412e-03
-6.667746347e-04,-2.585540526e-03
2.259289904e-04,-2.712130547e-03
1.217197976e-03,-2.505283337e-03
2.119162353e-03,-2.027228242e-03
2.892633434e-03,-1.431207987e-03
3.220180050e-03,-5.810681032e-04
2.909536473e-03,3.451757657e-04
2.157933544e-03,1.354895183e-03
1.164761139e-03,2.327998402e-03
2.967545879e-04,3.000108525e-03
-8.010541933e-05,3.224347485e-03
2.479062532e-04,2.860650187e-03
1.239868230e-03,2.008948708e-03
2.322311979e-03,9.412529180e-04
3.149890807e-03,-1.116045678e-04
3.396591404e-03,-7.966967532e-04
2.736490685e-03,-9.102711920e-04
1.244738349e-03,-5.325757083e-04
-6.686495617e-04,6.597447646e-05
-2.343880944e-03,5.561336293e-04
-3.387382720e-03,7.443310460e-04
-3.529152600e-03,4.206911253e-04
-2.866113558e-03,-2.773785382e-04
-1.835238189e-03,-1.255076728e-03
-7.669823244e-04,-2.255720319e-03
-8.250725659e-05,-2.999776276e-03
3.525378997e-05,-3.462133929e-03
-2.341835207e-04,-3.595535411e-03
-6.387880421e-04,-3.471617820e-03
-8.628753130e-04,-3.239926184e-03
-7.246417226e-04,-2.908549272e-03
-2.309462579e-04,-2.465543803e-03
5.895504728e-04,-2.072953153e-03
1.424828428e-03,-1.644135802e-03
2.231863560e-03,-1.085139811e-03
2.934338059e-03,-5.915773218e-04
3.313656896e-03,-2.162789460e-04
3.618741874e-03,3.327441391e-06
3.677425440e-03,1.130570599e-04
3.560001496e-03,1.876373062e-05
3.274567658e-03,-4.218255635e-04
2.500204369e-03,-9.247011621e-04
1.564661623e-03,-1.498222002e-03
5.093690706e-04,-2.116352320e-03
-3.744629212e-04,-2.561977832e-03
-7.172036567e-04,-2.749805106e-03
-5.327608669e-04,-2.741047414e-03
3.854895476e-04,-2.516884124e-03
1.653600717e-03,-2.016742714e-03
2.770353574e-03,-1.424401184e-03
3.373270854e-03,-5.807357957e-04
3.314753296e-03,3.077432339e-04
2.592788776e-03,1.249181223e-03
1.346208737e-03,2.288857242e-03
3.074821725e-04,2.906560432e-03
-2.037428931e-04,3.150151810e-03
9.423636220e-05,2.951521194e-03
1.168202492e-03,2.146218671e-03
2.508648671e-03,1.043207478e-03
3.572793910e-03,6.484000914e-05
3.703067079e-03,-6.680942024e-04
2.772247419e-03,-9.252232849e-04
9.549756651e-04,-6.511911633e-04
-1.310565742e-03,-1.476225734e-04
-3.138270928e-03,4.191816552e-04
-3.801195882e-03,7.262603613e-04
-3.219083417e-03,7.280830760e-04
-1.454917830e-03,4.555936321e-04
9.373084176e-04,-6.730830137e-06
2.908231225e-03,-4.622105625e-04
3.716623876e-03,-7.378422888e-04
3.121144604e-03,-7.168856100e-04
1.447664807e-03,-4.797448928e-04
-7.059728960e-04,4.518864444e-06
-2.642363310e-03,4.319408035e-04
-3.555762582e-03,5.539027043e-04
-3.225462977e-03,4.976922064e-04
-1.912756590e-03,2.380900551e-04
-7.902791549e-05,-1.527917339e-04
1.730008400e-03,-5.060748663e-04
3.097638953e-03,-6.778914249e-04
3.851230955e-03,-6.546325167e-04
4.089639056e-03,-5.088089965e-04
3.910104278e-03,-2.495248627e-04
3.560039448e-03,-1.515101321e-04
3.039662726e-03,-3.041926830e-04
2.300814027e-03,-7.698636036e-04
1.382359653e-03,-1.442998764e-03
4.274599196e-04,-2.086471766e-03
-3.021278826e-04,-2.650190610e-03
-5.957022076e-04,-2.848375123e-03
-2.989855420e-04,-2.915840130e-03
4.924470559e-04,-2.582806395e-03
1.464938046e-03,-1.995078754e-03
2.368146088e-03,-1.469827141e-03
3.062219126e-03,-6.191319553e-04
3.229754046e-03,2.515517117e-04
2.948454814e-03,1.186315902e-03
2.422087826e-03,2.162523568e-03
1.645811368e-03,2.897171304e-03
6.929574301e-04,3.137435298e-03
-3.382597934e-04,2.939231927e-03
-1.323581208e-03,2.328131348e-03
-2.222996671e-03,1.370549784e-03
-2.891537035e-03,5.819272483e-04
-3.065769561e-03,1.706251205e-04
-2.735151909e-03,3.562593192e-04
-1.872499823e-03,1.052264124e-03
-7.958233473e-04,2.027152339e-03
1.293999667e-04,2.867974341e-03
7.044492522e-04,3.252163297e-03
6.102271145e-04,3.126033815e-03
-4.110647751e-06,2.526520053e-03
-9.355046786e-04,1.716100611e-03
-1.987507800e-03,8.283999632e-04
-2.954350086e-03,2.213721600e-04
-3.591984743e-03,-3.754644922e-06
-3.859172110e-03,6.954399578e-05
-3.893462243e-03,3.819579724e-04
-3.620730713e-03,6.227773847e-04
-3.014652291e-03,6.719247904e-04
-2.123491373e-03,6.022146554e-04
-9.800952394e-04,2.555864048e-04
3.987280943e-04,-1.970310404e-04
1.726030721e-03,-5.245395587e-04
2.740710508e-03,-6.980127073e-04
3.473013407e-03,-6.759784883e-04
3.787230933e-03,-4.981193924e-04
3.749893513e-03,-3.029680520e-04
3.457448911e-03,-2.120163990e-04
2.933132462e-03,-3.377376706e-04
2.326047514e-03,-7.841274492e-04
1.589785912e-03,-1.355602406e-03
8.446527063e-04,-2.020198386e-03
1.637281530e-04,-2.553557279e-03
-3.624157980e-04,-2.954644384e-03
-6.536832079e-04,-3.176220693e-03
-7.555095362e-04,-3.158354200e-03
-5.923177814e-04,-3.096618457e-03
-4.364216875e-04,-3.004238009e-03
-3.181005304e-04,-2.877904568e-03
-2.142853191e-04,-2.759346040e-03
-2.401169040e-04,-2.703690901e-03
-2.284542425e-04,-2.595318714e-03
-2.597872517e-04,-2.531447215e-03
-3.137335589e-04,-2.568077529e-03
-4.239426053e-04,-2.781527350e-03
-5.205428461e-04,-3.174212994e-03
-6.111764233e-04,-3.508381080e-03
-6.874702522e-04,-3.583056154e-03
-5.128626362e-04,-3.214246593e-03
-2.912531781e-04,-2.226304961e-03
7.798839215e-05,-7.590221358e-04
5.059466930e-04,8.585605538e-04
6.751240580e-04,2.371383365e-03
6.001308793e-04,3.259767545e-03
2.088028705e-04,3.372938605e-03
-4.007169628e-04,2.894361271e-03
-1.210690243e-03,1.996488543e-03
-1.988609089e-03,9.598837350e-04
-2.664174419e-03,2.450819593e-04
-3.344301600e-03,-1.279237404e-05
-3.758499166e-03,1.651379171e-05
-4.073424265e-03,3.525378997e-04
-4.033499863e-03,6.761256373e-04
