I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
8.953238284e-05,-3.028873471e-05
1.190046823e-04,-7.363565965e-05
1.688403572e-04,-8.172405069e-05
1.626886224e-04,-8.064654685e-05
1.690444624e-04,-1.178180028e-04
2.340553619e-04,-1.285075850e-04
2.145274048e-04,-6.301727990e-05
2.063298452e-04,-2.207218495e-05
1.994850900e-04,9.949097148e-06
1.280424040e-04,5.574532042e-05
9.319683886e-05,4.525984696e-05
1.534088078e-04,5.799526116e-05
1.421211346e-04,4.232163701e-05
9.832802607e-05,4.881038330e-05
6.119454338e-05,3.789770562e-05
2.026843731e-06,-2.355790457e-05
5.885441351e-05,6.145561201e-05
-1.781438914e-05,5.952369975e-06
-3.406711403e-05,9.892136404e-06
-3.544365973e-05,7.923202793e-05
-9.830904310e-05,7.992029714e-05
-5.963287549e-05,1.369899546e-04
-2.294557999e-05,1.364108466e-04
-1.266421350e-05,1.853161666e-04
-7.216892845e-05,9.336297080e-05
-8.985040768e-05,6.182585639e-05
-8.620493463e-05,9.572683484e-05
-5.686079749e-05,-3.508765440e-05
-1.036680696e-04,-6.919274165e-05
-1.331783424e-04,-6.610263517e-05
-1.972541359e-04,-1.130570599e-04
-2.308560797e-04,-1.282465237e-04
-2.011227043e-04,-1.028468905e-04
-2.294035803e-04,-6.283215771e-05
-2.263941715e-04,-7.969720173e-05
-2.734008012e-04,-9.998463065e-05
-2.068852045e-04,-1.388648961e-04
-1.028658808e-04,-1.837734890e-04
-8.347083349e-05,-2.035197977e-04
-5.725477604e-05,-2.951359784e-04
-1.723529203e-05,-3.106434597e-04
-5.747787145e-05,-2.363195381e-04
-3.157509127e-05,-2.476072113e-04
5.130240606e-05,-2.444458951e-04
2.376201337e-05,-2.298118052e-04
4.395925134e-05,-2.516608802e-04
7.055029710e-05,-2.287532843e-04
6.714690971e-05,-1.770996168e-04
8.970325871e-05,-1.545052946e-04
1.237324032e-04,-1.395341824e-04
1.586871513e-04,-1.370421669e-04
1.414898288e-04,-1.667945180e-04
1.457476319e-04,-1.511778537e-04
2.107347827e-04,-1.080350412e-04
2.233989944e-04,-7.748523785e-05
1.807023800e-04,-3.484557237e-05
1.162563349e-04,4.083591557e-05
1.376924629e-04,7.278125122e-05
1.471051801e-04,1.075698674e-04
1.325992489e-04,1.805552311e-04
1.573295885e-04,2.092300856e-04
9.892610979e-05,2.343496453e-04
7.783649198e-05,2.719672921e-04
7.227810420e-05,2.916234080e-04
4.178051313e-05,2.874368220e-04
3.949734673e-05,2.526672033e-04
-7.993453437e-06,2.277517342e-04
-1.196787125e-04,2.262992348e-04
-1.561239333e-04,1.525164262e-04
-1.273921080e-04,1.076458138e-04
-1.551556052e-04,8.406891720e-05
-1.563280384e-04,1.525686384e-04
-1.252181246e-04,1.831943955e-04
-1.464548841e-04,1.420262124e-04
-1.691393991e-04,1.880692580e-04
-1.268889609e-04,1.775790442e-04
-1.221849670e-04,1.309426443e-04
-1.476985199e-04,3.735658174e-05
-1.297939452e-04,-2.989950553e-05
-1.290487126e-04,-5.952369975e-05
-1.165174035e-04,-1.341229363e-04
-1.682280272e-04,-1.626696321e-04
-2.138960990e-04,-1.342938194e-04
-1.261294819e-04,-1.669464109e-04
-1.333065011e-04,-1.549894660e-04
-1.271310466e-04,-1.536841155e-04
-8.776660252e-05,-2.224306663e-04
-1.171107433e-04,-2.544519666e-04
-1.336957357e-04,-2.726365929e-04
-1.354425185e-04,-2.727884857e-04
-2.939635306e-05,-3.167809627e-04
2.173516987e-05,-1.917479531e-04
5.983698429e-05,-1.440910273e-04
1.243067527e-04,-1.979614026e-04
1.398332242e-04,-1.709811186e-04
1.831943955e-04,-1.201771156e-04
1.937748020e-04,-7.746625488e-05
2.310791751e-04,-1.680951245e-04
