I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
1.813764102e-04,-2.608789873e-05
2.479062532e-04,6.099518032e-06
2.433683985e-04,1.249807883e-05
2.084278822e-04,1.133561018e-04
2.419918455e-04,1.386797812e-04
1.707912452e-04,1.984455594e-04
8.661315223e-05,2.208689984e-04
9.081873577e-05,1.990199089e-04
5.050495747e-05,2.285301889e-04
-4.722972881e-05,2.562557056e-04
-1.542679684e-06,2.390536392e-04
-6.591751298e-05,1.598216040e-04
-8.267338853e-05,1.859095064e-04
-1.339378214e-04,2.396707132e-04
-1.611412008e-04,2.776396286e-04
-6.747918087e-05,3.080232709e-04
-1.946339617e-04,2.202187025e-04
-1.841437333e-04,1.262196747e-04
-1.464169181e-04,1.510639413e-04
-1.985547424e-04,1.179081883e-04
-2.005625865e-04,5.385138502e-05
-1.972161699e-04,-1.459612304e-05
-2.027935407e-04,-2.393289469e-05
-1.944108662e-04,-7.604223811e-06
-1.185062793e-04,-1.783337575e-05
-1.459137566e-04,0.000000000e+00
-9.994665743e-05,-5.547001274e-05
-1.689827513e-06,-4.745282422e-05
-3.674425534e-05,-7.262935833e-05
-6.380048580e-05,-1.239697303e-04
-5.912972483e-05,-1.108450888e-04
-7.532548625e-05,-1.356656139e-04
-4.139128214e-05,-1.304062753e-04
-1.578754564e-05,-1.681900612e-04
-7.692512736e-05,-2.667601511e-04
-4.674556476e-05,-2.757978800e-04
-9.650054380e-06,-1.922321244e-04
-4.144824197e-05,-2.077775862e-04
-4.394026109e-05,-2.619659936e-04
-3.077289875e-05,-1.777831494e-04
-5.249382957e-05,-1.167927185e-04
-2.865586794e-05,-1.213115829e-04
2.458319250e-05,-9.438826237e-05
-3.199280172e-06,-1.086853372e-04
5.760603017e-05,-8.088862523e-05
8.767641702e-05,-3.348801329e-05
6.242394011e-05,-6.015501276e-05
1.096156921e-04,-1.959915062e-05
1.234903175e-04,-3.101498078e-05
1.933096210e-04,-5.011098256e-05
2.593600366e-04,-4.206056838e-05
2.298118052e-04,-4.925657413e-05
2.470328473e-04,4.897651888e-05
2.909161558e-04,8.845487901e-05
1.866927196e-04,1.011190907e-04
1.576666109e-04,1.925691322e-04
1.492601878e-04,2.238831657e-04
6.050627053e-05,2.060687693e-04
1.162373519e-04,2.328449482e-04
1.016032547e-04,2.585246402e-04
2.207218495e-05,2.505833982e-04
3.616515824e-05,2.363954845e-04
3.153711805e-05,2.164830512e-04
-5.162043453e-05,1.771518437e-04
-3.506866778e-05,6.212489825e-05
-5.872150723e-05,5.228972077e-05
-9.706540004e-05,1.118846194e-04
-8.282053750e-05,3.962550545e-05
-1.725807524e-04,6.881775334e-05
-1.192277778e-04,1.167737282e-04
-9.444521856e-05,1.610320178e-04
-1.233574149e-04,1.744746987e-04
-1.150649114e-04,1.412667334e-04
-2.447069564e-04,1.383285271e-04
-2.748295665e-04,9.779164975e-05
-2.225256030e-04,5.249382957e-05
-2.765241370e-04,-2.339177081e-05
-2.593600366e-04,-7.941715012e-05
-1.961576490e-04,-8.271136176e-05
-1.343840122e-04,-9.011147631e-05
-2.432212386e-05,-1.217055542e-04
3.925526471e-06,-1.261864527e-04
-5.346215767e-05,-1.537600619e-04
-4.763794641e-05,-1.887575345e-04
-8.373190212e-05,-2.299826738e-04
-8.529357001e-05,-3.004380560e-04
-3.477437349e-05,-2.852438483e-04
-2.333480916e-05,-2.384033432e-04
-3.726639261e-05,-1.936846093e-04
-6.350144395e-05,-1.857243915e-04
-2.456420589e-05,-1.584450656e-04
-2.722236241e-05,-9.538981249e-05
2.726033563e-05,-8.549768245e-05
1.241928258e-04,-7.415779692e-05
1.365437638e-04,-9.799575491e-05
2.191981621e-04,-8.841690578e-05
2.568490454e-04,-9.131713887e-05
2.809480648e-04,-1.244159212e-04
2.745732490e-04,-1.054718232e-04
1.521414379e-04,-7.227810420e-05
1.193416974e-04,-3.588984691e-05
1.323571632e-04,-5.687978410e-05
1.282654994e-04,-2.571765617e-05
1.698988635e-04,1.208511458e-05
2.545089228e-04,-1.230820999e-05
2.212772233e-04,2.625403431e-05
1.854823058e-04,8.873493061e-05
1.728180941e-04,1.365057833e-04
1.440530468e-04,1.111204037e-04
6.725608546e-05,1.547283900e-04
-5.422162940e-05,2.396707132e-04
-5.401752060e-05,2.127426415e-04
-8.579672431e-05,1.978664659e-04
-1.012472494e-04,1.352051913e-04
-1.449264382e-04,3.906539496e-05
-1.507316629e-04,5.190048978e-05
-9.544677596e-05,5.162043453e-05
-1.164794303e-04,4.702562364e-05
-7.558655489e-05,1.093925966e-04
-1.113624821e-04,1.318919822e-04
-1.349820959e-04,1.497633348e-04
-1.134462873e-04,1.477365004e-04
-1.821548649e-04,1.296800183e-04
-1.327653881e-04,1.665524469e-04
-1.942209929e-04,1.406496594e-04
-2.589898068e-04,1.182404594e-05
-2.193073306e-04,-7.092054148e-05
-2.769133716e-04,-1.045034951e-04
-2.576702100e-04,-1.102849783e-04
-1.943728857e-04,-1.786945213e-04
-1.723196910e-04,-2.627444628e-04
-1.791264658e-04,-2.176887065e-04
