I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-8.958582766e-03,2.151981229e-03
-9.138302878e-03,1.000534510e-03
-9.228712879e-03,-2.065529407e-04
-9.146803990e-03,-1.352085150e-03
-8.890842088e-03,-2.465249505e-03
-8.517889306e-03,-3.562028287e-03
-7.965899073e-03,-4.629239906e-03
-7.342077792e-03,-5.552754272e-03
-6.577178836e-03,-6.437236443e-03
-5.706647411e-03,-7.213906851e-03
-4.747746047e-03,-7.864690386e-03
-3.698401153e-03,-8.460111916e-03
-2.696233802e-03,-8.761385456e-03
-1.533124479e-03,-9.083525278e-03
-4.006077943e-04,-9.235239588e-03
7.934974274e-04,-9.144273587e-03
1.925031655e-03,-9.022720158e-03
2.978297416e-03,-8.673192002e-03
4.091015551e-03,-8.257133886e-03
5.066777114e-03,-7.687219884e-03
6.015933119e-03,-7.010643370e-03
6.828023586e-03,-6.164466962e-03
7.545136847e-03,-5.177157000e-03
8.142234758e-03,-4.276070744e-03
8.635702543e-03,-3.261794336e-03
8.958122693e-03,-2.109303605e-03
9.147563018e-03,-9.792218916e-04
9.233288467e-03,1.829380781e-04
9.065635502e-03,1.328769256e-03
8.882066235e-03,2.477685921e-03
8.483784273e-03,3.578020027e-03
7.953012362e-03,4.584483337e-03
7.326105144e-03,5.537712015e-03
6.516264752e-03,6.424444262e-03
5.749172997e-03,7.258811034e-03
4.763386678e-03,7.875232026e-03
3.735909704e-03,8.350163698e-03
2.714086091e-03,8.790563792e-03
1.518547419e-03,9.051855654e-03
3.706133575e-04,9.215659462e-03
-7.098937058e-04,9.234309196e-03
-1.887413906e-03,8.977977559e-03
-3.035680158e-03,8.709133603e-03
-4.032085184e-03,8.263303898e-03
-5.043850280e-03,7.689004764e-03
-5.987984594e-03,6.991827395e-03
-6.807104684e-03,6.164875347e-03
-7.522134576e-03,5.277046468e-03
-8.092251606e-03,4.275230691e-03
-8.638009429e-03,3.301362973e-03
-9.005276486e-03,2.117543714e-03
-9.102436714e-03,9.441531729e-04
-9.259690531e-03,-1.675017847e-04
-9.158589877e-03,-1.303127618e-03
-8.788052946e-03,-2.368720481e-03
-8.479934186e-03,-3.478609724e-03
-7.970546372e-03,-4.613215104e-03
-7.378598675e-03,-5.572035443e-03
-6.655746605e-03,-6.363026798e-03
-5.706495605e-03,-7.172159851e-03
-4.806804471e-03,-7.811303716e-03
-3.762927838e-03,-8.370243013e-03
-2.674479503e-03,-8.796216920e-03
-1.625224832e-03,-9.014721960e-03
-4.296908737e-04,-9.196487255e-03
7.305893232e-04,-9.131666273e-03
1.926427125e-03,-8.977180347e-03
3.001893172e-03,-8.744112216e-03
3.999157343e-03,-8.281118236e-03
5.066686776e-03,-7.698839996e-03
6.045965478e-03,-6.946866866e-03
6.850375794e-03,-6.145912223e-03
7.536118384e-03,-5.293949507e-03
8.212504908e-03,-4.248976242e-03
8.619805798e-03,-3.170178272e-03
8.915368468e-03,-2.057725796e-03
9.169042110e-03,-9.625988896e-04
9.206508286e-03,1.268747146e-04
9.075100534e-03,1.347661251e-03
8.801272139e-03,2.450539498e-03
8.441367187e-03,3.559237346e-03
