I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-8.995549753e-03,-1.847266336e-03
-8.744150400e-03,-2.954924479e-03
-8.290972561e-03,-3.974199295e-03
-7.702338509e-03,-5.043276120e-03
-7.000082172e-03,-6.005461793e-03
-6.159335840e-03,-6.841637194e-03
-5.263993051e-03,-7.567840628e-03
-4.249740858e-03,-8.143980987e-03
-3.200191539e-03,-8.669436909e-03
-2.130464418e-03,-8.989265189e-03
-9.840397397e-04,-9.138212539e-03
1.786233188e-04,-9.210377000e-03
1.323097036e-03,-9.114745073e-03
2.454166068e-03,-8.897967637e-03
3.562716534e-03,-8.510228246e-03
4.568529315e-03,-7.984715514e-03
5.550485570e-03,-7.399759721e-03
6.400122307e-03,-6.586886011e-03
7.159424480e-03,-5.735839717e-03
7.881275378e-03,-4.880976863e-03
8.384397253e-03,-3.838196397e-03
8.819162846e-03,-2.698815893e-03
9.107866324e-03,-1.582903205e-03
9.197507985e-03,-4.406605149e-04
9.168335237e-03,7.585569401e-04
9.015690535e-03,1.853033551e-03
8.767153136e-03,3.002192127e-03
8.280876093e-03,4.060797859e-03
7.672471926e-03,5.038961302e-03
6.984052714e-03,6.008381024e-03
6.197361741e-03,6.784012076e-03
5.307396874e-03,7.536896504e-03
4.262366798e-03,8.138646372e-03
3.216980724e-03,8.644479327e-03
2.104803687e-03,9.028871544e-03
1.009140280e-03,9.132872336e-03
-1.502285158e-04,9.184644558e-03
-1.347903279e-03,9.154911153e-03
-2.436982933e-03,8.933591656e-03
-3.530472284e-03,8.581723087e-03
-4.538667854e-03,8.037545718e-03
-5.531963892e-03,7.355838083e-03
-6.413730793e-03,6.590626668e-03
-7.179113571e-03,5.767466966e-03
-7.813088596e-03,4.812101834e-03
-8.389918134e-03,3.745892085e-03
-8.823548444e-03,2.708114684e-03
-9.067757055e-03,1.573571237e-03
-9.207253344e-03,4.335214617e-04
-9.178839624e-03,-6.806824822e-04
-9.033058770e-03,-1.849331078e-03
-8.716054261e-03,-2.988341264e-03
-8.319405839e-03,-4.054271150e-03
-7.742927410e-03,-5.094184540e-03
-6.981342100e-03,-6.034564227e-03
-6.129787769e-03,-6.810138002e-03
-5.275689065e-03,-7.529923692e-03
-4.323988687e-03,-8.170705289e-03
-3.257033415e-03,-8.609818295e-03
-2.154155169e-03,-8.962024003e-03
-1.006928389e-03,-9.179233573e-03
1.412097772e-04,-9.189846925e-03
1.335557085e-03,-9.125605226e-03
2.425268060e-03,-8.879184723e-03
3.527757013e-03,-8.477983065e-03
4.630526062e-03,-7.994147018e-03
5.599371623e-03,-7.325881626e-03
6.480935030e-03,-6.572679151e-03
7.206986193e-03,-5.765197799e-03
7.852561772e-03,-4.776753020e-03
