I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-3.566105734e-04,1.664294978e-03
-5.544960150e-04,1.522714971e-03
-7.669253973e-04,1.425013528e-03
-8.721551276e-04,1.422246220e-03
-1.064629294e-03,1.242137165e-03
-1.275197952e-03,1.074355328e-03
-1.342601259e-03,9.183975635e-04
-1.416906132e-03,7.472313009e-04
-1.600010321e-03,5.974157248e-04
-1.634395448e-03,3.727351432e-04
-1.584464917e-03,1.531097660e-04
-1.657155924e-03,-3.185514652e-05
-1.611839165e-03,-2.859131200e-04
-1.548095606e-03,-5.016319337e-04
-1.499916543e-03,-6.202331861e-04
-1.390690100e-03,-8.201976889e-04
-1.275160001e-03,-1.041071373e-03
-1.160133048e-03,-1.168406568e-03
-1.041308744e-03,-1.286931802e-03
-8.359330241e-04,-1.402704045e-03
-6.682223757e-04,-1.489668386e-03
-4.904771922e-04,-1.564623672e-03
-2.181538875e-04,-1.638074173e-03
3.370161608e-07,-1.660056179e-03
1.830472465e-04,-1.613490982e-03
3.802634019e-04,-1.589766936e-03
5.921326810e-04,-1.564291422e-03
7.624065038e-04,-1.448130002e-03
9.002698353e-04,-1.335315057e-03
1.053901738e-03,-1.225272077e-03
1.226700842e-03,-1.096204389e-03
1.365456614e-03,-9.093455737e-04
1.421928173e-03,-7.048384869e-04
1.518993522e-03,-5.564516759e-04
1.592947287e-03,-3.056072164e-04
1.596982009e-03,-9.604011575e-05
1.625989098e-03,7.029872449e-06
1.613828004e-03,2.686208754e-04
1.544450177e-03,4.883554066e-04
1.454191515e-03,6.585011142e-04
1.413004356e-03,8.628183277e-04
1.339368755e-03,1.022435841e-03
1.191499294e-03,1.144250622e-03
9.781064000e-04,1.251042006e-03
7.999482332e-04,1.398612396e-03
6.309607415e-04,1.488220645e-03
4.266007745e-04,1.568886219e-03
2.445028513e-04,1.591176726e-03
7.579066732e-05,1.614383422e-03
-1.339378214e-04,1.675971900e-03
