I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
1.469699084e-03,-6.967310910e-04
1.544208033e-03,-4.597755033e-04
1.575132832e-03,-3.322504635e-04
1.610367675e-03,-1.294949034e-04
1.672530547e-03,7.106769044e-05
1.608492690e-03,2.538776025e-04
1.550772809e-03,4.619162646e-04
1.469585113e-03,6.408148911e-04
1.358184614e-03,8.547489415e-04
1.336577698e-03,1.025283826e-03
1.193564152e-03,1.173741883e-03
9.432607912e-04,1.317832852e-03
8.246263606e-04,1.420665532e-03
6.529189995e-04,1.479368075e-03
4.208002938e-04,1.589728985e-03
2.204987541e-04,1.627028571e-03
-9.930110537e-06,1.573514193e-03
-2.067570458e-04,1.607154147e-03
-3.885749029e-04,1.597091090e-03
-5.862039980e-04,1.501179184e-03
-8.234349079e-04,1.459507854e-03
-9.733264451e-04,1.302847522e-03
-1.104364055e-03,1.190573676e-03
-1.214131596e-03,1.102731097e-03
-1.335685258e-03,8.586934418e-04
-1.483051456e-03,6.965649663e-04
-1.527157961e-03,5.623280886e-04
-1.507278648e-03,3.516644938e-04
-1.581953838e-03,1.147468865e-04
-1.672084327e-03,-2.979032979e-05
-1.637200825e-03,-2.568870259e-04
-1.573533285e-03,-4.985086271e-04
-1.467767172e-03,-6.364811561e-04
-1.377897686e-03,-8.481652476e-04
-1.289888984e-03,-1.051518950e-03
-1.203627093e-03,-1.213851501e-03
-9.717315552e-04,-1.305861748e-03
-7.706278120e-04,-1.395878266e-03
-6.402927684e-04,-1.488068723e-03
-4.159681266e-04,-1.547720633e-03
-2.049343166e-04,-1.589002786e-03
2.290760676e-05,-1.646110322e-03
1.686742180e-04,-1.666450058e-03
4.061661894e-04,-1.609551255e-03
5.985501921e-04,-1.526322449e-03
7.507296395e-04,-1.393495360e-03
9.498064755e-04,-1.325327903e-03
1.056151697e-03,-1.216993900e-03
1.243865001e-03,-1.059645321e-03
1.366909128e-03,-8.716330049e-04
1.468284521e-03,-6.492402754e-04
1.539580058e-03,-5.558013800e-04
1.579371630e-03,-3.671387676e-04
1.661318820e-03,-1.338096627e-04
1.603356795e-03,4.698764678e-05
1.599046751e-03,3.523527703e-04
1.598581555e-03,5.086808233e-04
1.509139431e-03,6.202473887e-04
1.344703953e-03,8.692738484e-04
1.223131316e-03,1.051723026e-03
1.167143928e-03,1.162383007e-03
1.001593075e-03,1.272093621e-03
8.175774710e-04,1.397682005e-03
6.733392947e-04,1.526099397e-03
4.148526641e-04,1.600181218e-03
1.504706015e-04,1.630655141e-03
2.102791086e-06,1.631476334e-03
-2.159988799e-04,1.617136528e-03
-3.545647487e-04,1.629558625e-03
-5.788560957e-04,1.539727207e-03
-8.111836505e-04,1.370198559e-03
-8.943175199e-04,1.285536331e-03
-1.088951482e-03,1.188565861e-03
-1.269824686e-03,1.026845537e-03
-1.359471004e-03,8.922906709e-04
-1.466575661e-03,6.869860808e-04
