I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
5.050495747e-05,-1.999882370e-04
4.872019781e-05,-1.463219814e-04
1.308904320e-04,-1.148038427e-04
1.890185958e-04,-1.366719225e-04
1.476985199e-04,-1.242308063e-04
2.041890839e-04,-7.629381435e-05
1.703830349e-04,-4.583420014e-05
1.560100063e-04,-3.283771730e-05
2.060877596e-04,-8.733940149e-07
1.009719417e-04,-5.022015557e-06
1.788274240e-04,4.685948807e-05
2.626162895e-04,1.267797925e-04
1.846279047e-04,5.978476838e-05
1.390879916e-04,3.564776489e-05
1.249190827e-04,9.855112148e-05
1.182262204e-04,1.281183504e-04
6.155054143e-05,1.413569262e-04
5.844145198e-05,1.950991282e-04
2.934414078e-05,1.821358746e-04
1.513724692e-05,1.537980424e-04
1.302021556e-04,2.114040690e-04
7.997726061e-05,1.701599394e-04
2.781570038e-05,1.400943001e-04
2.906408372e-05,1.209033653e-04
-3.605598249e-05,1.273921080e-04
-8.960832929e-05,1.571444736e-04
-1.451163116e-04,1.788274240e-04
-1.464738743e-04,1.439628686e-04
-1.567172585e-04,5.150651486e-05
-1.690254721e-04,7.696310058e-05
-2.026653819e-04,9.276963101e-05
-2.051574120e-04,8.261642506e-05
-1.437207829e-04,-6.313119911e-07
-1.798859448e-04,-4.830723265e-05
-1.606048172e-04,-5.963287549e-05
-8.412113675e-05,-9.213831800e-05
-1.235805103e-04,-7.396793080e-05
-8.691219409e-05,-9.301171667e-05
-6.035912156e-05,-6.182585639e-05
-1.099337242e-04,-9.483445319e-05
-1.215916345e-04,-1.422113273e-04
-1.359646703e-04,-1.143006957e-04
-1.380294852e-04,-1.729320211e-04
-1.009149855e-04,-1.619623799e-04
-7.664981968e-05,-1.743987523e-04
-8.605779294e-05,-1.990768797e-04
-5.340519419e-05,-1.403363858e-04
-4.293395978e-05,-1.573675690e-04
3.845306856e-05,-1.375832944e-04
2.458319250e-05,-1.250140049e-04
2.791063525e-05,-1.535749470e-04
1.033310546e-04,-1.248621120e-04
9.676635818e-05,-7.434291911e-05
1.749778457e-04,-6.411376671e-05
1.563802507e-04,-5.312513895e-05
1.414518629e-04,-6.288911391e-05
1.487570407e-04,-5.950471314e-05
1.437729952e-04,-4.072199590e-05
1.356656139e-04,-4.875342347e-05
1.050066421e-04,3.164629379e-05
1.938127825e-04,7.529225695e-05
1.436828024e-04,5.687978410e-05
6.121352635e-05,4.654145960e-05
1.025146194e-04,7.986334094e-05
1.368570374e-04,1.694384409e-04
1.579466625e-04,1.289158099e-04
1.120175293e-04,1.137643194e-04
1.027187318e-04,1.333444816e-04
1.064164171e-04,1.115333653e-04
9.248957940e-05,1.258304401e-04
9.371897613e-05,1.222039573e-04
6.192078581e-05,1.326562051e-04
4.455258750e-05,1.603247656e-04
3.856699186e-05,1.709621283e-04
-4.875342347e-05,1.574814814e-04
-1.159383100e-04,1.545622654e-04
-1.344409684e-04,1.011950371e-04
-1.252940710e-04,1.315976988e-04
-9.665718972e-05,1.926783152e-04
