I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
2.984491875e-04,-7.367363287e-05
3.289989836e-04,-8.008643636e-05
2.657206205e-04,8.273509593e-06
3.044347686e-04,4.583420014e-05
3.268249857e-04,-3.475538688e-05
3.132873680e-04,1.996939500e-05
2.633567783e-04,8.680302562e-05
2.314683952e-04,7.393470150e-05
2.502700954e-04,1.464358938e-04
2.450059983e-04,2.043029963e-04
2.276378073e-04,1.753101096e-04
1.123118273e-04,1.992050384e-04
1.478646591e-04,2.951359784e-04
1.800330938e-04,2.548032207e-04
1.872575740e-05,2.710939152e-04
1.077502361e-06,3.382977739e-04
-2.162599594e-05,2.812281309e-04
-5.814715405e-05,2.883339475e-04
-4.862526112e-05,2.797613852e-04
-1.293809764e-04,2.949698537e-04
-1.716504048e-04,2.519219706e-04
-1.622376876e-04,2.042650303e-04
-1.742136228e-04,2.377530327e-04
-2.094721567e-04,1.798479643e-04
-2.600673179e-04,1.733212412e-04
-2.650513488e-04,1.836785523e-04
-2.760969219e-04,7.281922444e-05
-2.713929571e-04,5.135936590e-05
-2.827518038e-04,2.285539267e-05
-3.399686248e-04,-5.115525710e-05
-2.733818255e-04,-8.362272638e-05
-2.875507344e-04,-1.409866818e-04
-2.698502794e-04,-1.192847340e-04
-1.949092693e-04,-1.593564375e-04
-2.250176185e-04,-1.399803732e-04
-1.907084370e-04,-1.843098726e-04
-1.793305710e-04,-2.625403285e-04
-1.492791780e-04,-2.580594446e-04
-1.537220960e-04,-3.459019936e-04
-1.267418120e-04,-2.549930650e-04
-3.944038326e-05,-2.697363379e-04
1.617677663e-05,-3.177872568e-04
7.478910993e-05,-2.793674066e-04
4.118717334e-05,-3.336649970e-04
1.341988827e-04,-2.651083050e-04
1.795726566e-04,-2.445218561e-04
1.599735115e-04,-2.441515971e-04
1.996132487e-04,-2.159609139e-04
2.020910324e-04,-1.584830461e-04
2.461594704e-04,-1.059180140e-04
2.504552249e-04,-1.406164374e-04
2.710939152e-04,-1.164034838e-04
3.069457889e-04,-7.897095929e-05
3.390192869e-04,-1.861183591e-05
2.952119103e-04,7.529225695e-05
2.742552024e-04,8.542647993e-05
2.839622321e-04,7.032720168e-05
2.731587156e-04,1.394629799e-04
2.091161587e-04,1.427524548e-04
2.171333472e-04,1.532047027e-04
2.568110649e-04,2.547510085e-04
1.336245332e-04,2.165352635e-04
9.278862126e-05,2.074832882e-04
6.939684681e-05,2.821015078e-04
6.028317512e-05,2.609786752e-04
5.719781257e-05,2.568110649e-04
-1.292528214e-05,2.970536589e-04
-7.917506446e-05,3.207444679e-04
-8.354677993e-05,2.813420433e-04
-1.094875333e-04,2.731966961e-04
-1.741234446e-04,2.367847046e-04
-1.647676836e-04,1.870819397e-04
-1.803131454e-04,2.101984137e-04
-2.457512310e-04,1.475323807e-04
-2.543380251e-04,1.522173843e-04
-2.332341683e-04,1.619813556e-04
-2.546180913e-04,8.754350711e-05
-2.910110925e-04,2.452623266e-05
-2.889842435e-04,-4.246878234e-05
-2.376248740e-04,-5.955692905e-05
-2.324889356e-04,-4.927556074e-05
-2.231569233e-04,-1.070145008e-04
-2.570009383e-04,-1.650857012e-04
-2.963274019e-04,-1.483108499e-04
-1.874379523e-04,-1.858003379e-04
-1.720586151e-04,-2.289573895e-04
-1.493930904e-04,-2.393716713e-04
-1.460988860e-04,-2.373828029e-04
-1.457476319e-04,-2.860460372e-04
-4.552091559e-05,-3.393942607e-04
-4.544496915e-05,-2.645102213e-04
1.680808782e-05,-2.906550944e-04
2.770652645e-05,-3.574649745e-04
4.367919246e-05,-3.214849567e-04
9.557968588e-05,-2.608125506e-04
6.766430306e-05,-2.322326181e-04
1.310755615e-04,-2.365426335e-04
2.000974200e-04,-1.714462996e-04
2.495248627e-04,-1.185774745e-04
2.681177284e-04,-1.693245140e-04
2.810999576e-04,-1.652328501e-04
3.000630531e-04,-1.091315280e-04
2.619992301e-04,-6.266601849e-05
2.472559572e-04,1.299648284e-05
2.652174735e-04,2.837581269e-05
2.935363445e-04,5.847942521e-05
2.735479502e-04,1.148418160e-04
2.228388912e-04,6.686685811e-05
2.262802445e-04,1.375643042e-04
2.609027142e-04,2.313924488e-04
2.366185799e-04,2.126144827e-04
1.460609055e-04,2.521260758e-04
7.482708315e-05,2.331772121e-04
7.352173998e-05,2.898386447e-04
6.765006401e-05,3.235307813e-04
5.112202871e-06,2.591559314e-04
-6.575138104e-05,3.208726121e-04
-5.342418081e-05,3.352456552e-04
-7.633178757e-05,3.035803675e-04
-1.697896951e-04,2.749814594e-04
-1.653847576e-04,2.904699650e-04
-1.567362488e-04,2.849827579e-04
-1.687501644e-04,1.989819430e-04
-1.910596911e-04,1.811343245e-04
