I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-5.199067891e-05,-3.051990061e-04
-6.277519424e-05,-3.170609998e-04
-5.857436008e-06,-2.665370703e-04
2.802455492e-05,-3.281445825e-04
4.107799759e-05,-2.590609947e-04
7.460398774e-05,-2.762440708e-04
9.747361764e-05,-2.821774688e-04
1.623136341e-04,-1.944440883e-04
1.695665997e-04,-2.933322394e-04
1.748829091e-04,-2.373638126e-04
2.246236545e-04,-1.443331130e-04
2.188041835e-04,-1.761123131e-04
2.279890614e-04,-1.410436380e-04
2.531323698e-04,-7.454702427e-05
2.891313925e-04,-1.056569454e-04
3.383499861e-04,-2.862264182e-06
2.873466292e-04,1.188955066e-04
2.436104696e-04,6.526721700e-05
2.055656223e-04,6.368655886e-05
2.363954845e-04,1.164224741e-04
2.615909907e-04,2.158137650e-04
2.020340762e-04,2.311883436e-04
2.033346682e-04,2.153106034e-04
1.448362600e-04,2.574471291e-04
1.012662397e-04,2.461974218e-04
7.486505638e-05,3.281825338e-04
4.858728789e-05,2.844084229e-04
4.779933533e-06,2.524820738e-04
-3.887552793e-06,3.000108409e-04
-5.283084647e-06,2.090971684e-04
-8.605779294e-05,2.595261903e-04
-1.244159212e-04,2.822154493e-04
-1.725617767e-04,2.080196718e-04
-1.994091435e-04,2.108819317e-04
-2.319525665e-04,2.156428818e-04
-2.358401107e-04,1.655508822e-04
-2.101034770e-04,1.120175293e-04
-2.857090149e-04,1.017883769e-04
-2.782899246e-04,6.580833724e-05
-2.426991123e-04,1.472903023e-05
-2.376248740e-04,-1.604861427e-05
-2.729356347e-04,-4.717276897e-05
-2.572240192e-04,-1.128719377e-04
-2.653836273e-04,-1.585210121e-04
-3.056261921e-04,-1.103419418e-04
-2.633567783e-04,-1.985167619e-04
-3.111656115e-04,-2.502131392e-04
-1.819317695e-04,-2.142520971e-04
-1.203479987e-04,-2.384792897e-04
-1.264285238e-04,-2.488365863e-04
-3.599902266e-05,-2.756127797e-04
-2.283640606e-05,-3.240719088e-04
-6.093347110e-05,-3.218409547e-04
-3.977265442e-05,-2.354651224e-04
4.339913721e-05,-2.662949846e-04
8.425403939e-05,-2.472939086e-04
1.347020443e-04,-2.222835174e-04
1.411907870e-04,-2.351898147e-04
1.788986265e-04,-1.503187086e-04
1.617914968e-04,-1.593042252e-04
2.247185766e-04,-2.062728745e-04
3.305796417e-04,-1.309426443e-04
2.595119295e-04,-8.600082947e-05
2.865824208e-04,-1.274110982e-04
3.394322412e-04,-9.241837688e-05
2.689578978e-04,1.383664949e-05
2.895775833e-04,8.503250137e-05
