I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-1.472333388e-04,2.335142344e-04
-2.923116845e-04,1.452824508e-04
-2.435725037e-04,1.426242961e-04
-2.729166299e-04,1.503946551e-04
-2.496530360e-04,1.450783457e-04
-2.536687534e-04,6.541436596e-05
-3.794469812e-04,2.753089802e-06
-3.416964319e-04,-1.084147789e-05
-2.669642854e-04,-6.147459499e-05
-2.730827837e-04,-1.909599996e-05
-2.817882341e-04,-1.202150888e-04
-2.319715568e-04,-1.881594508e-04
-2.596970589e-04,-1.154541460e-04
-2.708898101e-04,-1.738054125e-04
-2.053994831e-04,-2.044881257e-04
-2.239353780e-04,-1.872148569e-04
-1.825251093e-04,-2.883671841e-04
-1.292338275e-04,-3.062954929e-04
-1.075176478e-04,-2.375109616e-04
-5.933383363e-06,-2.839622321e-04
-3.683444220e-06,-2.858419321e-04
1.718307794e-05,-2.843704424e-04
1.407825766e-04,-3.336649970e-04
1.201961059e-04,-3.015725233e-04
1.176138976e-04,-2.655924764e-04
1.502854720e-04,-2.608505019e-04
1.869158150e-04,-1.923270611e-04
2.199956070e-04,-1.822308113e-04
2.111240174e-04,-1.980895613e-04
2.841093810e-04,-1.541303063e-04
3.019237774e-04,-8.633784455e-05
2.968305489e-04,-2.125575156e-05
3.123570350e-04,2.620181931e-06
3.362709249e-04,4.371716932e-05
3.213567834e-04,5.673263877e-05
2.806727716e-04,9.271267481e-05
2.854479535e-04,1.520892256e-04
2.310981508e-04,1.671884966e-04
2.187851933e-04,1.615873916e-04
1.814665884e-04,1.729699870e-04
1.731171360e-04,2.140432334e-04
1.578327356e-04,2.593030804e-04
1.096726555e-04,3.221542283e-04
8.488535241e-05,3.143079230e-04
-1.508028708e-05,3.174882149e-04
-1.744414658e-05,3.390572383e-04
-5.359031638e-05,2.836821659e-04
-7.264834130e-05,2.775826433e-04
-7.129078585e-05,2.625023772e-04
-1.216675810e-04,2.634706907e-04
-1.928302081e-04,2.537257096e-04
-1.990388992e-04,1.741946326e-04
-2.446167637e-04,1.321720483e-04
-3.045107296e-04,1.274870447e-04
-2.701635531e-04,1.085951517e-04
-2.855618659e-04,6.521025352e-05
-2.082047868e-04,3.246747292e-05
-2.903228160e-04,5.150651486e-05
-3.211146977e-04,1.009624521e-05
-2.472369524e-04,-9.583600331e-05
-2.712410642e-04,-1.372652623e-04
-2.846315037e-04,-1.337716822e-04
-2.501561830e-04,-1.560100063e-04
-2.293656144e-04,-2.196585992e-04
-2.152346569e-04,-2.441895776e-04
-1.320961019e-04,-2.312452998e-04
-1.197688980e-04,-2.323038207e-04
-9.174909064e-05,-2.572240192e-04
-1.210694973e-04,-2.650133683e-04
-5.245585271e-05,-3.093428677e-04
4.894329322e-05,-2.911012853e-04
4.114920011e-05,-2.657396253e-04
4.382634143e-05,-3.249452857e-04
7.158982771e-05,-3.352456552e-04
1.089843863e-04,-2.851868921e-04
1.419550099e-04,-1.807023800e-04
1.944298419e-04,-1.782150939e-04
2.015499049e-04,-1.583358971e-04
2.515137312e-04,-1.139684246e-04
2.292374411e-04,-1.468441187e-04
2.493207576e-04,-8.640904707e-05
3.374196240e-04,-7.735232793e-05
3.254864132e-04,-5.645257988e-05
3.624300298e-04,3.947836012e-05
3.338168899e-04,8.220821474e-05
2.990615030e-04,1.036870599e-04
2.431832690e-04,3.384401862e-05
2.169482177e-04,9.829005285e-05
2.697363379e-04,2.108297194e-04
