I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-1.876890543e-03,1.060409471e-03
-2.249881858e-03,1.954727108e-03
-2.406955231e-03,2.421940677e-03
-2.481834497e-03,2.602068707e-03
-2.519210102e-03,2.619992243e-03
-2.452362329e-03,2.234763699e-03
-2.357603749e-03,1.658475492e-03
-2.161185024e-03,6.794720539e-04
-1.934363623e-03,-6.832314539e-04
-1.728484756e-03,-1.845614403e-03
-1.409192802e-03,-2.498457441e-03
-1.104402007e-03,-2.233705251e-03
-7.505255053e-04,-9.888908826e-04
-2.289573895e-04,9.525406058e-04
1.478836493e-04,2.904068213e-03
3.628050326e-04,3.967824392e-03
3.227855486e-04,3.931564279e-03
-1.661062561e-04,2.680185251e-03
-8.630793891e-04,4.802670155e-04
-1.591997920e-03,-1.690886100e-03
-2.075981582e-03,-3.201829270e-03
-2.129277680e-03,-3.501204075e-03
-1.627028571e-03,-2.623955719e-03
-7.192114717e-04,-8.974978118e-04
1.849981491e-04,9.978906019e-04
7.075156318e-04,2.284134272e-03
5.470057367e-04,2.910353011e-03
-3.536533623e-04,2.713321941e-03
-1.817442710e-03,2.027209150e-03
-3.221442690e-03,1.157009741e-03
-3.909268882e-03,2.364334505e-04
-3.488036571e-03,-4.148336884e-04
-2.047254471e-03,-9.868449997e-04
1.362257317e-04,-1.409786055e-03
2.351561096e-03,-1.604662160e-03
3.681778209e-03,-1.747433562e-03
3.806308145e-03,-1.678240835e-03
2.594369464e-03,-1.329438644e-03
6.196540780e-04,-8.088008035e-04
-1.344870194e-03,-2.574281243e-04
-2.668470377e-03,1.841627236e-04
-2.780839102e-03,5.180508015e-04
-1.594561152e-03,5.364632816e-04
3.759154351e-04,3.013114328e-04
2.346444177e-03,-2.361486440e-05
3.824677784e-03,-4.521712835e-04
4.427969921e-03,-9.647728875e-04
4.017156549e-03,-1.631642459e-03
2.856221516e-03,-2.212060150e-03
1.421500929e-03,-2.584999427e-03
7.434291911e-05,-2.669305773e-03
-9.003980085e-04,-2.255701460e-03
-1.508413116e-03,-1.283267397e-03
-1.861900440e-03,-2.488223618e-05
-2.006959869e-03,1.176105696e-03
-2.176189329e-03,2.038031584e-03
-2.284471178e-03,2.151834080e-03
-2.373016207e-03,1.513805473e-03
-2.405801788e-03,3.010693472e-04
-2.178534167e-03,-1.052672393e-03
-1.669445192e-03,-2.056496451e-03
-9.484869079e-04,-2.461490221e-03
-2.657206278e-05,-2.092144219e-03
9.389460320e-04,-1.288882690e-03
1.640922274e-03,-4.010729608e-04
2.067133784e-03,2.096193057e-04
2.049689647e-03,1.707390329e-04
1.510829199e-03,-5.196504644e-04
7.083889795e-04,-1.635563211e-03
-2.904130088e-04,-2.680911450e-03
-1.364844269e-03,-3.260754747e-03
-2.305536997e-03,-3.177264938e-03
-2.931029536e-03,-2.294102218e-03
-3.276186297e-03,-1.058881055e-03
-3.461635439e-03,1.032740984e-04
-3.475040197e-03,8.189160726e-04
-3.389395308e-03,7.383454358e-04
-3.092673840e-03,-1.149177697e-04
-2.801961964e-03,-1.403558417e-03
-2.363366308e-03,-2.668380039e-03
-1.661707996e-03,-3.686762182e-03
-8.906577714e-04,-4.053991288e-03
3.940241004e-05,-3.791469848e-03
1.060703769e-03,-3.156270366e-03
2.040134510e-03,-2.434196649e-03
2.785077784e-03,-1.816455391e-03
3.348336322e-03,-1.373692183e-03
3.510668874e-03,-1.208886504e-03
3.517010482e-03,-1.206451445e-03
3.448824165e-03,-1.309782499e-03
3.266408108e-03,-1.313185901e-03
3.313248744e-03,-1.364193973e-03
3.545794636e-03,-1.541848993e-03
3.757568775e-03,-1.632330706e-03
3.893557237e-03,-1.699529821e-03
3.918510862e-03,-1.429200172e-03
3.653421300e-03,-7.395748398e-04
3.206011141e-03,1.815995056e-04
2.545430791e-03,1.460272120e-03
1.868336927e-03,2.650304697e-03
1.456218422e-03,3.416038584e-03
1.361906063e-03,3.646168392e-03
1.660706475e-03,3.162649926e-03
2.197426045e-03,2.223423915e-03
2.715220675e-03,1.016431255e-03
3.105229000e-03,-2.439807213e-05
3.265904961e-03,-5.568598863e-04
3.163129324e-03,-6.576419692e-04
2.932054922e-03,-3.542514460e-04
2.640298568e-03,5.924364450e-05
2.434381749e-03,3.725832503e-04
2.296646591e-03,4.094746546e-04
2.278628061e-03,-2.874605525e-05
2.339713275e-03,-5.239652237e-04
2.279226203e-03,-9.252232849e-04
2.157966839e-03,-9.737203945e-04
1.943420386e-03,-3.762856650e-04
1.580857439e-03,5.389885046e-04
1.159017556e-03,1.762399916e-03
6.393481744e-04,2.706534229e-03
9.559392493e-05,3.075941699e-03
-2.878308005e-04,2.881735098e-03
-6.373545621e-04,1.861715340e-03
-9.648677660e-04,3.736085200e-04
-1.253647963e-03,-1.266938751e-03
-1.496233162e-03,-2.787570003e-03
-1.625409932e-03,-3.834778909e-03
-1.738880062e-03,-4.488646984e-03
-1.764706802e-03,-4.740958102e-03
-1.635862282e-03,-4.483344965e-03
-1.387101598e-03,-3.951979801e-03
-1.054514083e-03,-3.103088122e-03
-6.321853725e-04,-2.097498393e-03
-1.018263501e-04,-1.013588044e-03
3.568526590e-04,1.531667222e-04
8.198844153e-04,1.256823423e-03
1.224374981e-03,2.280450659e-03
1.509732800e-03,2.909664763e-03
1.793343690e-03,3.194220364e-03
1.837559277e-03,3.115249332e-03
1.728817006e-03,2.602737863e-03
1.568848267e-03,1.791967195e-03
1.221735845e-03,8.135997341e-04
8.895944920e-04,-2.606606577e-04
6.120878388e-04,-1.330535044e-03
3.048050276e-04,-2.225208562e-03
3.525378997e-05,-2.937556244e-03
-1.916197944e-04,-3.384672338e-03
-4.707119078e-04,-3.609129926e-03
-5.904428544e-04,-3.462788882e-03
-4.830390972e-04,-2.877235180e-03
-1.545052946e-04,-1.839102013e-03
3.839278652e-04,-4.919249332e-04
8.932969649e-04,1.024391502e-03
1.329215476e-03,2.514135791e-03
1.428345684e-03,3.550925758e-03
1.132592675e-03,4.052837845e-03
4.492900043e-04,3.907816485e-03
-5.569690838e-04,3.230072092e-03
-1.729301177e-03,2.395311603e-03
-2.753654728e-03,1.673945109e-03
-3.429001896e-03,1.302733668e-03
-3.822821891e-03,1.377745881e-03
-3.925502766e-03,1.632235711e-03
-3.865124425e-03,1.901321812e-03
-3.598843701e-03,1.916421112e-03
-3.271686612e-03,1.520370133e-03
-2.976066433e-03,6.881965091e-04
-2.663244260e-03,-3.810466151e-04
-2.359426348e-03,-1.466053538e-03
-1.997233834e-03,-2.440704266e-03
-1.655276283e-03,-3.127149306e-03
-1.439168234e-03,-3.574355505e-03
-1.370255486e-03,-3.765120870e-03
-1.415235340e-03,-3.757981816e-03
-1.515742042e-03,-3.472975222e-03
-1.740085660e-03,-3.015824826e-03
-2.039090265e-03,-2.430271124e-03
-2.326678950e-03,-1.731812139e-03
-2.679330762e-03,-1.003506011e-03
-3.050205065e-03,-3.160547058e-04
-3.170083277e-03,2.168153151e-04
-3.195302561e-03,6.286348216e-04
-3.127557458e-03,8.916783263e-04
-2.828348894e-03,7.980922819e-04
-2.455376321e-03,4.317366984e-04
-2.090857830e-03,-1.582789264e-04
-1.884105499e-03,-1.018049894e-03
-1.663179486e-03,-1.857106225e-03
-1.423266716e-03,-2.668470377e-03
-1.010554843e-03,-3.196303966e-03
-1.072186060e-04,-3.377566580e-03
1.126626041e-03,-3.213506192e-03
2.583456691e-03,-2.666685497e-03
3.778359387e-03,-2.062615007e-03
4.329437856e-03,-1.276422641e-03
3.988965880e-03,-5.553361843e-04
2.642904408e-03,1.172958655e-04
6.786935846e-04,7.842366467e-04
-1.364398049e-03,1.202136627e-03
-2.700230572e-03,1.492829761e-03
-2.811835147e-03,1.539855381e-03
-1.605198486e-03,1.256733318e-03
4.019843473e-04,7.524763932e-04
2.506156685e-03,2.345015382e-04
3.897534916e-03,-1.313888351e-04
3.912244923e-03,-2.066431189e-04
2.536763437e-03,1.367478690e-04
1.670366037e-04,7.971049636e-04
-2.315543126e-03,1.507131499e-03
-3.847144078e-03,1.965473639e-03
-4.003396258e-03,1.997309737e-03
-2.775688889e-03,1.653785817e-03
-5.830237060e-04,9.031890659e-04
1.515310141e-03,6.160276098e-05
2.771507017e-03,-5.455532228e-04
2.828870900e-03,-7.241765270e-04
1.496309065e-03,-3.407708136e-04
-7.452234277e-04,3.058682778e-04
-2.867713338e-03,9.846520843e-04
-4.239435773e-03,1.361497794e-03
-4.390295595e-03,1.145703020e-03
-3.330616746e-03,4.754491092e-04
-1.560365898e-03,-4.384295607e-04
4.144966661e-04,-1.282878104e-03
1.892360044e-03,-1.722831395e-03
2.675015945e-03,-1.595714595e-03
2.778067021e-03,-9.380726260e-04
2.337966580e-03,2.370979928e-05
1.643727534e-03,1.046943129e-03
8.673561970e-04,1.798978075e-03
1.659021364e-04,2.085617511e-03
-6.105783395e-04,2.065030858e-03
-1.416388783e-03,1.746185240e-03
-2.126282547e-03,1.232672250e-03
-2.557644155e-03,6.369462935e-04
