I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-1.618978218e-03,3.695168707e-04
-1.659292029e-03,2.196965652e-04
-1.646793913e-03,9.528064402e-05
-1.665780670e-03,-1.607519662e-04
-1.685564988e-03,-2.947277681e-04
-1.643860480e-03,-4.466271203e-04
-1.574406633e-03,-6.591703859e-04
-1.426299918e-03,-8.497649105e-04
-1.282037934e-03,-9.943781188e-04
-1.158571453e-03,-1.128130709e-03
-9.667095146e-04,-1.320885029e-03
-8.371576550e-04,-1.417613472e-03
-6.891411031e-04,-1.514270552e-03
-4.649256589e-04,-1.593189314e-03
-2.904130088e-04,-1.587070874e-03
-6.861364091e-05,-1.650980441e-03
1.579086820e-04,-1.582718105e-03
3.830544883e-04,-1.548000728e-03
6.023048772e-04,-1.445989241e-03
8.519578842e-04,-1.323823235e-03
1.034264686e-03,-1.255708048e-03
1.180994790e-03,-1.030339161e-03
1.286984072e-03,-9.726951248e-04
1.341452473e-03,-7.654396468e-04
1.410550321e-03,-5.433602491e-04
1.424030983e-03,-4.343758628e-04
1.513786381e-03,-2.763580123e-04
1.537776319e-03,-1.371750695e-04
1.553283771e-03,6.982405466e-05
1.554304268e-03,1.932384184e-04
1.508451183e-03,4.016283492e-04
1.481523039e-03,6.082192413e-04
1.361606992e-03,7.544130785e-04
1.277761185e-03,9.442481096e-04
1.177795581e-03,1.182352426e-03
1.005755970e-03,1.313855173e-03
8.569039637e-04,1.414433122e-03
6.965982029e-04,1.546552987e-03
4.988646251e-04,1.533760573e-03
2.990425273e-04,1.601553056e-03
6.362960266e-05,1.556853298e-03
-1.570163004e-04,1.545508625e-03
-4.174158967e-04,1.582086785e-03
-6.770749460e-04,1.497424557e-03
-8.506572922e-04,1.439500484e-03
-1.056151697e-03,1.324359560e-03
-1.237931545e-03,1.231907983e-03
-1.409007586e-03,1.057006069e-03
-1.544227009e-03,8.345184615e-04
-1.598448725e-03,6.473985850e-04
-1.627977937e-03,4.777750000e-04
-1.677832566e-03,3.221352526e-04
-1.700180117e-03,1.515670883e-04
-1.678387984e-03,-1.218004945e-05
-1.578906551e-03,-2.076873934e-04
-1.472229022e-03,-4.210993357e-04
-1.435095561e-03,-6.214767927e-04
-1.298665651e-03,-8.002092945e-04
-1.153383288e-03,-9.486720082e-04
-1.012638677e-03,-1.166583854e-03
-8.453599876e-04,-1.363633899e-03
-6.876933621e-04,-1.468213275e-03
-4.932635347e-04,-1.593654510e-03
-3.256145865e-04,-1.635098015e-03
-1.025668389e-04,-1.663905801e-03
1.227071189e-04,-1.676660147e-03
3.170230484e-04,-1.628519036e-03
4.894519225e-04,-1.593189314e-03
6.393813528e-04,-1.433139900e-03
8.827545098e-04,-1.317666727e-03
1.008528052e-03,-1.246095868e-03
1.123797032e-03,-1.098492299e-03
1.283006277e-03,-9.884067113e-04
1.378343906e-03,-8.693070849e-04
1.445599948e-03,-7.686199388e-04
1.495843870e-03,-5.966704921e-04
1.613809029e-03,-3.548258101e-04
1.565515995e-03,-1.728180941e-04
1.523882733e-03,1.041142605e-04
1.562449615e-03,3.501028405e-04
1.431003911e-03,5.351199652e-04
1.351676881e-03,8.152373484e-04
1.299577067e-03,9.517194121e-04
1.140348846e-03,1.074355328e-03
9.715036722e-04,1.293344656e-03
8.726012893e-04,1.349336817e-03
6.845320459e-04,1.465346315e-03
5.052204360e-04,1.574534806e-03
3.588984837e-04,1.605554484e-03
1.608089224e-04,1.725992654e-03
-1.506129956e-05,1.687520649e-03
-1.957874047e-04,1.696814667e-03
-3.488971852e-04,1.736350008e-03
-5.661207251e-04,1.620055758e-03
-7.635789807e-04,1.534239971e-03
-9.818467079e-04,1.445395872e-03
-1.155500300e-03,1.244496321e-03
-1.305657555e-03,1.025782316e-03
-1.399186673e-03,7.718144916e-04
-1.467430149e-03,5.346738035e-04
-1.581284567e-03,3.964781645e-04
-1.590621425e-03,1.774888515e-04
-1.648374600e-03,3.620313146e-05
-1.585101010e-03,-1.331023959e-04
-1.534111798e-03,-3.353215870e-04
-1.507615671e-03,-4.216926754e-04
-1.407498145e-03,-6.361298729e-04
-1.381799462e-03,-7.978881476e-04
-1.297308132e-03,-9.563901694e-04
-1.191333169e-03,-1.187298447e-03
-1.033073175e-03,-1.350243459e-03
-8.486683946e-04,-1.485301415e-03
-5.926548038e-04,-1.554883434e-03
-3.242570092e-04,-1.589653082e-03
-1.005969534e-04,-1.572080771e-03
1.554356568e-04,-1.691555372e-03
3.082274052e-04,-1.685303985e-03
4.359375453e-04,-1.563921105e-03
5.883020931e-04,-1.530115143e-03
7.227050373e-04,-1.380389789e-03
8.636395214e-04,-1.257606666e-03
9.960157331e-04,-1.128557953e-03
1.196132042e-03,-9.511640528e-04
1.388663193e-03,-7.303662715e-04
1.532436232e-03,-5.700225011e-04
1.613828004e-03,-4.130489251e-04
1.626957441e-03,-1.650477352e-04
1.627512742e-03,-7.092054148e-05
1.664109877e-03,7.647893653e-05
1.661190647e-03,3.003051388e-04
1.479182974e-03,4.594052443e-04
1.407536212e-03,6.462071324e-04
1.347770332e-03,8.387573180e-04
1.140125678e-03,1.051556901e-03
9.763215785e-04,1.277894131e-03
8.213321562e-04,1.399523695e-03
6.450347137e-04,1.450489159e-03
4.655047669e-04,1.556203002e-03
2.701255726e-04,1.544934348e-03
7.623685087e-05,1.499764621e-03
-7.698209083e-05,1.496717334e-03
-2.215952554e-04,1.448092051e-03
-4.094414180e-04,1.484926441e-03
-5.535846576e-04,1.501962426e-03
-7.024224033e-04,1.367853722e-03
-9.123739437e-04,1.253196970e-03
-1.078128931e-03,1.147302683e-03
-1.221327577e-03,9.614074370e-04
-1.370682730e-03,7.598053198e-04
-1.486620982e-03,5.481021944e-04
-1.574183581e-03,3.341871197e-04
-1.614160254e-03,1.742516033e-04
-1.690363977e-03,4.480891221e-06
-1.708733733e-03,-1.654749358e-04
-1.695010928e-03,-3.244231630e-04
-1.638463465e-03,-5.052963970e-04
-1.486863126e-03,-6.966931396e-04
-1.408523414e-03,-7.950021536e-04
-1.190421754e-03,-9.785145521e-04
-1.007113489e-03,-1.198458020e-03
-8.769872948e-04,-1.229862217e-03
-6.614393205e-04,-1.338699367e-03
-5.804747343e-04,-1.483791973e-03
-4.415338917e-04,-1.552799600e-03
-2.586338087e-04,-1.518547419e-03
-6.826238678e-05,-1.590991626e-03
1.961196831e-04,-1.674486208e-03
4.180661927e-04,-1.534724142e-03
6.404446322e-04,-1.469475916e-03
9.116667206e-04,-1.398275374e-03
1.093954430e-03,-1.283879741e-03
1.160465297e-03,-1.207457739e-03
1.398854423e-03,-1.068160869e-03
1.556184026e-03,-8.791849832e-04
1.508674235e-03,-6.730402820e-04
1.642445917e-03,-4.672895302e-04
1.726681017e-03,-3.048619838e-04
1.692874939e-03,-9.260824299e-06
1.664518146e-03,2.493017819e-04
1.629207400e-03,4.134761111e-04
1.603527693e-03,6.401265855e-04
1.547037158e-03,8.452650509e-04
1.408020267e-03,9.758943925e-04
1.255541807e-03,1.038095215e-03
1.167775248e-03,1.230346388e-03
9.869969217e-04,1.335889334e-03
8.271183469e-04,1.397439861e-03
6.701970124e-04,1.496831188e-03
4.317556741e-04,1.537126023e-03
2.716872550e-04,1.577624935e-03
4.712055670e-05,1.582608907e-03
-1.802751649e-04,1.573400339e-03
-3.600519267e-04,1.569498563e-03
-6.298262742e-04,1.584355719e-03
-8.236200665e-04,1.467335154e-03
-9.711714229e-04,1.412520185e-03
-1.091832644e-03,1.251341077e-03
-1.208145986e-03,9.982988704e-04
-1.352958498e-03,8.794080932e-04
-1.442253590e-03,6.549126119e-04
-1.448054099e-03,4.109651200e-04
-1.486041932e-03,2.137869160e-04
-1.584483893e-03,2.709420187e-05
-1.637162874e-03,-2.059928229e-04
-1.597855357e-03,-4.216214584e-04
-1.522563049e-03,-6.461311714e-04
-1.479035825e-03,-7.925481186e-04
-1.369192265e-03,-1.016227179e-03
-1.356808119e-03,-1.235368312e-03
-1.138839289e-03,-1.289646956e-03
-8.935200749e-04,-1.459042658e-03
-7.995779742e-04,-1.516743680e-03
-5.430042511e-04,-1.529873000e-03
-3.673238971e-04,-1.573623391e-03
-1.876040915e-04,-1.578479307e-03
4.063180677e-05,-1.495435718e-03
2.588758944e-04,-1.485766610e-03
4.853982246e-04,-1.469381037e-03
7.141894894e-04,-1.361792092e-03
8.632075624e-04,-1.294441172e-03
1.063124626e-03,-1.206190325e-03
1.174169127e-03,-1.149533666e-03
1.234343043e-03,-1.017043600e-03
1.354411012e-03,-8.734367439e-04
1.429926371e-03,-7.526995032e-04
1.496774261e-03,-5.908510648e-04
1.537254197e-03,-3.278645163e-04
1.638392219e-03,-8.482839621e-05
1.630598097e-03,1.538929791e-04
1.635416062e-03,4.199838440e-04
1.605848782e-03,6.481580203e-04
1.503058826e-03,9.185873787e-04
1.387955970e-03,1.061263960e-03
1.259092358e-03,1.187412417e-03
1.208886504e-03,1.309744548e-03
9.982276242e-04,1.411162666e-03
7.939436473e-04,1.521447673e-03
6.608222611e-04,1.536470954e-03
4.437268653e-04,1.617288333e-03
2.324557136e-04,1.546885236e-03
2.750241765e-05,1.535189338e-03
-1.862465288e-04,1.637590001e-03
-4.788525112e-04,1.534444047e-03
-6.865209434e-04,1.476633945e-03
-8.579862188e-04,1.428734977e-03
