I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-6.155433948e-04,-1.525966451e-03
-4.112451570e-04,-1.591010601e-03
-1.808732486e-04,-1.637794194e-03
-2.859890628e-05,-1.651279512e-03
1.595605427e-04,-1.641700743e-03
3.680121736e-04,-1.545062521e-03
5.371847656e-04,-1.513008028e-03
7.857793244e-04,-1.429978642e-03
9.792598430e-04,-1.319470466e-03
1.079524518e-03,-1.191518269e-03
1.249352121e-03,-9.910126682e-04
1.411646837e-03,-8.397446363e-04
1.495767967e-03,-6.656591431e-04
1.562117366e-03,-4.602596455e-04
1.633555279e-03,-2.903607965e-04
1.660891576e-03,-1.474184683e-04
1.635173918e-03,1.050066421e-04
1.589914085e-03,2.792582382e-04
1.528980676e-03,4.620634136e-04
1.456944621e-03,6.636702456e-04
1.349203871e-03,8.296293672e-04
1.292044064e-03,1.073068939e-03
1.168686664e-03,1.196227036e-03
9.609422414e-04,1.331930631e-03
8.263351629e-04,1.456754748e-03
6.394383381e-04,1.529668923e-03
4.499782808e-04,1.634039450e-03
2.671541297e-04,1.613771077e-03
-3.085359367e-06,1.615498913e-03
-2.115179959e-04,1.659030910e-03
-3.823851875e-04,1.538592740e-03
-5.533473450e-04,1.493741060e-03
-7.241006242e-04,1.471948926e-03
-1.022620942e-03,1.329438644e-03
-1.211098395e-03,1.230697613e-03
-1.246038941e-03,1.070429804e-03
-1.424553106e-03,8.660935564e-04
-1.517711906e-03,6.788977189e-04
-1.552130328e-03,4.343948385e-04
-1.614217297e-03,3.016626870e-04
-1.593687804e-03,1.360595925e-04
-1.647316036e-03,-1.488519774e-04
-1.607614569e-03,-3.248693538e-04
-1.556777395e-03,-4.969279398e-04
-1.476467820e-03,-6.570866099e-04
-1.356584951e-03,-8.318223408e-04
-1.243062783e-03,-1.012619701e-03
-1.070766826e-03,-1.145555871e-03
-9.319161763e-04,-1.265937113e-03
-7.519020583e-04,-1.393125160e-03
-6.162696518e-04,-1.479220926e-03
-3.999385226e-04,-1.573011046e-03
-2.064959699e-04,-1.635378110e-03
-3.702431059e-06,-1.548095606e-03
2.076114470e-04,-1.577268937e-03
3.410128993e-04,-1.566446386e-03
5.908130552e-04,-1.466499758e-03
8.546729805e-04,-1.412240090e-03
9.654089226e-04,-1.297341310e-03
1.094120671e-03,-1.169522060e-03
1.308742911e-03,-1.045922516e-03
1.389873680e-03,-8.285660879e-04
1.530931564e-03,-6.740608369e-04
1.606688951e-03,-5.067631137e-04
1.607785467e-03,-2.854099730e-04
1.652190927e-03,-1.357415749e-04
1.635620138e-03,1.301262091e-04
1.594357076e-03,3.333849309e-04
1.574776834e-03,5.116000539e-04
1.520650228e-03,6.803122233e-04
1.383997267e-03,8.650872624e-04
1.294778194e-03,1.131866476e-03
1.134192338e-03,1.199625665e-03
9.109404637e-04,1.297436305e-03
7.710170466e-04,1.462835236e-03
5.637948052e-04,1.480336417e-03
3.624680103e-04,1.539152814e-03
2.154387766e-04,1.617971924e-03
-6.980506441e-05,1.599806244e-03
-2.313022705e-04,1.557764714e-03
-3.576548479e-04,1.514066476e-03
-6.123299245e-04,1.501720282e-03
-7.715012180e-04,1.481228741e-03
-9.562002961e-04,1.319489442e-03
-1.133840997e-03,1.156098326e-03
-1.237447374e-03,1.041403739e-03
-1.367056277e-03,8.813779568e-04
-1.461610664e-03,6.926394417e-04
-1.512243762e-03,4.502013908e-04
-1.607951592e-03,2.082047868e-04
-1.661579940e-03,7.343155175e-06
-1.634485670e-03,-1.538549986e-04
-1.606688951e-03,-3.081372124e-04
-1.556573203e-03,-5.332450382e-04
-1.461942913e-03,-7.048384869e-04
-1.420513610e-03,-8.689368260e-04
-1.277167816e-03,-1.087911893e-03
-1.092839055e-03,-1.210077899e-03
-9.344081627e-04,-1.355284359e-03
-7.120344671e-04,-1.498074853e-03
-5.735777668e-04,-1.495881821e-03
-3.694409097e-04,-1.553283771e-03
-1.254601957e-04,-1.628984232e-03
2.813373067e-05,-1.596516813e-03
1.974012848e-04,-1.636531553e-03
4.190914624e-04,-1.641534502e-03
5.849746522e-04,-1.564106322e-03
7.279121783e-04,-1.456925645e-03
9.105132776e-04,-1.315359841e-03
1.086312230e-03,-1.246931381e-03
1.251379028e-03,-1.111840014e-03
1.371090999e-03,-8.972747019e-04
1.467188005e-03,-7.229471230e-04
1.546348794e-03,-5.069529871e-04
1.594043802e-03,-3.175071906e-04
1.666582888e-03,-1.155111022e-04
1.667736331e-03,1.423252543e-04
1.613215660e-03,3.320843389e-04
1.612565364e-03,5.587206106e-04
1.529816072e-03,7.190453471e-04
1.340204151e-03,8.769350825e-04
1.247899723e-03,1.093992498e-03
1.168501563e-03,1.211530413e-03
9.003600571e-04,1.348534599e-03
7.111041341e-04,1.415757462e-03
5.811250303e-04,1.524105784e-03
3.836288233e-04,1.632981002e-03
1.683371956e-04,1.609309111e-03
-5.085621524e-05,1.605440630e-03
-2.484995930e-04,1.596459770e-03
-4.777560243e-04,1.588983811e-03
-6.243770476e-04,1.516259508e-03
-7.934974274e-04,1.408988610e-03
-9.253894095e-04,1.292879460e-03
-1.099308720e-03,1.141165267e-03
-1.221104525e-03,1.007654588e-03
-1.323486213e-03,8.988553309e-04
-1.489540213e-03,6.958387094e-04
-1.470240182e-03,4.856592859e-04
-1.556630246e-03,2.772693697e-04
-1.598486677e-03,-1.689827513e-06
-1.628125086e-03,-8.217023424e-05
-1.577696064e-03,-2.561275323e-04
-1.530376147e-03,-5.253417767e-04
-1.538516721e-03,-6.556340959e-04
-1.363633899e-03,-8.496367373e-04
-1.253310940e-03,-1.018401119e-03
-1.144473674e-03,-1.165079186e-03
-9.821220301e-04,-1.326353289e-03
-7.320608129e-04,-1.434236416e-03
-5.445517018e-04,-1.493983204e-03
-3.956996952e-04,-1.583890524e-03
-2.063678112e-04,-1.628628233e-03
8.890581739e-06,-1.653472544e-03
1.966228301e-04,-1.670598635e-03
3.394844534e-04,-1.600328367e-03
5.970455240e-04,-1.519382815e-03
7.190263714e-04,-1.409600955e-03
8.855408523e-04,-1.349127968e-03
1.161822933e-03,-1.246637083e-03
1.270213979e-03,-1.031639753e-03
1.403373317e-03,-8.858398651e-04
1.482268330e-03,-7.084079552e-04
1.544915373e-03,-4.924091045e-04
1.622253447e-03,-2.549361088e-04
1.673199818e-03,-6.097144433e-05
1.679038280e-03,1.279142452e-04
1.532308059e-03,3.706892894e-04
1.530390466e-03,5.262531340e-04
1.495008473e-03,7.274849922e-04
1.300578588e-03,9.150890983e-04
1.206935616e-03,1.042557182e-03
1.046534861e-03,1.194660552e-03
8.960832492e-04,1.327952836e-03
7.454322767e-04,1.447142684e-03
5.487145390e-04,1.509808702e-03
3.910099622e-04,1.533997944e-03
