I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
3.640486684e-04,4.547914432e-04
2.729925909e-04,4.639431136e-04
2.541529248e-04,4.374422424e-04
2.176175039e-04,4.741864977e-04
1.928112179e-04,5.145002506e-04
6.631149154e-05,5.490515614e-04
1.799951133e-05,5.570260109e-04
-3.034569454e-05,5.212121177e-04
-1.823020139e-04,4.538421053e-04
-2.797234047e-04,3.952345287e-04
-3.680121736e-04,3.749850730e-04
-4.669904883e-04,3.238867794e-04
-5.068580504e-04,3.235117765e-04
-5.152645172e-04,2.973669325e-04
-5.232010153e-04,2.748153347e-04
-4.814774438e-04,2.637507569e-04
-5.211599055e-04,1.454106095e-04
-5.215111305e-04,1.433837606e-04
-4.618213279e-04,6.496817514e-05
-5.360171199e-04,-8.624291513e-05
-5.748973927e-04,-1.249950292e-04
-5.782817607e-04,-2.269685210e-04
-5.547048640e-04,-3.111845872e-04
-4.355672863e-04,-3.523527703e-04
-3.505870118e-04,-3.459779546e-04
-2.201427560e-04,-4.282573645e-04
-7.560554513e-05,-4.445480590e-04
-5.413144027e-05,-4.441540805e-04
-3.884229955e-05,-5.323526566e-04
2.028742347e-05,-5.583835882e-04
5.390834485e-05,-6.118267193e-04
6.874655082e-05,-5.823354586e-04
1.399993635e-04,-5.735587911e-04
2.673772397e-04,-5.232958938e-04
3.509050293e-04,-4.910325515e-04
3.686244891e-04,-4.116343916e-04
4.279772984e-04,-2.983922022e-04
4.789854283e-04,-3.073350235e-04
5.337481853e-04,-2.372498857e-04
5.368714919e-04,-2.200905437e-04
4.553515755e-04,-1.395721629e-04
4.509228747e-04,-5.838923607e-05
4.491950967e-04,-3.438039494e-05
4.114872427e-04,1.270218672e-05
4.229030747e-04,9.836599929e-05
4.276640248e-04,3.012734524e-04
3.824231680e-04,3.510901588e-04
4.213603970e-04,3.838139528e-04
4.349169903e-04,4.040111962e-04
2.955821692e-04,4.160773242e-04
2.389064903e-04,3.901033197e-04
2.145653707e-04,3.177303006e-04
1.330644300e-04,3.872743109e-04
1.311847300e-04,3.626009275e-04
8.202309255e-05,3.650359868e-04
-3.157509127e-05,4.519291979e-04
-7.443310460e-05,4.700568679e-04
-1.526635751e-04,4.191626795e-04
-2.209449449e-04,4.065221874e-04
-2.982071019e-04,3.995824954e-04
-4.250770726e-04,4.200740368e-04
-4.331654636e-04,4.302082525e-04
-5.194083788e-04,3.353785432e-04
-5.650052335e-04,2.464395075e-04
-4.733890528e-04,1.697896951e-04
-4.710062058e-04,1.656790409e-04
-4.232923093e-04,9.942451288e-05
-4.492330481e-04,1.348064689e-05
-4.131201131e-04,-5.301596684e-05
-3.411030921e-04,-1.727279014e-04
-3.841319703e-04,-1.353523403e-04
-3.177682811e-04,-2.057127713e-04
-3.560552141e-04,-3.223583335e-04
-3.194391029e-04,-3.159265616e-04
-2.765051613e-04,-3.496946301e-04
-3.139376931e-04,-2.719672921e-04
-2.104357409e-04,-3.258566721e-04
-1.529246510e-04,-3.845781612e-04
-1.306103804e-04,-4.150187888e-04
-8.352779696e-05,-5.149654462e-04
7.577167707e-05,-5.670890096e-04
1.336055429e-04,-6.057082210e-04
1.271120564e-04,-5.625511985e-04
