I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-4.223016556e-03,-8.212708868e-03
-3.201344982e-03,-8.558833972e-03
-2.012000652e-03,-8.818564005e-03
-9.294620831e-04,-9.001853876e-03
2.369935683e-04,-9.043155238e-03
1.331764506e-03,-9.067718871e-03
2.511007711e-03,-8.852835745e-03
3.719637869e-03,-8.512401953e-03
4.658232909e-03,-8.052925579e-03
5.660865456e-03,-7.333063520e-03
6.596688181e-03,-6.524072960e-03
7.345817983e-03,-5.631056149e-03
7.984306663e-03,-4.658474587e-03
8.477613330e-03,-3.639940638e-03
8.889931254e-03,-2.470712876e-03
9.140200913e-03,-1.339273760e-03
9.161100723e-03,-3.195150639e-04
9.107382968e-03,9.517953731e-04
8.913622238e-03,2.099411329e-03
8.628563024e-03,3.123859875e-03
8.218751289e-03,4.285217728e-03
7.615293376e-03,5.229593720e-03
6.972209550e-03,6.097396370e-03
6.171999965e-03,6.917114370e-03
5.281342193e-03,7.588237058e-03
4.277575295e-03,8.169215173e-03
3.230257193e-03,8.677392267e-03
2.136957832e-03,9.016768076e-03
9.511830285e-04,9.135663509e-03
-2.594929538e-04,9.184364229e-03
-1.412168960e-03,9.025677107e-03
-2.479845658e-03,8.765419945e-03
-3.566898406e-03,8.410428651e-03
-4.625280853e-03,7.765317801e-03
-5.605153274e-03,7.161726244e-03
-6.396533456e-03,6.462133024e-03
-7.205799688e-03,5.571499001e-03
-7.839138620e-03,4.650310613e-03
-8.286249824e-03,3.660266055e-03
-8.759249933e-03,2.674047602e-03
-9.008513764e-03,1.519719837e-03
-9.156287648e-03,3.582861682e-04
-9.162349626e-03,-8.081885171e-04
-9.004962631e-03,-2.007909119e-03
-8.658946492e-03,-3.048956860e-03
-8.207445033e-03,-4.133298993e-03
-7.671726868e-03,-5.203562789e-03
-6.893703714e-03,-6.160361227e-03
-6.125140470e-03,-6.958154496e-03
-5.209643394e-03,-7.646849379e-03
-4.173446912e-03,-8.255382068e-03
-3.227057867e-03,-8.689815179e-03
-2.043238841e-03,-8.998730220e-03
-8.479801472e-04,-9.173522703e-03
1.958016510e-04,-9.262666106e-03
1.329903724e-03,-9.124750271e-03
2.482133452e-03,-8.825537749e-03
3.550612368e-03,-8.479806595e-03
4.581378773e-03,-7.929881103e-03
5.633082706e-03,-7.291112095e-03
6.506538484e-03,-6.516449619e-03
7.250651252e-03,-5.566400941e-03
7.975477725e-03,-4.544952419e-03
8.575826883e-03,-3.595217364e-03
8.930192329e-03,-2.538362984e-03
9.148640558e-03,-1.363894902e-03
9.277224541e-03,-3.115927975e-04
9.171681479e-03,8.497269591e-04
8.973164484e-03,1.935835113e-03
8.638417348e-03,3.000127384e-03
8.158354089e-03,4.138767254e-03
7.543333340e-03,5.122916307e-03
6.849540398e-03,6.079230458e-03
6.013792474e-03,6.916929502e-03
4.985836335e-03,7.574718446e-03
4.020669498e-03,8.159023710e-03
2.938358579e-03,8.615789935e-03
1.842880389e-03,8.934744634e-03
7.709600613e-04,9.087631479e-03
-4.095126060e-04,9.150947444e-03
-1.493332908e-03,9.010948241e-03
-2.611998701e-03,8.712352253e-03
-3.666365752e-03,8.331418969e-03
-4.677143414e-03,7.748732809e-03
-5.660547409e-03,7.132106926e-03
-6.517418195e-03,6.444859784e-03
-7.294344716e-03,5.643777084e-03
-7.955000736e-03,4.702301230e-03
-8.468110114e-03,3.693901235e-03
-8.860349655e-03,2.660884988e-03
-9.127703495e-03,1.553653972e-03
-9.190739132e-03,3.660185321e-04
-9.198144078e-03,-8.103434811e-04
-9.017513134e-03,-1.994072460e-03
-8.579771966e-03,-3.148552263e-03
-8.079307154e-03,-4.147819243e-03
-7.490597200e-03,-5.123751704e-03
-6.786280777e-03,-6.003625225e-03
-5.934337154e-03,-6.886991672e-03
-5.005786661e-03,-7.700867020e-03
-4.098842852e-03,-8.198967203e-03
-3.113094252e-03,-8.688196540e-03
-1.902086078e-03,-9.035213850e-03
-8.049892494e-04,-9.196729399e-03
2.459933166e-04,-9.286153130e-03
1.508579357e-03,-9.170864709e-03
2.574528102e-03,-8.907930925e-03
3.716400592e-03,-8.532186039e-03
4.792170599e-03,-7.992082275e-03
5.649003200e-03,-7.267549634e-03
6.542964838e-03,-6.474963389e-03
7.312234957e-03,-5.526946392e-03
7.927427068e-03,-4.536992405e-03
8.430602029e-03,-3.477717284e-03
8.836307563e-03,-2.429639688e-03
9.040885605e-03,-1.380052767e-03
9.171942249e-03,-2.047871676e-04
9.173395112e-03,8.873825427e-04
8.985344321e-03,1.978360815e-03
8.662687615e-03,3.008533735e-03
8.246775717e-03,4.106613342e-03
7.652369794e-03,5.223123822e-03
6.949563045e-03,6.128786132e-03
6.205022801e-03,6.957556587e-03
5.221002270e-03,7.702466566e-03
4.204480909e-03,8.273623884e-03
3.145689843e-03,8.708649315e-03
2.058243146e-03,9.000738151e-03
9.236046462e-04,9.160023183e-03
-3.361949930e-04,9.197455831e-03
-1.524831983e-03,9.009999223e-03
-2.716891468e-03,8.818360046e-03
-3.761494299e-03,8.422271349e-03
-4.777626600e-03,7.786236238e-03
-5.780691281e-03,7.141292095e-03
-6.605445873e-03,6.381505635e-03
-7.313649636e-03,5.478226114e-03
-7.907994092e-03,4.491974600e-03
-8.410874754e-03,3.498246893e-03
-8.749988861e-03,2.395387506e-03
-9.103883989e-03,1.317073475e-03
-9.262609296e-03,1.938887290e-04
-9.168111719e-03,-9.144197684e-04
-8.979059756e-03,-1.968729775e-03
-8.629065938e-03,-3.116753884e-03
-8.131468669e-03,-4.185812082e-03
-7.482917048e-03,-5.153223872e-03
-6.777784321e-03,-6.062327418e-03
-5.943635944e-03,-6.931283511e-03
-4.970864858e-03,-7.594559807e-03
-3.992165439e-03,-8.128773421e-03
-3.045966383e-03,-8.596898057e-03
-1.923598116e-03,-8.906126954e-03
-8.253668202e-04,-9.079524316e-03
2.181159070e-04,-9.080625139e-03
1.402272028e-03,-9.014090523e-03
2.493791515e-03,-8.848373778e-03
3.625639016e-03,-8.463591337e-03
4.582475405e-03,-7.904258557e-03
5.543436389e-03,-7.200739812e-03
6.549975835e-03,-6.474911235e-03
7.306078449e-03,-5.621220917e-03
8.061944507e-03,-4.566630814e-03
8.575846441e-03,-3.550702706e-03
8.884762414e-03,-2.438117284e-03
9.163891897e-03,-1.292879460e-03
9.235463105e-03,-1.268367487e-04
9.169003926e-03,1.088804333e-03
8.944879286e-03,2.132382011e-03
8.521306328e-03,3.154077334e-03
8.110436611e-03,4.170190543e-03
7.575686555e-03,5.126077682e-03
6.850043312e-03,6.051989272e-03
6.066713482e-03,6.853000727e-03
5.171019584e-03,7.602111436e-03
4.204480909e-03,8.190765046e-03
3.114636987e-03,8.578803390e-03
2.011701697e-03,8.986237459e-03
8.809840074e-04,9.238790721e-03
-3.072448308e-04,9.220401756e-03
-1.480948762e-03,9.093455970e-03
-2.644224092e-03,8.881567046e-03
-3.784459084e-03,8.374633268e-03
-4.882039968e-03,7.815803401e-03
-5.833370145e-03,7.195940707e-03
-6.695780437e-03,6.380746141e-03
-7.435706444e-03,5.584400613e-03
-8.053518832e-03,4.625822417e-03
-8.528208360e-03,3.533519572e-03
-8.885786869e-03,2.461566124e-03
-9.166365489e-03,1.318430994e-03
-9.180680849e-03,1.356846042e-04
-9.117070585e-03,-1.030970481e-03
-8.904883638e-03,-2.166800434e-03
-8.527149446e-03,-3.283904633e-03
-8.054449223e-03,-4.315658007e-03
-7.378005423e-03,-5.247536115e-03
-6.708425470e-03,-6.109965499e-03
-5.912621040e-03,-6.875870284e-03
-5.029643420e-03,-7.622935344e-03
-4.124612547e-03,-8.203594945e-03
-3.114485182e-03,-8.646045811e-03
-1.998240128e-03,-9.044754319e-03
-8.857259527e-04,-9.200057015e-03
2.789781720e-04,-9.159429930e-03
1.483032480e-03,-9.032294154e-03
2.618748462e-03,-8.773380890e-03
3.761494299e-03,-8.287849836e-03
4.799812566e-03,-7.715838030e-03
5.724457093e-03,-7.119628135e-03
6.558026187e-03,-6.340190303e-03
7.242558058e-03,-5.521644372e-03
7.853065617e-03,-4.583087750e-03
8.385099471e-03,-3.581736702e-03
8.752551861e-03,-2.462719567e-03
9.009016678e-03,-1.271329354e-03
9.124656208e-03,-1.592092885e-04
9.096764028e-03,1.034022542e-03
8.871300146e-03,2.220224589e-03
8.536183275e-03,3.397388849e-03
8.050860837e-03,4.435522016e-03
7.431875914e-03,5.418517627e-03
6.738529075e-03,6.332975347e-03
5.877291318e-03,7.088389713e-03
5.016998388e-03,7.705627941e-03
4.035673570e-03,8.217802271e-03
3.018350108e-03,8.627167903e-03
1.913615735e-03,8.910014294e-03
7.364277844e-04,9.117516689e-03
-3.570567642e-04,9.123241529e-03
-1.576229348e-03,8.953527547e-03
-2.780672861e-03,8.661030792e-03
-3.853466595e-03,8.313680999e-03
-4.855244886e-03,7.835881785e-03
-5.861242767e-03,7.130844519e-03
-6.686386652e-03,6.379891653e-03
-7.353441324e-03,5.600135773e-03
-8.038101718e-03,4.664218519e-03
-8.505485952e-03,3.601150587e-03
-8.864142001e-03,2.470043721e-03
-9.127128869e-03,1.371423248e-03
-9.245763533e-03,2.278229222e-04
-9.215474129e-03,-1.012638677e-03
-8.998136967e-03,-2.109602559e-03
-8.659711108e-03,-3.274363698e-03
-8.094985969e-03,-4.360580817e-03
-7.464063354e-03,-5.313235335e-03
-6.756604649e-03,-6.262111478e-03
-5.902320612e-03,-7.012670394e-03
-5.051174667e-03,-7.803438697e-03
-4.062843975e-03,-8.380695246e-03
-3.093362320e-03,-8.693645708e-03
-2.045246772e-03,-9.041184559e-03
-8.011966129e-04,-9.209726006e-03
3.308786836e-04,-9.148569778e-03
1.513843425e-03,-9.032498114e-03
2.733068308e-03,-8.811463602e-03
3.852759255e-03,-8.391294628e-03
4.897063132e-03,-7.828482427e-03
5.804842338e-03,-7.142649498e-03
6.593840197e-03,-6.355436519e-03
7.356545422e-03,-5.444904324e-03
7.943973877e-03,-4.492809996e-03
8.403474465e-03,-3.423272632e-03
8.827697486e-03,-2.316174563e-03
9.058809839e-03,-1.320253708e-03
9.219025262e-03,-2.282121568e-04
9.184084833e-03,9.261916275e-04
8.950308897e-03,2.040542662e-03
8.602475747e-03,3.093960229e-03
8.121799678e-03,4.178392701e-03
7.438753732e-03,5.273458082e-03
6.649979390e-03,6.186966319e-03
5.852560978e-03,6.966204848e-03
4.915898200e-03,7.651795633e-03
3.937492613e-03,8.160552010e-03
2.933056559e-03,8.591188118e-03
1.893048291e-03,8.923010901e-03
7.485366659e-04,9.041222744e-03
