I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
1.988727599e-04,-4.356954596e-04
2.062728745e-04,-2.530374331e-04
2.091921051e-04,-4.935150719e-05
2.755747992e-04,1.827861706e-04
3.227712878e-04,2.351898147e-04
4.414959403e-04,2.328449482e-04
5.442716065e-04,1.425863156e-04
6.205464597e-04,6.206793478e-05
6.812947686e-04,5.024388884e-05
6.834165542e-04,-1.366576817e-05
5.780206993e-04,6.582732749e-05
3.455839760e-04,2.549551136e-04
2.009898017e-04,4.274788953e-04
1.224270527e-04,5.835600896e-04
-6.939684681e-05,7.358154398e-04
-4.998282020e-05,7.958755596e-04
1.001507626e-04,8.115728851e-04
1.336767455e-04,8.184129256e-04
1.475323807e-04,7.502834196e-04
2.216854336e-04,7.008939283e-04
1.309094223e-04,5.596319679e-04
-1.892416913e-04,4.268998164e-04
-3.248313733e-04,3.511803516e-04
-4.941226798e-04,2.131318761e-04
-6.439002464e-04,1.456716855e-04
-6.813138025e-04,1.567362488e-04
-8.013817132e-04,1.785853383e-04
-8.097122191e-04,2.228958474e-04
-7.580015808e-04,3.027259663e-04
-7.059539203e-04,3.725452698e-04
-6.206603721e-04,3.530790273e-04
-4.734602408e-04,1.997841318e-04
-3.449906362e-04,4.806989818e-05
-2.551781945e-04,-6.186382961e-05
-2.104357409e-04,-1.504706015e-04
-2.239923342e-04,-1.223890868e-04
-3.120769688e-04,-1.233574149e-04
-3.593256988e-04,-1.281563309e-04
-3.536723671e-04,-1.353903062e-04
-4.450132255e-04,-2.470708278e-04
-4.298569984e-04,-3.405287280e-04
-3.834436939e-04,-3.747240116e-04
-2.949318732e-04,-4.439499753e-04
-1.942589734e-04,-5.891422625e-04
-1.632629719e-04,-6.760876859e-04
6.015501276e-05,-7.315386902e-04
2.700543846e-04,-7.424181094e-04
3.541375336e-04,-7.109189755e-04
5.150603829e-04,-7.327680942e-04
5.649292725e-04,-6.534221466e-04
6.177411415e-04,-4.523563839e-04
5.827816203e-04,-2.279368491e-04
4.295389808e-04,-3.735658174e-05
3.622828808e-04,1.288635831e-04
2.088740730e-04,1.819887257e-04
2.224496566e-04,1.665144664e-04
2.189371007e-04,1.519563230e-04
1.728750503e-04,9.040577424e-05
2.697933232e-04,7.538244972e-05
2.047871676e-04,-2.856093306e-05
1.685792813e-04,6.677192141e-05
1.991338358e-04,2.996358671e-04
1.516762568e-04,4.666914465e-04
8.140601858e-05,6.548176752e-04
6.488748113e-06,7.126088021e-04
-1.214207532e-05,8.292923449e-04
-3.204026871e-05,8.346656105e-04
-1.618294627e-04,7.895007147e-04
-2.292944118e-04,7.589319139e-04
-2.477591042e-04,6.563224015e-04
-3.146069648e-04,6.727792206e-04
-4.243176081e-04,6.408718182e-04
-5.398999201e-04,6.631481228e-04
-5.300077610e-04,6.765195867e-04
-5.818133359e-04,5.736869643e-04
-5.409963778e-04,5.492936471e-04
-4.252289655e-04,4.893427249e-04
-4.139223020e-04,3.964971402e-04
-2.955109521e-04,2.697173622e-04
-2.349477290e-04,2.345537650e-04
-2.212772233e-04,1.537031058e-04
-2.023141278e-04,1.083720563e-04
-2.487036982e-04,1.161614055e-04
-2.502511197e-04,2.698028038e-05
-2.392055321e-04,-4.432949208e-05
-2.424380364e-04,-1.947051642e-04
-1.943728857e-04,-3.273613693e-04
-1.581128017e-04,-5.420406815e-04
-1.372462721e-04,-6.640974898e-04
-7.675899542e-05,-7.348661311e-04
4.209854160e-05,-7.337696152e-04
1.483678061e-04,-5.867783912e-04
2.408953587e-04,-5.349728162e-04
3.254294570e-04,-4.327192728e-04
3.219121427e-04,-3.516455181e-04
3.547166416e-04,-2.618710569e-04
3.300954704e-04,-1.484817330e-04
2.058646642e-04,-7.757542335e-05
2.262992348e-04,-1.084812320e-04
2.214481065e-04,-1.882733632e-04
2.126144827e-04,-9.485343617e-05
3.757445375e-04,-1.448932162e-04
5.117091932e-04,-2.651083050e-04
5.949427141e-04,-2.411564346e-04
6.955206627e-04,-2.623552282e-04
7.306463085e-04,-2.933512151e-04
7.793474942e-04,-2.236790606e-04
7.777478895e-04,-1.682280272e-04
6.641354412e-04,-1.211264607e-04
6.079961313e-04,7.903266123e-06
5.106506869e-04,2.116271644e-04
3.389290941e-04,3.719519300e-04
1.778021397e-04,5.274635041e-04
8.819381037e-05,7.566060522e-04
8.354203374e-07,7.068843115e-04
1.643784526e-05,6.988481036e-04
-1.301546945e-05,6.485140184e-04
2.430313725e-05,4.325910995e-04
1.549704757e-04,3.062575124e-04
3.910336818e-05,1.606427977e-04
1.112912796e-04,2.138771088e-04
9.009249334e-05,3.433530219e-04
-6.246191333e-05,4.081360821e-04
-5.095114830e-05,5.149844219e-04
-1.542821992e-04,5.830806913e-04
-2.410282614e-04,5.265141954e-04
-4.170456377e-04,4.596093495e-04
-5.793593009e-04,4.284994502e-04
-6.380997947e-04,3.501597967e-04
-6.942580803e-04,2.432022593e-04
-7.359673618e-04,1.641743438e-04
-7.733951206e-04,1.567932050e-04
-6.301774993e-04,1.400943001e-04
-6.317391526e-04,6.805828161e-05
-6.466723280e-04,-1.086046450e-05
-5.242262851e-04,-1.130570599e-04
-5.520230043e-04,-2.957150864e-04
-5.212500691e-04,-4.289076605e-04
-4.526554258e-04,-5.204526242e-04
-4.205392033e-04,-6.743978593e-04
-3.602180805e-04,-7.258663536e-04
-3.682542301e-04,-7.367648068e-04
-3.302805999e-04,-6.754183560e-04
-2.710179542e-04,-6.997215096e-04
-2.012318728e-04,-6.998354220e-04
