I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-1.623326243e-04,2.963843508e-05
-1.816896838e-04,-5.800475265e-06
-1.721488079e-04,-8.382683882e-05
-1.773037366e-04,-8.155791147e-05
-8.711630653e-05,-4.021884524e-05
-1.346640638e-04,-5.507603782e-05
-1.287876366e-04,-1.008959953e-04
-8.536951646e-05,-1.282844896e-04
-1.334726403e-04,-8.875392086e-05
-9.174909064e-05,-1.272449590e-04
-8.343286027e-05,-1.408537646e-04
-5.863131810e-05,-1.641363633e-04
-7.960226867e-06,-1.829713001e-04
2.145986036e-05,-1.412477432e-04
1.868778418e-05,-1.850740955e-04
6.909780495e-05,-1.671695063e-04
7.798839215e-05,-1.308524661e-04
6.945381028e-05,-1.057139016e-04
1.280993747e-04,-1.260725257e-04
1.047645637e-04,-1.528297144e-04
1.730791555e-04,-8.930928743e-05
1.768575457e-04,-9.178231994e-05
6.831935025e-05,-3.945937351e-05
1.138924781e-04,5.933383363e-06
1.723196910e-04,-7.647893653e-05
1.937035995e-04,-1.638088361e-05
1.661632123e-04,1.258826615e-05
1.248288900e-04,3.263360850e-05
1.126678253e-04,4.940846702e-05
1.400373440e-04,2.919224607e-05
1.954693726e-04,1.055050452e-04
1.339568116e-04,1.332115789e-04
7.302333688e-05,1.654939260e-04
8.535053348e-05,1.512870367e-04
8.231738320e-05,1.438679319e-04
8.036648796e-05,1.905233075e-04
7.778427971e-05,1.338666189e-04
2.002635483e-05,1.666094031e-04
6.787790426e-06,1.923080708e-04
-2.372878589e-05,1.394250139e-04
-6.058221697e-05,1.348491933e-04
-4.970276495e-05,1.120697416e-04
-1.223558502e-04,9.886915359e-05
-1.407256059e-04,1.349061495e-04
-7.132875908e-05,1.814286225e-04
-1.291246590e-04,1.125349227e-04
-1.225789456e-04,7.681595162e-05
-1.094685504e-04,5.596841584e-05
-2.258910245e-04,6.381946878e-05
-1.492791780e-04,3.564776489e-05
-1.121267051e-04,-4.310484292e-05
-1.941687806e-04,8.354203374e-07
-1.889996201e-04,-3.873312744e-05
-1.292528177e-04,-6.937786384e-05
-1.446511305e-04,-3.947836012e-05
-1.487380505e-04,-9.107980441e-05
-1.378633460e-04,-1.089464131e-04
-1.324520999e-04,-6.067715003e-05
-7.748523785e-05,-1.362257317e-04
-1.103609247e-04,-1.278193085e-04
-4.937049380e-05,-1.461178617e-04
-1.240314396e-05,-2.579835127e-04
-5.952369975e-06,-1.212213901e-04
1.784761707e-06,-1.132421821e-04
-2.419396333e-05,-1.855012961e-04
5.003978004e-05,-1.125918789e-04
1.209793118e-04,-1.399424073e-04
8.726345550e-05,-1.504136453e-04
5.325330130e-05,-1.106931959e-04
1.066774857e-04,-1.163465276e-04
1.285835315e-04,-1.456526952e-04
1.392731210e-04,-1.084432588e-04
1.302733581e-04,-8.795172471e-05
1.173148557e-04,-9.566987137e-05
1.686362521e-04,-1.814665848e-05
1.503756648e-04,-2.863688132e-05
1.597124356e-04,-3.256240689e-06
2.072412026e-04,4.524086035e-05
1.823589701e-04,3.356396337e-05
1.909125422e-04,6.565644435e-05
1.512490562e-04,1.114194456e-04
1.305534242e-04,7.964024553e-05
1.579086820e-04,9.791980847e-05
1.426575182e-04,1.452444703e-04
1.006349266e-04,1.351292449e-04
2.123676495e-05,1.690824283e-04
-4.580097084e-05,2.106588363e-04
2.014027632e-05,1.947431301e-04
-2.164498255e-05,1.011380737e-04
-8.109273767e-05,1.218906764e-04
-3.371110870e-05,1.344030024e-04
