I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
1.586491708e-04,-2.015119389e-04
1.249000925e-04,-8.114969387e-05
1.513629832e-04,-4.178051313e-05
1.299980504e-04,-2.162599594e-05
1.305723999e-04,-3.629806451e-05
1.940168877e-04,-7.702006405e-05
2.212392428e-04,3.332188135e-05
1.969550940e-04,7.698209083e-05
1.471953728e-04,4.890531636e-05
2.094341908e-04,8.057060040e-05
1.557299547e-04,5.730698831e-05
5.543203952e-05,7.726214244e-05
1.221849670e-04,1.189524701e-04
1.138734879e-04,9.050071094e-05
6.995221338e-05,1.513819734e-04
5.814715405e-05,1.507316629e-04
4.244979573e-05,8.393601456e-05
7.824946078e-05,1.598975650e-04
2.705622683e-05,1.550986344e-04
-2.063867942e-05,1.347732468e-04
-5.169163342e-05,1.582789264e-04
-2.928717913e-05,1.301641896e-04
-2.162599594e-05,9.990867693e-05
-1.111583770e-04,7.599477249e-05
-1.178559760e-04,1.204951477e-04
-1.480877545e-04,1.405594812e-04
-1.680951245e-04,7.538244972e-05
-1.635952358e-04,5.851739843e-05
-1.424913789e-04,7.285245374e-05
-2.108676999e-04,2.789164864e-05
-1.625936857e-04,7.112465391e-05
-1.225789456e-04,2.015451537e-05
-1.808922389e-04,-6.900761946e-05
-1.123118273e-04,-2.480628791e-05
-1.629829203e-04,-2.973336996e-05
-1.366529323e-04,-4.749080108e-05
-1.155490754e-04,-1.184303328e-04
-1.043895682e-04,-1.380864414e-04
-7.709601050e-05,-1.273351518e-04
-1.010241540e-04,-1.516050688e-04
-6.461691373e-05,-8.685523790e-05
-2.158802090e-05,-7.274327800e-05
3.370161608e-07,-1.528487046e-04
-5.207137292e-06,-1.296420523e-04
3.248645953e-05,-1.544483384e-04
5.717882595e-05,-1.490940485e-04
6.828137703e-05,-1.180600884e-04
2.508634498e-05,-1.592472545e-04
6.824340380e-05,-1.224650332e-04
1.530907757e-04,-1.070714570e-04
1.293999667e-04,-8.507047460e-05
1.588390442e-04,-3.938342343e-05
2.058836544e-04,-4.892430297e-05
1.750727824e-04,-8.798969793e-05
1.620145922e-04,-2.826189120e-05
1.803131454e-04,-2.798658170e-05
1.369329984e-04,-2.733628389e-05
1.473282755e-04,1.701219662e-05
1.542632235e-04,-1.433505417e-06
1.423062640e-04,6.913577818e-05
8.683624765e-05,1.410436380e-04
7.815452409e-05,1.050778446e-04
1.274490787e-04,1.068626079e-04
9.624897211e-05,1.421401248e-04
8.040446119e-05,1.028848637e-04
4.527883357e-05,1.104368785e-04
4.721074220e-05,1.063452146e-04
3.569523415e-06,1.524784602e-04
-3.429020944e-05,1.915438479e-04
-5.630543455e-05,1.912305743e-04
-9.279811820e-06,1.852402202e-04
-1.056142173e-05,1.225599699e-04
-1.260535355e-04,1.635810040e-04
-3.836288306e-05,1.509737485e-04
-8.315755258e-05,9.487242642e-05
-1.237466349e-04,1.059369970e-04
-1.133371115e-04,1.254981762e-04
-1.424724032e-04,4.507472477e-05
-8.577773406e-05,1.723529203e-05
-1.060651557e-04,1.835076728e-05
-1.374361455e-04,-2.562272130e-05
-1.528487046e-04,4.128210639e-05
-1.532047027e-04,-1.969408549e-05
-2.355980396e-04,-5.701269401e-05
-1.660540293e-04,-8.226517093e-05
-1.114764018e-04,-1.128149743e-04
-1.315976988e-04,-7.538244972e-05
-6.223881792e-05,-1.303303288e-04
-5.275489821e-05,-1.383807394e-04
-1.218337202e-04,-1.603627315e-04
-1.162753251e-04,-1.277101401e-04
-3.276176722e-05,-1.342178730e-04
-6.876554107e-05,-2.257391316e-04
7.120059763e-06,-1.654179796e-04
2.416073585e-06,-1.541492966e-04
4.150520181e-05,-1.577757794e-04
8.557362889e-05,-1.044845048e-04
2.876504186e-05,-1.577235671e-04
8.570178761e-05,-1.293287642e-04
6.538113666e-05,-1.043705852e-04
1.140443710e-04,-1.050778446e-04
1.608089224e-04,-9.976153524e-05
8.843588876e-05,-1.137263462e-04
1.401844784e-04,-6.194451998e-06
2.254638093e-04,-2.811474224e-05
1.573295885e-04,-8.145348147e-06
1.865265804e-04,3.759866377e-05
1.964187250e-04,4.490858919e-05
1.489991264e-04,1.042993827e-04
