I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
1.178559760e-04,-4.708258348e-05
1.235045638e-04,-9.529962699e-05
1.341039606e-04,-8.215125126e-05
1.704210008e-04,-1.838874050e-05
1.566603023e-04,-1.833652823e-05
1.492222218e-04,3.510664101e-05
1.631490450e-04,2.764956662e-05
1.377684093e-04,5.535609307e-05
1.308904320e-04,1.030320127e-04
1.139684246e-04,1.108973083e-04
7.870989066e-05,9.788183525e-05
1.305344340e-04,6.904084876e-05
1.188005699e-04,1.603437413e-04
1.030320127e-04,2.123534068e-04
1.033500448e-04,1.600446994e-04
4.694967356e-05,1.319299627e-04
1.991718091e-05,1.703450544e-04
8.733940149e-07,1.293999667e-04
-2.625403431e-05,1.257924741e-04
-4.946068293e-05,2.463255951e-04
-2.374777250e-05,1.809444511e-04
-4.949865615e-05,1.748306968e-04
-1.070714570e-04,1.792356343e-04
-7.848679525e-05,1.012140274e-04
-1.492032316e-04,1.482206571e-04
-1.921941439e-04,1.062882511e-04
-1.250852074e-04,2.376201337e-05
-1.544483384e-04,2.156903429e-05
-2.087459143e-04,4.907145194e-05
-1.712421799e-04,2.348670387e-05
-1.969550940e-04,5.781488653e-06
-1.722057641e-04,-1.784761707e-06
-9.247058915e-05,-8.293445717e-05
-1.371181133e-04,-8.075572259e-05
-1.050968276e-04,-6.212489825e-05
-1.228922338e-04,-1.232672221e-04
-1.439818443e-04,-1.123877737e-04
-1.249950292e-04,-1.117374704e-04
-1.075176478e-04,-1.497823250e-04
-4.527883357e-05,-1.372320403e-04
-3.413831291e-05,-1.653847576e-04
2.049153227e-05,-1.684131566e-04
1.329552470e-05,-1.715175022e-04
-2.019249041e-05,-1.649195765e-04
5.163942114e-05,-1.332305546e-04
1.070524740e-04,-1.480877545e-04
8.378886560e-05,-1.469010749e-04
7.142369577e-05,-1.474944147e-04
1.480497740e-04,-7.748523785e-05
1.431037090e-04,-3.131402264e-05
1.635050576e-04,-8.057060040e-05
1.366909128e-04,-6.749817112e-05
1.221659913e-04,-3.181717329e-05
1.505797700e-04,-1.180980598e-05
1.166835427e-04,1.582551886e-05
2.147505002e-04,1.335248544e-05
1.566080900e-04,4.412538328e-05
1.443710789e-04,1.567362597e-05
1.687311742e-04,8.591538972e-06
1.298651478e-04,9.725052223e-05
1.785093918e-04,8.748655091e-05
1.091315280e-04,1.153259800e-04
1.135222337e-04,1.417319145e-04
9.840397252e-05,1.740095177e-04
7.112465391e-05,2.157567942e-04
8.983142470e-05,1.140443710e-04
5.169163614e-06,1.521794184e-04
-1.861183591e-05,1.527395216e-04
-2.798658170e-05,1.391449623e-04
-4.086914487e-05,1.961956295e-04
-5.204763875e-05,1.749398652e-04
-1.129241500e-04,1.894980232e-04
-1.655129163e-04,1.435166778e-04
-8.135380631e-05,1.111393867e-04
-9.085670899e-05,9.457338456e-05
-1.441289933e-04,8.930928743e-05
-1.396670996e-04,1.167927185e-04
-1.792546245e-04,4.717276897e-05
-1.666473690e-04,-3.970145553e-05
-1.784192136e-04,-1.564039849e-05
-1.935184846e-04,-1.941403025e-05
-1.823210041e-04,-4.178051313e-05
-1.601776166e-04,-6.045405462e-05
-1.443520887e-04,-7.556757191e-05
-1.404835348e-04,-9.124594362e-05
-1.610699983e-04,-8.992635412e-05
-1.323002070e-04,-8.953238284e-05
-7.274327800e-05,-1.088562203e-04
-7.458499749e-05,-1.072186060e-04
-8.830773004e-05,-2.107347827e-04
-6.277519424e-05,-1.892227156e-04
-2.742647121e-05,-1.469200652e-04
-1.026237987e-05,-1.805931970e-04
