I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-1.449990668e-03,9.493412989e-08
-1.122847665e-03,-4.274884122e-05
-6.714976043e-04,-1.235805103e-04
-2.144372120e-04,-3.306175931e-04
2.996548428e-04,-4.172497429e-04
7.200659020e-04,-3.904166224e-04
9.036163101e-04,-3.382028372e-04
8.556413231e-04,-1.191375850e-04
6.205844111e-04,2.882579865e-04
2.958052501e-04,6.259766524e-04
2.326360845e-05,7.741024019e-04
-9.492463869e-05,7.448911783e-04
-8.633784455e-05,4.155029601e-04
2.789164864e-05,-9.866504115e-05
2.236031141e-04,-6.502987817e-04
3.207064874e-04,-1.076975488e-03
2.914003271e-04,-1.283267397e-03
1.727089257e-04,-1.208796282e-03
-3.906539496e-05,-9.184165392e-04
-2.889842435e-04,-4.956843331e-04
-5.380059592e-04,-1.007108731e-04
-7.192304474e-04,1.184113426e-04
-7.749758079e-04,2.429601736e-04
-7.739742287e-04,1.560289966e-04
-7.806671201e-04,5.354284895e-06
-7.341636228e-04,-5.615353984e-06
-6.386408932e-04,4.507472477e-05
-4.846577358e-04,2.781807270e-04
-3.228804853e-04,5.723863724e-04
-1.627028687e-04,8.666679496e-04
5.046698425e-05,1.151930774e-03
1.658451802e-04,1.251208130e-03
2.064959699e-04,1.385782030e-03
2.024232963e-04,1.418116619e-03
2.102126455e-04,1.318915165e-03
1.738054125e-04,1.303796889e-03
-7.826369983e-05,1.182167325e-03
-3.387961769e-04,1.006406266e-03
-6.418544217e-04,8.593627717e-04
-9.263387765e-04,6.746209110e-04
-1.158215338e-03,4.389516835e-04
-1.251170179e-03,1.796058787e-04
-1.082870876e-03,-1.379535388e-04
-7.863204228e-04,-4.235913511e-04
-4.234964144e-04,-7.532216259e-04
-2.178928262e-04,-8.952099015e-04
-1.426575182e-04,-9.112394764e-04
-2.863593108e-04,-9.473903920e-04
-6.113805575e-04,-5.875425995e-04
-9.480027365e-04,-2.384413092e-04
-1.258294913e-03,-3.458450374e-05
-1.279939897e-03,1.917194822e-05
-1.148769399e-03,-1.831943955e-04
-9.497115389e-04,-6.054281839e-04
-4.919819185e-04,-1.070709899e-03
-1.251991343e-04,-1.388292992e-03
3.272854156e-05,-1.416426734e-03
