I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
6.381756975e-04,-5.918905954e-04
1.004512305e-03,-2.029976604e-04
1.300706761e-03,-3.590883352e-05
1.269634813e-03,7.090155850e-05
1.020095777e-03,-2.506735837e-05
6.370032788e-04,-2.307421528e-04
1.772657561e-04,-3.603889490e-04
-1.769477240e-04,-5.624182522e-04
-3.452707024e-04,-7.199187530e-04
-3.108523088e-04,-7.532975869e-04
-1.968459255e-04,-7.652497734e-04
-1.123118273e-04,-7.551155868e-04
-5.520894410e-05,-6.791398046e-04
-2.722093777e-04,-5.023202393e-04
-5.527872127e-04,-2.975568059e-04
-8.472016780e-04,8.667486327e-06
-1.204182510e-03,3.412359802e-04
-1.267555752e-03,4.483216908e-04
-1.120208530e-03,4.729048815e-04
-7.372869295e-04,3.859357384e-04
-2.450439788e-04,1.394060237e-04
2.610878437e-04,-1.314078254e-04
6.089644739e-04,-3.632322187e-04
7.294548559e-04,-3.261177335e-04
7.465620292e-04,-4.591014658e-05
5.775935133e-04,2.753137378e-04
4.145156418e-04,6.119548925e-04
9.267470159e-05,8.520148695e-04
-2.610546362e-04,8.730664849e-04
-4.891908611e-04,6.889037904e-04
-7.725027390e-04,3.544365754e-04
-9.771237383e-04,1.569261258e-05
-1.006539096e-03,-1.408727549e-04
-9.464980685e-04,-1.557489304e-04
-8.224333869e-04,1.952320417e-05
-5.799526116e-04,3.160737106e-04
-3.265069681e-04,6.046686904e-04
1.448694820e-05,7.492438890e-04
4.449942498e-04,6.745450082e-04
7.942426600e-04,5.086618476e-04
1.086720498e-03,1.032218788e-04
1.318074996e-03,-2.596780832e-04
1.350618433e-03,-4.475954338e-04
1.078428002e-03,-5.109877093e-04
6.102081388e-04,-3.644426470e-04
5.288305692e-05,-2.050244948e-04
-4.903822555e-04,9.092791151e-05
-7.954863249e-04,2.558284905e-04
-7.257761899e-04,2.443747071e-04
-3.193489392e-04,2.709989785e-04
2.641779429e-04,2.332151926e-04
8.407841087e-04,1.949852158e-04
1.253291965e-03,5.810918083e-05
1.319954637e-03,-5.914871144e-05
1.103006420e-03,-3.295401111e-04
6.523826160e-04,-6.251222803e-04
1.843288628e-04,-7.492438890e-04
-1.428094110e-04,-8.019560482e-04
-3.790387709e-04,-6.014883984e-04
-3.922203614e-04,-1.630778570e-04
-2.195304260e-04,4.294487881e-04
-2.121777834e-05,9.893371025e-04
1.276721741e-04,1.324193436e-03
2.424190461e-04,1.313038752e-03
3.745199065e-04,1.116919098e-03
4.921480431e-04,6.817220128e-04
6.333767669e-04,1.885534293e-04
7.538719219e-04,-1.041664727e-04
6.765195867e-04,-1.822308113e-04
5.352528533e-04,7.789345545e-06
3.305036807e-04,2.941866405e-04
5.448269803e-05,6.566593656e-04
-1.366719225e-04,9.562383057e-04
-2.052475902e-04,1.064833486e-03
-1.078878922e-04,1.112400205e-03
3.497848229e-05,9.869399946e-04
1.169778407e-04,8.289743564e-04
1.137643194e-04,7.263315492e-04
-6.662477244e-05,5.786520196e-04
-2.754988382e-04,4.976162454e-04
-5.579373683e-04,3.947313817e-04
-8.275835426e-04,3.137715394e-04
-9.798009414e-04,1.632439817e-04
-1.008323859e-03,-1.469200652e-04
-9.284415864e-04,-4.708210763e-04
-8.418046637e-04,-8.014006889e-04
-5.810681032e-04,-1.085752156e-03
-2.539867710e-04,-1.229601097e-03
2.603093890e-05,-1.220269129e-03
3.570187837e-04,-1.031568507e-03
7.216085796e-04,-7.175928331e-04
9.892468806e-04,-4.522092349e-04
1.144160400e-03,-2.873466292e-04
1.166194561e-03,-2.996548428e-04
9.705590783e-04,-5.012047477e-04
6.549837999e-04,-7.650124608e-04
3.102162736e-04,-1.017361647e-03
6.045405462e-05,-1.015966060e-03
-3.992454731e-05,-8.805235848e-04
-4.213651482e-05,-5.912022898e-04
1.354615088e-04,-3.977740107e-06
3.130073310e-04,5.748024560e-04
4.144254490e-04,9.813245852e-04
5.653185071e-04,1.255152631e-03
6.176082534e-04,1.439168234e-03
5.293764407e-04,1.460158150e-03
4.617453669e-04,1.437549596e-03
4.310294462e-04,1.277818112e-03
2.854479535e-04,9.728280129e-04
9.382815188e-05,6.299923989e-04
-1.061933217e-04,1.378063898e-04
-2.735859307e-04,-2.972387592e-04
-3.277695796e-04,-6.304765702e-04
-2.806870034e-04,-7.554715849e-04
-1.077027700e-04,-6.714976043e-04
1.053009400e-04,-4.502725787e-04
3.718047810e-04,-1.334014378e-04
5.776124890e-04,5.511401105e-05
6.857757107e-04,1.319489529e-04
8.573881350e-04,9.669516294e-05
8.459532983e-04,-1.000605771e-04
7.160691894e-04,-3.127462696e-04
7.317997515e-04,-3.540093894e-04
5.428760778e-04,-2.265982766e-04
2.887421579e-04,6.602668691e-06
1.155490754e-04,3.340921830e-04
3.460349035e-06,6.493304973e-04
-5.316311217e-05,8.331419667e-04
