I , Q   (centre=5000.000 MHz ; BW=5.000 MHz ; fs=10.000 MSa/s)
-1.421985100e-03,2.507030033e-03
-1.714705024e-03,2.337036189e-03
-1.942622941e-03,2.085688524e-03
-2.230358776e-03,1.878191135e-03
-2.437357791e-03,1.535322284e-03
-2.626466565e-03,1.250021392e-03
-2.693613525e-03,9.337578667e-04
-2.801444614e-03,5.582554149e-04
-2.885641530e-03,2.143612655e-04
-2.882124390e-03,-1.780252351e-04
-2.851911588e-03,-5.183878238e-04
-2.779704519e-03,-9.001939325e-04
-2.623191336e-03,-1.253571943e-03
-2.402474405e-03,-1.559179160e-03
-2.208267571e-03,-1.792968716e-03
-1.993887359e-03,-2.100080717e-03
-1.700664288e-03,-2.375361044e-03
-1.402685069e-03,-2.494180808e-03
-1.125880866e-03,-2.699433127e-03
-7.822667249e-04,-2.810496604e-03
-4.028197727e-04,-2.880249405e-03
3.861920413e-05,-2.890549600e-03
3.823662119e-04,-2.849082462e-03
6.446075276e-04,-2.845755080e-03
1.036495552e-03,-2.674422693e-03
1.385259908e-03,-2.530815778e-03
1.661655842e-03,-2.379376907e-03
1.958837733e-03,-2.099748468e-03
2.203639597e-03,-1.821382553e-03
2.453031484e-03,-1.540714526e-03
2.630278235e-03,-1.196929486e-03
2.731041284e-03,-8.241232135e-04
2.863773610e-03,-5.761979846e-04
2.881735098e-03,-2.081525745e-04
2.844250295e-03,2.130606736e-04
2.837144537e-03,5.099244299e-04
2.738873474e-03,9.110164247e-04
2.596434206e-03,1.246561063e-03
2.451545792e-03,1.591551700e-03
2.253769431e-03,1.840203186e-03
1.988381147e-03,2.035838785e-03
1.751615433e-03,2.325008158e-03
1.476116595e-03,2.537655877e-03
1.074464526e-03,2.687770408e-03
7.108430727e-04,2.770334715e-03
3.789248294e-04,2.879166976e-03
-1.578754564e-05,2.845384879e-03
-3.714297782e-04,2.854474820e-03
-6.504649646e-04,2.809437923e-03
-1.054233988e-03,2.664288506e-03
-1.423228765e-03,2.550410107e-03
-1.704124617e-03,2.309182659e-03
-1.993588172e-03,2.139578108e-03
-2.257880056e-03,1.880645170e-03
-2.455689711e-03,1.540491357e-03
-2.585763577e-03,1.240143552e-03
-2.710383618e-03,8.938001120e-04
-2.826231765e-03,5.401989329e-04
-2.897095401e-03,2.390204172e-04
-2.849917859e-03,-1.459327468e-04
-2.878516680e-03,-5.692820414e-04
-2.782514552e-03,-8.485402795e-04
-2.570066368e-03,-1.163811772e-03
-2.485346980e-03,-1.530001173e-03
-2.271692967e-03,-1.839495962e-03
-1.997902989e-03,-2.082902240e-03
-1.715113292e-03,-2.359241247e-03
-1.392123639e-03,-2.565438161e-03
-1.103082439e-03,-2.660049591e-03
-7.669253973e-04,-2.774701687e-03
-4.146485589e-04,-2.882480389e-03
-6.991424016e-05,-2.913106000e-03
3.322172561e-04,-2.857635962e-03
7.217224920e-04,-2.763304627e-03
1.052672393e-03,-2.652198542e-03
1.361364964e-03,-2.582189394e-03
1.694754581e-03,-2.367775887e-03
1.975161489e-03,-2.116504358e-03
2.181377495e-03,-1.876833499e-03
2.478583017e-03,-1.515200944e-03
2.622522181e-03,-1.234789263e-03
2.695431467e-03,-9.192899452e-04
2.831401071e-03,-5.521748681e-04
2.858082298e-03,-1.538360084e-04
2.860370092e-03,2.069991315e-04
2.809437923e-03,5.124354502e-04
2.737923991e-03,8.826216217e-04
2.575961640e-03,1.217739074e-03
2.424821723e-03,1.535597607e-03
2.275452483e-03,1.844755257e-03
2.001643414e-03,2.151534893e-03
1.755389036e-03,2.349624410e-03
1.360173570e-03,2.523672068e-03
9.902294260e-04,2.704583108e-03
7.293836679e-04,2.782087540e-03
3.231035662e-04,2.848171163e-03
3.101498078e-05,2.898989245e-03
-3.101972688e-04,2.837979933e-03
-7.446111413e-04,2.802203875e-03
-1.055164379e-03,2.758823801e-03
-1.432883553e-03,2.521944232e-03
-1.739862608e-03,2.338488819e-03
-2.013377380e-03,2.135652350e-03
-2.261914779e-03,1.849611173e-03
-2.438283525e-03,1.561239245e-03
-2.593329875e-03,1.220772276e-03
